gene_index,gene_id,feature_name,n_cells,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg
ENSG00000132465,ENSG00000132465,JCHAIN,37126,True,1.8603892394372155,5.157627705688293,5.7896657,88,True,False,False,False,False,False,False,False
ENSG00000234184,ENSG00000234184,LINC01781,20166,True,0.9509518936839302,2.500245681601356,5.2868056,88,True,False,False,False,False,False,False,False
ENSG00000117318,ENSG00000117318,ID3,7687,True,0.3490300055858171,2.328224030244382,4.983491,88,True,False,False,False,False,False,False,False
ENSG00000066923,ENSG00000066923,STAG3,9152,True,0.4273000520585295,2.2185179515733187,4.9310727,88,True,False,False,False,False,False,False,False
ENSG00000166598,ENSG00000166598,HSP90B1,27003,True,0.9080604919798493,2.503953707433365,4.783699,88,True,False,False,False,False,False,False,False
ENSG00000254709,ENSG00000254709,IGLL5,46959,True,2.4805190167674107,5.620858456604331,3.9355319,88,True,False,False,False,False,False,False,False
ENSG00000116741,ENSG00000116741,RGS2,28690,True,1.0809238114030775,2.4104891846222856,3.8812697,88,True,False,False,False,False,False,False,False
ENSG00000100097,ENSG00000100097,LGALS1,28698,True,0.9902868032968031,2.232763170251272,3.1703606,88,True,False,False,False,False,False,False,False
ENSG00000273338,ENSG00000273338,ENSG00000273338,19044,True,0.7559431639557869,2.1232921063236265,3.0993726,88,True,False,False,False,False,False,False,False
ENSG00000257275,ENSG00000257275,ENSG00000257275,8017,True,0.3679288606705068,2.085115634535053,2.9750476,88,True,False,False,False,False,False,False,False
ENSG00000137959,ENSG00000137959,IFI44L,23263,True,0.8652720881793458,2.1629072957651476,2.687367,88,True,False,False,False,False,False,False,True
ENSG00000100721,ENSG00000100721,TCL1A,49377,True,1.7117803852317004,2.45150618520205,2.6649995,88,True,False,False,False,False,False,False,False
ENSG00000077238,ENSG00000077238,IL4R,25043,True,0.9104284264651202,2.132341533056572,2.620001,88,True,False,False,False,False,False,False,False
ENSG00000184897,ENSG00000184897,H1-10,15040,True,0.5753787028386056,2.0004839260173517,2.5042589,88,True,False,False,False,False,False,False,False
ENSG00000060138,ENSG00000060138,YBX3,23535,True,0.8593914805797397,2.0707640111134467,2.3516784,88,True,False,False,False,False,False,False,False
ENSG00000110848,ENSG00000110848,CD69,63191,True,1.9856945069035632,2.581033158601571,2.3227432,88,True,False,False,False,False,False,False,False
ENSG00000163736,ENSG00000163736,PPBP,12217,True,0.47831573738689387,1.9665026330139155,2.0847044,88,True,False,False,False,False,False,False,False
ENSG00000170606,ENSG00000170606,HSPA4,15297,True,0.5638585882143802,1.950308012511546,2.022745,88,True,False,False,False,False,False,False,False
ENSG00000205542,ENSG00000205542,TMSB4X,120301,True,4.688634315561152,2.959005808047076,1.9952836,88,True,False,False,False,False,False,False,False
