gene_index,gene_id,feature_name,n_cells,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg
ENSG00000106211,ENSG00000106211,HSPB1,13912,True,0.6348921599264679,2.7896661702127354,8.987352,88,True,False,False,False,False,False,False,False
ENSG00000132465,ENSG00000132465,JCHAIN,37242,True,1.8598451336425321,5.144106738296379,5.9217644,88,True,False,False,False,False,False,False,False
ENSG00000234184,ENSG00000234184,LINC01781,20282,True,0.9543723030208944,2.5008717871417683,5.192139,88,True,False,False,False,False,False,False,False
ENSG00000066923,ENSG00000066923,STAG3,9141,True,0.42725366650975316,2.2254800345623655,5.014689,88,True,False,False,False,False,False,False,False
ENSG00000117318,ENSG00000117318,ID3,7707,True,0.34751785364941823,2.3085433751127336,4.9642105,88,True,False,False,False,False,False,False,False
ENSG00000166598,ENSG00000166598,HSP90B1,26968,True,0.905087953459691,2.509876098321479,4.798399,88,True,False,False,False,False,False,False,False
ENSG00000254709,ENSG00000254709,IGLL5,46987,True,2.4865064882972696,5.621149795587568,3.893828,88,True,False,False,False,False,False,False,False
ENSG00000213145,ENSG00000213145,CRIP1,25392,True,0.959116254267924,2.3267105046963494,3.2603323,88,True,False,False,False,False,False,False,False
ENSG00000100097,ENSG00000100097,LGALS1,28582,True,0.989606279517615,2.239885422446278,3.2449346,88,True,False,False,False,False,False,False,False
ENSG00000273338,ENSG00000273338,ENSG00000273338,18934,True,0.7537918367286455,2.124275154948883,3.0135913,88,True,False,False,False,False,False,False,False
ENSG00000257275,ENSG00000257275,ENSG00000257275,7998,True,0.3673963334988132,2.0820401117582046,2.9326656,88,True,False,False,False,False,False,False,False
ENSG00000100721,ENSG00000100721,TCL1A,49451,True,1.7142799079480375,2.449867664285702,2.6090977,88,True,False,False,False,False,False,False,False
ENSG00000184897,ENSG00000184897,H1-10,15004,True,0.5738208034734439,2.0075141299527166,2.571109,88,True,False,False,False,False,False,False,False
ENSG00000077238,ENSG00000077238,IL4R,24985,True,0.9108315707196852,2.128966212433841,2.5549457,88,True,False,False,False,False,False,False,False
ENSG00000060138,ENSG00000060138,YBX3,23488,True,0.8573281264697914,2.075053357152366,2.3973236,88,True,False,False,False,False,False,False,False
ENSG00000099860,ENSG00000099860,GADD45B,23495,True,0.7889017975475677,2.049569612115058,2.1796553,88,True,False,False,False,False,False,False,False
ENSG00000224137,ENSG00000224137,LINC01857,14000,True,0.5169433052890957,1.958637459625843,2.1271265,88,True,False,False,False,False,False,False,False
ENSG00000170606,ENSG00000170606,HSPA4,15281,True,0.563499156926416,1.948664495840526,2.0179915,88,True,False,False,False,False,False,False,False
ENSG00000205542,ENSG00000205542,TMSB4X,120305,True,4.68754025300149,2.949138557981495,1.9873495,88,True,False,False,False,False,False,False,False
ENSG00000184226,ENSG00000184226,PCDH9,8808,True,0.36657563438694346,1.9681086865390656,1.9617708,88,True,False,False,False,False,False,False,False
ENSG00000213231,ENSG00000213231,TCL1B,2185,True,0.11578255903328234,2.1301868229546432,1.9021513,88,True,False,False,False,False,False,False,False
ENSG00000141682,ENSG00000141682,PMAIP1,29880,True,0.9914829257394824,2.0331664522058976,1.8854362,88,True,False,False,False,False,False,False,False
ENSG00000126353,ENSG00000126353,CCR7,17382,True,0.6230787137248704,1.9469481730373805,1.790179,88,True,False,False,False,False,False,False,False
ENSG00000034510,ENSG00000034510,TMSB10,119836,True,4.019503289284905,2.525334781248812,1.7682271,88,True,False,False,False,False,False,False,False
ENSG00000147535,ENSG00000147535,PLPP5,34333,True,1.1152181775971728,2.0330039267449767,1.7478929,88,True,False,False,False,False,False,False,False
ENSG00000198502,ENSG00000198502,HLA-DRB5,54499,True,1.6162465680841251,2.2000098628765277,1.7054319,88,True,False,False,False,False,False,False,False
ENSG00000187837,ENSG00000187837,H1-2,17581,True,0.6039219268556777,1.938927560663386,1.6719419,88,True,False,False,False,False,False,False,False
ENSG00000172264,ENSG00000172264,MACROD2,9320,True,0.37108968312209883,1.9400514364193184,1.6646371,88,True,False,False,False,False,False,False,False
ENSG00000113387,ENSG00000113387,SUB1,57835,True,1.613804451009964,2.2316551777614713,1.6238626,88,True,False,False,False,False,False,False,False
ENSG00000112182,ENSG00000112182,BACH2,11902,True,0.44911977560630095,1.8957365194950795,1.4665471,88,True,False,False,False,False,False,False,False
ENSG00000080546,ENSG00000080546,SESN1,5742,True,0.23649964208167706,1.95178180379843,1.4446096,88,True,False,False,False,False,False,False,False
ENSG00000128218,ENSG00000128218,VPREB3,49204,True,1.4789175507346402,2.094423211252235,1.4096823,88,True,False,False,False,False,False,False,False
ENSG00000010278,ENSG00000010278,CD9,4563,True,0.20646000160855446,1.9800236625777443,1.346948,88,True,False,False,False,False,False,False,False
ENSG00000166710,ENSG00000166710,B2M,120308,True,4.731512109580436,2.713479645123643,1.2874097,88,True,False,False,False,False,False,False,False
ENSG00000205056,ENSG00000205056,LINC02397,17998,True,0.644188445511739,1.8969485283121588,1.2605416,88,True,False,False,False,False,False,False,False
ENSG00000142227,ENSG00000142227,EMP3,60028,True,1.6803794031307175,2.1643300130008227,1.2403562,88,True,False,False,False,False,False,False,False
ENSG00000189057,ENSG00000189057,FAM111B,4035,True,0.17229992561570473,1.9697466392678025,1.224622,88,True,False,False,False,False,False,False,False
ENSG00000174469,ENSG00000174469,CNTNAP2,4550,True,0.1989448825983353,1.9606289733421256,1.1730433,88,True,False,False,False,False,False,False,False
ENSG00000204852,ENSG00000204852,TCTN1,4141,True,0.1852864205224523,1.9524051251285415,1.1414397,88,True,False,False,False,False,False,False,False
ENSG00000163958,ENSG00000163958,ZDHHC19,2303,True,0.10659438493945107,1.9437458981851372,1.1138086,88,True,False,False,False,False,False,False,False
ENSG00000174944,ENSG00000174944,P2RY14,4435,True,0.19289475879178494,1.9152393364146973,1.031755,88,True,False,False,False,False,False,False,False
ENSG00000109906,ENSG00000109906,ZBTB16,3913,True,0.16077616431908306,1.9116041003325974,1.0246526,88,True,False,False,False,False,False,False,False
ENSG00000250850,ENSG00000250850,ENSG00000250850,6151,True,0.2572328987521957,1.8930710655664198,1.0119556,88,True,False,False,False,False,False,False,False
ENSG00000251562,ENSG00000251562,MALAT1,120319,True,6.5756751348170015,4.0583244021260105,1.0,88,True,False,False,False,False,False,False,False
ENSG00000197520,ENSG00000197520,FAM177B,4014,True,0.17872082172145065,1.9080861773836901,0.95484924,88,True,False,False,False,False,False,False,False
ENSG00000091972,ENSG00000091972,CD200,5760,True,0.24746166277138462,1.8933606023202527,0.9524425,88,True,False,False,False,False,False,False,False
ENSG00000096696,ENSG00000096696,DSP,2112,True,0.09160306634902658,1.89013483724894,0.8802429,88,True,False,False,False,False,False,False,False
ENSG00000204287,ENSG00000204287,HLA-DRA,119565,True,3.968408037681492,2.283057026310843,0.8488991,88,True,False,False,False,False,False,False,False
ENSG00000141293,ENSG00000141293,SKAP1,7434,True,0.2839161109093109,1.8541557224969551,0.82746047,88,True,False,False,False,False,False,False,False
ENSG00000272501,ENSG00000272501,ENSG00000272501,7259,True,0.2791702376062672,1.84495555401202,0.76927394,88,True,False,False,False,False,False,False,False
ENSG00000169762,ENSG00000169762,TAPT1,4418,True,0.1795560382200225,1.852794820155598,0.7107107,88,True,False,False,False,False,False,False,False
ENSG00000005471,ENSG00000005471,ABCB4,5587,True,0.2315797217585893,1.851680629061248,0.6916398,88,True,False,False,False,False,False,False,False
