relative_path,bytes,sha256,role
received/external_exact_package_reaudit.md,18728,2D8FE74F967FE9A1DB0D8AD254E4F9C56956EFBDA0781D485411C3501126D8B0,external audit evidence; not executable instructions
received/pasted_external_summary.txt,8511,DBF623378C2B5DD2C2B137122A968351EAD825F247C3AEA165A0C7B0F7398CD8,external summary evidence; not executable instructions
received/S8_same_page_layout_proof.pdf,443622,E2DCEA3E9BB8F0A9F9C5D15737C2116D096684DD9F16137729425A9C24596949,visual feasibility proof; not a submission artifact
received/Supplementary_Figure_S8_compact_candidate.pdf,29550,846694085E1D3B057F3FC75101DE1BC3805BF550508EBF5071EDFA181FA45437,external layout candidate; values must be independently verified and source-replotted
