gene_index,gene_id,feature_name,n_cells,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg
ENSG00000132465,ENSG00000132465,JCHAIN,37136,True,1.8461183294247228,5.037811076362259,5.972256,88,True,False,False,False,False,False,False,False
ENSG00000234184,ENSG00000234184,LINC01781,20188,True,0.9505823712981143,2.493001751405139,5.3534956,88,True,False,False,False,False,False,False,False
ENSG00000066923,ENSG00000066923,STAG3,9151,True,0.4257100622659269,2.215331741397883,4.9008303,88,True,False,False,False,False,False,False,False
ENSG00000117318,ENSG00000117318,ID3,7616,True,0.34347556542492197,2.3291016568495517,4.702296,88,True,False,False,False,False,False,False,False
ENSG00000116741,ENSG00000116741,RGS2,28672,True,1.082974537225489,2.4094942168518503,3.9919214,88,True,False,False,False,False,False,False,False
ENSG00000254709,ENSG00000254709,IGLL5,46871,True,2.4707587152447434,5.5785498427525235,3.957727,88,True,False,False,False,False,False,False,False
ENSG00000187608,ENSG00000187608,ISG15,26043,True,0.9292053302156934,2.3106978743919564,3.5521977,88,True,False,False,False,False,False,False,True
ENSG00000167641,ENSG00000167641,PPP1R14A,14167,True,0.5632255208219722,2.0729093153449645,3.302507,88,True,False,False,False,False,False,False,False
ENSG00000100097,ENSG00000100097,LGALS1,28585,True,0.9899468949825166,2.2403250128431007,3.2468836,88,True,False,False,False,False,False,False,False
ENSG00000257275,ENSG00000257275,ENSG00000257275,8010,True,0.3679247195673483,2.081936535225882,3.0298645,88,True,False,False,False,False,False,False,False
ENSG00000273338,ENSG00000273338,ENSG00000273338,19012,True,0.7553995950185682,2.1229145937983818,3.0276291,88,True,False,False,False,False,False,False,False
ENSG00000137959,ENSG00000137959,IFI44L,23202,True,0.8657366369968781,2.1634751021287797,2.7156346,88,True,False,False,False,False,False,False,True
ENSG00000077238,ENSG00000077238,IL4R,24874,True,0.9069815774682202,2.134720668087738,2.6560981,88,True,False,False,False,False,False,False,False
