"branch","contrast","regulator","deleted_target","matched_targets_after_depletion","loo_slope","same_direction_as_depleted"
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","RB1",122,0.859459841639018,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","RC3H1",122,0.883955239071014,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","RHOA",122,0.862922144218447,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","RUNX3",122,0.871697588528679,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","S100A10",122,0.882774968605038,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","SEMA4B",122,0.892124564426983,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","SMAD3",122,0.873942933577979,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","SMARCA4",122,0.875493177605213,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","SNRNP27",122,0.869171901464802,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","SOCS1",122,0.858817319080431,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","SOCS3",122,0.856721670262939,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","STAT3",122,0.907487197923468,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","TAP1",122,0.840292185346319,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","TIMP1",122,0.874055820327254,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","TNFSF10",122,0.861253799461572,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","TNFSF13B",122,0.859608897156588,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","TP53",122,0.875060962483933,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","TP53BP1",122,0.859468825353138,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","TRIM25",122,0.86045840720592,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","UBR1",122,0.864256526676336,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","UPP1",122,0.874699566082964,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","VIM",122,0.847070266524809,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","XAF1",122,0.820007289043776,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","ZC3HAV1",122,0.878550952087547,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","ZFP36",122,0.826962004675917,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","ZNF302",122,0.868373446810339,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT1","ZNF655",122,0.881878825878446,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","ACAT1",104,0.55720851800556,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","AIM2",104,0.55937144718957,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","APP",104,0.553090456788549,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","ATG4C",104,0.540910399813487,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","BAX",104,0.546639583058488,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","BIRC2",104,0.542782848484392,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","BRD8",104,0.545111772572254,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CASP2",104,0.554177289089301,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CASP4",104,0.533096228754905,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CD14",104,0.538541047027044,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CD200",104,0.522631189398704,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CD22",104,0.545732365200109,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CD40",104,0.561263402679874,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CD69",104,0.595616530771027,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CD79A",104,0.542474812158217,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CD86",104,0.5519211669167,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CDKN1A",104,0.522055085963703,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CDKN1B",104,0.511918410025028,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CIITA",104,0.54057136846654,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CLU",104,0.543592055920899,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","COPS5",104,0.546025604450369,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CREBBP",104,0.544642044488033,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CREM",104,0.498015856051195,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CTSB",104,0.520034510269223,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","CXCL8",104,0.565150735584201,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","DCLRE1C",104,0.56081996244876,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","DDX50",104,0.558733966256798,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","DIMT1",104,0.553069683324114,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","EDEM2",104,0.529792612459586,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","FCGRT",104,0.550506711840536,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","FGL2",104,0.547619932476096,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","FOS",104,0.490018605782742,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","FOXO3",104,0.560888937748267,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","GBP1",104,0.513939743842903,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","GLS",104,0.551328172076372,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","GSTK1",104,0.552799852826006,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","HDAC7",104,0.562401473503662,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","HLA-A",104,0.510409591983087,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","HLA-E",104,0.539902796888998,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","HMGB1",104,0.561438694799004,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","HSP90AA1",104,0.578722077230544,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","HSPA4",104,0.531588233931878,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","HSPB1",104,0.510599520124933,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","IFI6",104,0.486091520724941,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","IFNGR1",104,0.556414513957268,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","IL1B",104,0.548456723486594,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","IL2RA",104,0.553915458589708,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","IL6",104,0.488763639601688,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","IL6ST",104,0.547076958696036,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","INO80",104,0.544288886655023,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","IRF8",104,0.535114125963289,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","ITGB1",104,0.543050507143012,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","JAK1",104,0.556752881541804,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","JUN",104,0.479062612224375,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","KDM6B",104,0.518926993070617,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","KIF2A",104,0.543890620095037,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","KLF4",104,0.529174648787511,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","LAT",104,0.550576952209328,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","LGALS3",104,0.536517874757373,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","LY96",104,0.548270179002029,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MAP1LC3B",104,0.525385591846045,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MAPKAPK2",104,0.546958767460007,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MCL1",104,0.52252070986293,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MDM2",104,0.524849925882725,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MED16",104,0.564665618726195,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MED23",104,0.559712335462674,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MTMR9",104,0.560904846593662,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MVP",104,0.545383763969983,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","MYD88",104,0.534139369303282,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","NCL",104,0.571232339581786,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","NPAT",104,0.552940970578665,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","PARK7",104,0.537473791612774,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","PIK3R1",104,0.549142345158835,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","PIM1",104,0.558009744187532,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","PML",104,0.522174967974225,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","POMC",104,0.55340520997182,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","PPIP5K2",104,0.546885448218558,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","PRKCE",104,0.556899325915572,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","PTPN6",104,0.554809061942137,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","RB1",104,0.533806646218816,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","RC3H1",104,0.562497823300586,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","RHOA",104,0.537862001380652,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","RUNX3",104,0.548140578300053,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","S100A10",104,0.561115386088137,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","SEMA4B",104,0.572066460064997,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","SMAD3",104,0.550770525113449,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","SMARCA4",104,0.55258630809998,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","SNRNP27",104,0.545182270111587,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","SOCS1",104,0.533054066941072,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","SOCS3",104,0.53059945760106,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","STAT3",104,0.58976973577123,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","TIMP1",104,0.550902748063602,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","TNFSF10",104,0.535907888368776,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","TNFSF13B",104,0.533981233230989,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","TP53",104,0.552080059503013,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","TP53BP1",104,0.533817168739766,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","UBR1",104,0.539424948195473,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","UPP1",104,0.551656760058059,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","VIM",104,0.519294879485637,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","XAF1",104,0.487596325444051,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","ZC3HAV1",104,0.556167844157614,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","ZFP36",104,0.495742303818522,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","ZNF302",104,0.544247049364645,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT1","ZNF655",104,0.560065744426655,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","CBL",15,2.81724629916807,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","CREBBP",15,2.76621399081624,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","CXCL8",15,2.65801891761213,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","EIF2AK2",15,2.40497324412046,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","HLA-E",15,2.73172953925762,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","IL6",15,2.35962283764071,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","IRF1",15,2.79090469166171,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","IRF9",15,2.51589291394749,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","JUN",15,2.28903471121958,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","JUND",15,2.4908801951943,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","MCL1",15,2.6052512902292,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","NFKB2",15,2.67807087296146,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","PML",15,2.60273554924633,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","SAMHD1",15,2.82225876653088,TRUE
"frozen_ifn12_depleted","gse174188_internal_nonoverlap","STAT2","STAT1",15,2.47163219281865,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","CBL",12,2.76209907672852,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","CREBBP",12,2.69718013478869,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","CXCL8",12,2.55900655738495,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","HLA-E",12,2.6533119622356,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","IL6",12,2.17994961320869,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","JUN",12,2.09015343057902,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","JUND",12,2.34692400745811,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","MCL1",12,2.49241714147383,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","NFKB2",12,2.58505199214307,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","PML",12,2.4892168307672,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","SAMHD1",12,2.76847550938875,TRUE
"m5911_depleted","gse174188_internal_nonoverlap","STAT2","STAT1",12,2.32243834359067,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ABCA1",153,0.953381041851301,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ACAT1",153,0.973799277990971,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ACSL1",153,0.936016472451596,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ADAR",153,0.932238641660539,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","AIM2",153,0.951795584788376,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","AKT1",153,0.949221162439697,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","APP",153,0.96027359079707,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ATG4C",153,0.961327407644261,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","BAX",153,0.947270317049203,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","BCL6",153,0.965662322025295,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","BIRC2",153,0.94997429916971,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","BRD8",153,0.963922740287512,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","BST2",153,0.932738762274683,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CASP2",153,0.951244061304565,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CASP3",153,0.960985982143219,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CASP4",153,0.957955592923342,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CASP8",153,0.947136195583942,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CCL3",153,0.945882744355093,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CCL5",153,0.952290206863859,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CD14",153,0.935602802254592,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CD200",153,0.955614139425138,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CD22",153,0.960675812027428,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CD40",153,0.977641655728545,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CD69",153,0.970972316118839,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CD79A",153,0.969833379737312,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CD86",153,0.939619720932199,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CDKN1A",153,0.958786751718064,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CDKN1B",153,0.954641324947562,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CEBPD",153,0.949411306656921,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CIITA",153,0.951827794739382,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","COPS5",153,0.971000199323719,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CREBBP",153,0.968551973088664,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CREM",153,0.948232378769218,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CSNK2A2",153,0.957358991435821,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","CTSB",153,0.938308700581774,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","DCLRE1C",153,0.953428431463257,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","DDX50",153,0.968293227221529,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","DIMT1",153,0.963839687434698,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","EDEM2",153,0.95005308162415,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","EIF2AK2",153,0.921728525012978,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ELP3",153,0.962415589122482,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","FAS",153,0.930352125355687,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","FCGRT",153,0.967230693563602,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","FGL2",153,0.934238697818936,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","FOS",153,0.950494432227059,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","FOXO3",153,0.939646404504787,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","GADD45A",153,0.947003629639104,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","GBP1",153,0.933706001076709,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","GBP2",153,0.940938402259253,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","GLS",153,0.961564030629626,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","GPR146",153,0.953314915906718,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","GSTK1",153,0.945634647708297,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","HDAC7",153,0.956617149131738,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","HLA-A",153,0.943841405806581,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","HLA-E",153,0.955836983327311,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","HMGB1",153,0.969463082238932,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","HMOX1",153,0.942916140716073,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","HSP90AA1",153,0.959790588091325,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","HSPA4",153,0.935669706126506,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","HSPB1",153,0.935880035456689,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ICAM1",153,0.953697894831226,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IFI27",153,0.914971413532867,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IFI30",153,0.956365872032828,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IFI35",153,0.930134705074763,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IFITM1",153,0.925857457179044,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IFNGR1",153,0.955695285124974,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IFNLR1",153,0.938964795292704,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IGFLR1",153,0.952426486141103,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IL17RA",153,0.960980064145697,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IL2RA",153,0.965814968931762,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IL6",153,0.946134658329438,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IL6ST",153,0.932249301887486,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","INO80",153,0.971341181581458,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IRF1",153,0.960139324885104,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IRF2",153,0.966261828940139,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IRF8",153,0.943859574473325,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","IRF9",153,0.933100154968475,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ISG20",153,0.935464211349827,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","ITGB1",153,0.967523853492822,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","JAK1",153,0.975348083900432,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","JUN",153,0.94641971232581,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","KDM6B",153,0.958716453415069,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","KIF2A",153,0.978554484410996,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","KLF4",153,0.965076179824295,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","LAP3",153,0.932760966955998,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","LAT",153,0.969470476669409,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","LGALS3",153,0.943825310282587,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","LONP1",153,0.957911041996812,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","LY96",153,0.936047602418165,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MAN1A1",153,0.938449002434635,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MAP1LC3B",153,0.957479041231639,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MAPKAPK2",153,0.961917163345612,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MCL1",153,0.917454175509022,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MDC1",153,0.962706163271584,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MDM2",153,0.966655066731663,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MED16",153,0.960085945854091,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MED23",153,0.963541245116869,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MTMR9",153,0.956405445790419,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MVP",153,0.941797261837334,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","MYD88",153,0.94314092152052,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","NCL",153,0.965445402779216,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","NMI",153,0.94708471375849,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","NPAT",153,0.966890383780681,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","OSM",153,0.937498662032121,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PARK7",153,0.962417226105685,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PIK3R1",153,0.970251264593677,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PIM1",153,0.971989661481428,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PLSCR1",153,0.925392823315967,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PML",153,0.928517719835378,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","POMC",153,0.954237100996511,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PPIP5K2",153,0.958717951960912,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PRF1",153,0.961732160617084,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PRKCE",153,0.957805782461871,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PSMB9",153,0.942086542506447,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PTPN6",153,0.965488578158079,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","PWP2",153,0.960072764813602,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","RB1",153,0.962860535474246,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","RC3H1",153,0.952295413222173,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","RHOA",153,0.948697577694256,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","RUNX3",153,0.955885304550612,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","S100A10",153,0.958493073528675,TRUE
"frozen_ifn12_depleted","gse135779_childhood","STAT1","SEMA4B",153,0.955701411771993,TRUE
