gene_index,gene_id,feature_name,n_cells,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg
ENSG00000106211,ENSG00000106211,HSPB1,13815,True,0.6361439142781099,2.8029944879859965,8.947116,88,True,False,False,False,False,False,False,False
ENSG00000132465,ENSG00000132465,JCHAIN,36990,True,1.8487742279111814,5.138668580956836,6.050548,88,True,False,False,False,False,False,False,False
ENSG00000234184,ENSG00000234184,LINC01781,20136,True,0.9484552245916616,2.4951081091350766,5.2933555,88,True,False,False,False,False,False,False,False
ENSG00000066923,ENSG00000066923,STAG3,9174,True,0.42872753483189263,2.216683923963623,4.9162073,88,True,False,False,False,False,False,False,False
ENSG00000117318,ENSG00000117318,ID3,7694,True,0.3458474142969891,2.318370867468852,4.6693707,88,True,False,False,False,False,False,False,False
ENSG00000254709,ENSG00000254709,IGLL5,46976,True,2.48177011950586,5.6334035388563235,3.9332464,88,True,False,False,False,False,False,False,False
ENSG00000116741,ENSG00000116741,RGS2,28637,True,1.079894585624005,2.4050416975236435,3.913061,88,True,False,False,False,False,False,False,False
ENSG00000187608,ENSG00000187608,ISG15,26176,True,0.9328995273375402,2.309288949721693,3.5796995,88,True,False,False,False,False,False,False,True
ENSG00000100097,ENSG00000100097,LGALS1,28606,True,0.9875459738730055,2.2208634209946183,3.1543543,88,True,False,False,False,False,False,False,False
ENSG00000273338,ENSG00000273338,ENSG00000273338,19059,True,0.7574157712067648,2.1210834679353074,2.9861536,88,True,False,False,False,False,False,False,False
ENSG00000257275,ENSG00000257275,ENSG00000257275,8021,True,0.36675561881638186,2.074834837724374,2.9501905,88,True,False,False,False,False,False,False,False
ENSG00000077238,ENSG00000077238,IL4R,25083,True,0.9125211751187373,2.1379705739051467,2.7386658,88,True,False,False,False,False,False,False,False
ENSG00000137959,ENSG00000137959,IFI44L,23155,True,0.8635535637624929,2.1662748603765922,2.699012,88,True,False,False,False,False,False,False,True
ENSG00000100721,ENSG00000100721,TCL1A,49448,True,1.7148802191507821,2.4531194156409164,2.6069806,88,True,False,False,False,False,False,False,False
ENSG00000184897,ENSG00000184897,H1-10,15040,True,0.5750020798508149,1.99841697776421,2.5069356,88,True,False,False,False,False,False,False,False
ENSG00000060138,ENSG00000060138,YBX3,23533,True,0.8602929129853301,2.073911165409858,2.4116538,88,True,False,False,False,False,False,False,False
ENSG00000110848,ENSG00000110848,CD69,63136,True,1.9841634388974108,2.5795784749971697,2.3359375,88,True,False,False,False,False,False,False,False
ENSG00000163736,ENSG00000163736,PPBP,12236,True,0.47879172713142454,1.9613558526242665,2.0153449,88,True,False,False,False,False,False,False,False
ENSG00000170606,ENSG00000170606,HSPA4,15278,True,0.5623147933573698,1.9484672179153135,1.9962564,88,True,False,False,False,False,False,False,False
ENSG00000205542,ENSG00000205542,TMSB4X,120302,True,4.688683843927091,2.9549640238552155,1.9896001,88,True,False,False,False,False,False,False,False
ENSG00000213231,ENSG00000213231,TCL1B,2189,True,0.11524032717366352,2.119661412885318,1.8667808,88,True,False,False,False,False,False,False,False
ENSG00000184226,ENSG00000184226,PCDH9,8918,True,0.3678789179614456,1.9579447141898294,1.859794,88,True,False,False,False,False,False,False,False
ENSG00000141682,ENSG00000141682,PMAIP1,29779,True,0.9865128018410529,2.0245023662287838,1.8176749,88,True,False,False,False,False,False,False,False
ENSG00000187837,ENSG00000187837,H1-2,17569,True,0.604612925108194,1.9478663875547277,1.8159293,88,True,False,False,False,False,False,False,False
ENSG00000034510,ENSG00000034510,TMSB10,119840,True,4.019467632926082,2.5290783866952142,1.7944175,88,True,False,False,False,False,False,False,False
ENSG00000112149,ENSG00000112149,CD83,25433,True,0.8401495347770216,1.9934306350391033,1.7543622,88,True,False,False,False,False,False,False,False
ENSG00000126353,ENSG00000126353,CCR7,17310,True,0.6183702051165217,1.9399178649763165,1.7291113,88,True,False,False,False,False,False,False,False
ENSG00000147535,ENSG00000147535,PLPP5,34375,True,1.1149172740187676,2.0295413295985547,1.6940061,88,True,False,False,False,False,False,False,False
ENSG00000113387,ENSG00000113387,SUB1,57789,True,1.6148537162183345,2.229538199198112,1.6272581,88,True,False,False,False,False,False,False,False
ENSG00000080546,ENSG00000080546,SESN1,5818,True,0.23719152505338512,1.9431601589301708,1.4651375,88,True,False,False,False,False,False,False,False
ENSG00000128218,ENSG00000128218,VPREB3,48990,True,1.4765429876152174,2.0907527888709225,1.4394428,88,True,False,False,False,False,False,False,False
ENSG00000010278,ENSG00000010278,CD9,4603,True,0.208808440928941,1.9770118193379835,1.3606468,88,True,False,False,False,False,False,False,False
ENSG00000166710,ENSG00000166710,B2M,120308,True,4.731058781717976,2.7057770053829975,1.2555783,88,True,False,False,False,False,False,False,False
ENSG00000163958,ENSG00000163958,ZDHHC19,2303,True,0.10778154251448223,1.9690484228557785,1.2295994,88,True,False,False,False,False,False,False,False
ENSG00000189057,ENSG00000189057,FAM111B,4055,True,0.17254872191545717,1.9638339780908638,1.207873,88,True,False,False,False,False,False,False,False
ENSG00000174469,ENSG00000174469,CNTNAP2,4543,True,0.19726926790852728,1.9517092188648568,1.1347357,88,True,False,False,False,False,False,False,False
ENSG00000174944,ENSG00000174944,P2RY14,4439,True,0.19315222822133607,1.9131779341276698,1.0362103,88,True,False,False,False,False,False,False,False
ENSG00000251562,ENSG00000251562,MALAT1,120319,True,6.574870481850587,4.052501986889293,1.0,88,True,False,False,False,False,False,False,False
ENSG00000109906,ENSG00000109906,ZBTB16,3910,True,0.16085681696290008,1.9047266811814014,0.990252,88,True,False,False,False,False,False,False,False
ENSG00000259536,ENSG00000259536,ENSG00000259536,1966,True,0.09039527475262893,1.912459962541203,0.97786236,88,True,False,False,False,False,False,False,False
ENSG00000026559,ENSG00000026559,KCNG1,1879,True,0.08715208675828336,1.9046748511266187,0.9413905,88,True,False,False,False,False,False,False,False
ENSG00000250850,ENSG00000250850,ENSG00000250850,6159,True,0.2558477440135159,1.8870090153513184,0.931992,88,True,False,False,False,False,False,False,False
ENSG00000091972,ENSG00000091972,CD200,5832,True,0.25043401718475783,1.8909660267753952,0.9208233,88,True,False,False,False,False,False,False,False
ENSG00000204287,ENSG00000204287,HLA-DRA,119546,True,3.970131860706763,2.2876385126422574,0.88068837,88,True,False,False,False,False,False,False,False
ENSG00000266088,ENSG00000266088,ENSG00000266088,2603,True,0.11676047920486048,1.8772249831924201,0.82010174,88,True,False,False,False,False,False,False,False
ENSG00000272501,ENSG00000272501,ENSG00000272501,7185,True,0.2774230555582147,1.8425375805796038,0.738244,88,True,False,False,False,False,False,False,False
ENSG00000107679,ENSG00000107679,PLEKHA1,5564,True,0.22050877666168808,1.8554847945980284,0.71579695,88,True,False,False,False,False,False,False,False
ENSG00000071051,ENSG00000071051,NCK2,5275,True,0.2075561973135396,1.8357347669563935,0.62119687,88,True,False,False,False,False,False,False,False
ENSG00000170476,ENSG00000170476,MZB1,17118,True,0.7276901419814042,2.9007156095677926,9.147854,87,False,False,False,False,False,False,False,False
ENSG00000213145,ENSG00000213145,CRIP1,25415,True,0.9597445577976501,2.3237405394059425,3.0833874,87,False,False,False,False,False,False,False,False
ENSG00000237541,ENSG00000237541,HLA-DQA2,25374,True,0.910998157614787,2.125703657703374,2.7217245,87,False,False,False,False,False,False,False,False
ENSG00000143297,ENSG00000143297,FCRL5,14224,True,0.5436195247330929,2.018933538543851,2.7181633,87,False,False,False,False,False,False,False,False
ENSG00000099860,ENSG00000099860,GADD45B,23378,True,0.7869308682031531,2.043565497387723,2.2086978,87,False,False,False,False,False,False,False,False
ENSG00000224137,ENSG00000224137,LINC01857,13994,True,0.5178349134483775,1.9584348142254355,2.1760128,87,False,False,False,False,False,False,False,False
ENSG00000112137,ENSG00000112137,PHACTR1,19906,True,0.7157810035251037,1.9838297155090168,1.9340748,87,False,False,False,False,False,False,False,False
ENSG00000226777,ENSG00000226777,FAM30A,22966,True,0.8149004834323507,1.9913253939563154,1.7488065,87,False,False,False,False,False,False,False,False
ENSG00000198502,ENSG00000198502,HLA-DRB5,54533,True,1.617473144490653,2.2012047269838653,1.7126439,87,False,False,False,False,False,False,False,False
ENSG00000125347,ENSG00000125347,IRF1,31636,True,0.9851006758780798,2.046544282463308,1.7019211,87,False,False,False,False,False,False,False,False
ENSG00000172264,ENSG00000172264,MACROD2,9268,True,0.36967158126583777,1.936283062164392,1.6161518,87,False,False,False,False,False,False,False,False
ENSG00000104921,ENSG00000104921,FCER2,31400,True,1.0149210945299136,1.9914192849949595,1.4880528,87,False,False,False,False,False,False,False,False
ENSG00000023445,ENSG00000023445,BIRC3,50775,True,1.454134380145291,2.0788548588172073,1.2971573,87,False,False,False,False,False,False,False,False
ENSG00000267858,ENSG00000267858,MZF1-AS1,5143,True,0.22309620460723795,1.9203544505462462,1.2223593,87,False,False,False,False,False,False,False,False
ENSG00000160856,ENSG00000160856,FCRL3,8631,True,0.3293224945166955,1.877571322872498,1.1400446,87,False,False,False,False,False,False,False,False
ENSG00000204852,ENSG00000204852,TCTN1,4136,True,0.18335798454123003,1.9497459987691246,1.1161596,87,False,False,False,False,False,False,False,False
ENSG00000187514,ENSG00000187514,PTMA,119659,True,3.8805103317736354,2.283734972845832,1.0427132,87,False,False,False,False,False,False,False,False
ENSG00000106537,ENSG00000106537,TSPAN13,20426,True,0.7197761151953505,1.8863477173951735,1.013938,87,False,False,False,False,False,False,False,False
ENSG00000067082,ENSG00000067082,KLF6,54226,True,1.53276587166696,2.0324281301509823,1.0137938,87,False,False,False,False,False,False,False,False
ENSG00000197520,ENSG00000197520,FAM177B,4038,True,0.17909097036430344,1.9012934175948792,0.91837925,87,False,False,False,False,False,False,False,False
ENSG00000164056,ENSG00000164056,SPRY1,1302,True,0.06216386062165422,1.889836480242669,0.8652768,87,False,False,False,False,False,False,False,False
ENSG00000141293,ENSG00000141293,SKAP1,7455,True,0.2859004966243888,1.8592395628136693,0.8402141,87,False,False,False,False,False,False,False,False
ENSG00000082293,ENSG00000082293,COL19A1,6628,True,0.2627541095794271,1.8493437511447945,0.8184382,87,False,False,False,False,False,False,False,False
ENSG00000166770,ENSG00000166770,ZNF667-AS1,3329,True,0.1469763925028023,1.8564620263649836,0.7198544,87,False,False,False,False,False,False,False,False
ENSG00000136603,ENSG00000136603,SKIL,7069,True,0.274202930647324,1.8392560569729957,0.71437347,87,False,False,False,False,False,False,False,False
ENSG00000169762,ENSG00000169762,TAPT1,4400,True,0.1782977459710449,1.8494040404596306,0.69947004,87,False,False,False,False,False,False,False,False
ENSG00000005471,ENSG00000005471,ABCB4,5592,True,0.23104632352982535,1.8496441486888726,0.69176036,87,False,False,False,False,False,False,False,False
ENSG00000165175,ENSG00000165175,MID1IP1,5471,True,0.2123856657182057,1.8278085818628702,0.62170213,87,False,False,False,False,False,False,False,False
ENSG00000151687,ENSG00000151687,ANKAR,4565,True,0.18016589952744183,1.8313228327849855,0.60315865,87,False,False,False,False,False,False,False,False
ENSG00000225331,ENSG00000225331,LINC01678,3920,True,0.15421897399924914,1.8239991554754191,0.56717676,87,False,False,False,False,False,False,False,False
ENSG00000155085,ENSG00000155085,AK9,5055,True,0.2046805033629183,1.8172157207674167,0.55431247,87,False,False,False,False,False,False,False,False
ENSG00000237765,ENSG00000237765,FAM200B,7829,True,0.2985492077475254,1.8021204929483359,0.5290799,87,False,False,False,False,False,False,False,False
ENSG00000169239,ENSG00000169239,CA5B,4880,True,0.19164484778177576,1.7957520076416378,0.4541311,87,False,False,False,False,False,False,False,False
ENSG00000158050,ENSG00000158050,DUSP2,12332,True,0.4904402185503089,2.1567262516663193,3.792504,86,False,False,False,False,False,False,False,False
ENSG00000142197,ENSG00000142197,DOP1B,5766,True,0.24352234437212916,2.386904121993423,3.706462,86,False,False,False,False,False,False,False,False
ENSG00000167641,ENSG00000167641,PPP1R14A,14167,True,0.5651455278242431,2.0731993388803174,3.1912842,86,False,False,False,False,False,False,False,False
ENSG00000143443,ENSG00000143443,C1orf56,16222,True,0.6469862476732673,2.0408145085942717,2.734417,86,False,False,False,False,False,False,False,False
ENSG00000171476,ENSG00000171476,HOPX,7854,True,0.31970820962358276,1.975371843451179,1.8496312,86,False,False,False,False,False,False,False,False
ENSG00000130844,ENSG00000130844,ZNF331,13118,True,0.48809751739161816,1.9406074827899085,1.7416347,86,False,False,False,False,False,False,False,False
ENSG00000180573,ENSG00000180573,H2AC6,10508,True,0.4147194853132808,1.928526782483978,1.7178004,86,False,False,False,False,False,False,False,False
ENSG00000163737,ENSG00000163737,PF4,8959,True,0.3625976106383251,1.9698139869604865,1.7172687,86,False,False,False,False,False,False,False,False
ENSG00000051108,ENSG00000051108,HERPUD1,40384,True,1.220593690620174,2.041922599792994,1.551985,86,False,False,False,False,False,False,False,False
ENSG00000110987,ENSG00000110987,BCL7A,20411,True,0.7330020047536798,1.9431601869684136,1.5343014,86,False,False,False,False,False,False,False,False
ENSG00000124766,ENSG00000124766,SOX4,5405,True,0.23511233891732533,2.0066097920989905,1.5330083,86,False,False,False,False,False,False,False,False
ENSG00000140398,ENSG00000140398,NEIL1,7116,True,0.2814299525776481,1.9357054098368018,1.4699085,86,False,False,False,False,False,False,False,False
ENSG00000112182,ENSG00000112182,BACH2,11943,True,0.4498315914560285,1.8938588444618518,1.4647735,86,False,False,False,False,False,False,False,False
ENSG00000100906,ENSG00000100906,NFKBIA,55804,True,1.6006387259725718,2.122335479807098,1.3477641,86,False,False,False,False,False,False,False,False
ENSG00000205056,ENSG00000205056,LINC02397,17909,True,0.643580542757848,1.9033437108075433,1.3159312,86,False,False,False,False,False,False,False,False
ENSG00000132530,ENSG00000132530,XAF1,16574,True,0.5854398546445608,1.9180652696783953,1.3108767,86,False,False,False,False,False,False,False,True
ENSG00000099958,ENSG00000099958,DERL3,5234,True,0.21677061028278102,1.991733518251671,1.3071737,86,False,False,False,False,False,False,False,False
ENSG00000152518,ENSG00000152518,ZFP36L2,53221,True,1.499310641075813,2.0735839707190107,1.2331007,86,False,False,False,False,False,False,False,False
ENSG00000142227,ENSG00000142227,EMP3,59915,True,1.6809845905528393,2.1692777809120978,1.2098712,86,False,False,False,False,False,False,False,False
ENSG00000135048,ENSG00000135048,CEMIP2,9545,True,0.34866650215529194,1.879938583819768,1.1772016,86,False,False,False,False,False,False,False,False
ENSG00000084234,ENSG00000084234,APLP2,19822,True,0.6909345123547748,1.8906381102132208,1.1318166,86,False,False,False,False,False,False,False,False
ENSG00000156313,ENSG00000156313,RPGR,4468,True,0.1823181631966644,1.8886236971217831,0.9262154,86,False,False,False,False,False,False,False,False
ENSG00000042980,ENSG00000042980,ADAM28,31914,True,0.9888786833652624,1.9095898828350493,0.89518946,86,False,False,False,False,False,False,False,False
ENSG00000133424,ENSG00000133424,LARGE1,1391,True,0.0626632417793735,1.8803835771004496,0.8204389,86,False,False,False,False,False,False,False,False
ENSG00000085563,ENSG00000085563,ABCB1,1313,True,0.05681840804985811,1.854300387002889,0.71571493,86,False,False,False,False,False,False,False,False
ENSG00000187210,ENSG00000187210,GCNT1,2421,True,0.10529561339238942,1.8513049875249827,0.71040154,86,False,False,False,False,False,False,False,False
ENSG00000079819,ENSG00000079819,EPB41L2,5519,True,0.21881611783625513,1.8400460232954936,0.66831934,86,False,False,False,False,False,False,False,False
ENSG00000173890,ENSG00000173890,GPR160,5171,True,0.20525016473875812,1.8277017801240605,0.60369575,86,False,False,False,False,False,False,False,False
ENSG00000214140,ENSG00000214140,PRCD,2800,True,0.11985839670985472,1.8291332748461797,0.5968013,86,False,False,False,False,False,False,False,False
ENSG00000150907,ENSG00000150907,FOXO1,4391,True,0.17254806653596907,1.8229436044827378,0.56900966,86,False,False,False,False,False,False,False,False
ENSG00000133302,ENSG00000133302,SLF1,5453,True,0.21637505680057775,1.8235058360729282,0.5665446,86,False,False,False,False,False,False,False,False
ENSG00000184305,ENSG00000184305,CCSER1,4968,True,0.1920173688086196,1.8070894299809575,0.5330526,86,False,False,False,False,False,False,False,False
ENSG00000166598,ENSG00000166598,HSP90B1,26937,True,0.9025165140620167,2.4682203320904113,4.7296853,85,False,False,False,False,False,False,False,False
ENSG00000150093,ENSG00000150093,ITGB1,14525,True,0.5664646837308044,2.088087314290936,3.177297,85,False,False,False,False,False,False,False,False
ENSG00000090104,ENSG00000090104,RGS1,11109,True,0.4550663352567799,2.102850427378588,2.8125045,85,False,False,False,False,False,False,False,False
ENSG00000196937,ENSG00000196937,FAM3C,16698,True,0.5919639215212352,1.9368982232002432,1.7678138,85,False,False,False,False,False,False,False,False
ENSG00000133316,ENSG00000133316,WDR74,18821,True,0.6782598152062402,1.9649404729956126,1.7669567,85,False,False,False,False,False,False,False,False
ENSG00000197747,ENSG00000197747,S100A10,30412,True,0.9880045743755855,2.0247944500550954,1.754343,85,False,False,False,False,False,False,False,False
ENSG00000121966,ENSG00000121966,CXCR4,102268,True,2.8705049341812194,2.5320962465799153,1.443574,85,False,False,False,False,False,False,False,False
ENSG00000137101,ENSG00000137101,CD72,15828,True,0.5745086410662185,1.888406773989852,1.3418094,85,False,False,False,False,False,False,False,False
ENSG00000019582,ENSG00000019582,CD74,120137,True,4.366221382608676,2.4164318478597693,1.2764884,85,False,False,False,False,False,False,False,False
ENSG00000109787,ENSG00000109787,KLF3,16824,True,0.5777400261165881,1.8789915937530524,1.2709926,85,False,False,False,False,False,False,False,False
ENSG00000110852,ENSG00000110852,CLEC2B,24521,True,0.8377237771668419,1.9005456164431442,1.0608821,85,False,False,False,False,False,False,False,False
ENSG00000164543,ENSG00000164543,STK17A,32493,True,0.9973970512973304,1.9120349067308609,0.9459907,85,False,False,False,False,False,False,False,False
ENSG00000169413,ENSG00000169413,RNASE6,15646,True,0.5582095670484976,1.8495701207746158,0.8314692,85,False,False,False,False,False,False,False,False
ENSG00000141753,ENSG00000141753,IGFBP4,1975,True,0.08701078722147361,1.8821697825847756,0.8295154,85,False,False,False,False,False,False,False,False
ENSG00000110841,ENSG00000110841,PPFIBP1,1437,True,0.06393115566744888,1.8723667598571574,0.7909467,85,False,False,False,False,False,False,False,False
ENSG00000196782,ENSG00000196782,MAML3,1505,True,0.06758753591555307,1.8628919239667399,0.73254347,85,False,False,False,False,False,False,False,False
ENSG00000114861,ENSG00000114861,FOXP1,46349,True,1.329007823385166,1.9331026440688035,0.7123065,85,False,False,False,False,False,False,False,False
ENSG00000171467,ENSG00000171467,ZNF318,5872,True,0.22663404109473417,1.8367325660774332,0.6927638,85,False,False,False,False,False,False,False,False
ENSG00000164610,ENSG00000164610,RP9,7548,True,0.28998091204187887,1.8334813437687894,0.6677878,85,False,False,False,False,False,False,False,False
ENSG00000164221,ENSG00000164221,CCDC112,5141,True,0.2046566956700745,1.8403033721289652,0.6575888,85,False,False,False,False,False,False,False,False
ENSG00000155189,ENSG00000155189,AGPAT5,6161,True,0.23562758926514127,1.8201461901252523,0.58352464,85,False,False,False,False,False,False,False,False
ENSG00000185950,ENSG00000185950,IRS2,4326,True,0.17643710476509095,1.8214637302302805,0.5798185,85,False,False,False,False,False,False,False,False
ENSG00000170222,ENSG00000170222,ADPRM,6150,True,0.23935276736809713,1.8220574600872192,0.55255127,85,False,False,False,False,False,False,False,False
ENSG00000187231,ENSG00000187231,SESTD1,6530,True,0.25064168186431207,1.8128631590476993,0.5433513,85,False,False,False,False,False,False,False,False
ENSG00000197928,ENSG00000197928,ZNF677,3382,True,0.14005477103994657,1.8135059112053724,0.5372973,85,False,False,False,False,False,False,False,False
ENSG00000152484,ENSG00000152484,USP12,5427,True,0.2070118171481443,1.8072531715803903,0.517853,85,False,False,False,False,False,False,False,False
ENSG00000119950,ENSG00000119950,MXI1,4846,True,0.19099179503825797,1.805073566709042,0.5114439,85,False,False,False,False,False,False,False,False
ENSG00000137642,ENSG00000137642,SORL1,5379,True,0.20585324731038018,1.8070195838600873,0.5046458,85,False,False,False,False,False,False,False,False
ENSG00000197381,ENSG00000197381,ADARB1,4744,True,0.1874128470898678,1.8090028965295426,0.5025493,85,False,False,False,False,False,False,False,False
ENSG00000257242,ENSG00000257242,LINC01619,6060,True,0.23973976417896206,1.8010878853859358,0.48555526,85,False,False,False,False,False,False,False,False
