"program_id","program_label","analysis_family","full_effect","loo_min_effect","loo_max_effect","loo_max_absolute_delta","loo_sign_concordance","loo_any_sign_flip","most_influential_sample_id"
"NAIVE_TO_MEMORY_AXIS","Naive-to-memory axis","primary_confirmatory",0.231030184501672,0.150097199833508,0.358808000517267,0.127777816015595,1,FALSE,"JB18069"
"ATYPICAL_LOW_NAIVE_AXIS","Atypical/ABC with low-naive context","primary_confirmatory",1.190735307587,1.07338256050716,1.26583668449023,0.117352747079844,1,FALSE,"JB17008"
"APC_HLA","Antigen-presentation program","primary_confirmatory",0.265757015921966,0.17849297755585,0.336282094928255,0.0872640383661157,1,FALSE,"JB18069"
"IFN_ISG","Type I interferon response","primary_confirmatory",1.04175695248946,0.986575803164317,1.0937453630391,0.0551811493251428,1,FALSE,"JB18074"
"ACTIVATION_STRESS","Activation/immediate-early response","secondary_contextual",0.261708568636977,0.201156117027187,0.349957224766245,0.0882486561292686,1,FALSE,"JB18063"
"TLR7_INNATE","TLR7/innate-sensing context","secondary_contextual",0.226217201210811,0.188698410774283,0.274852654228206,0.0486354530173954,1,FALSE,"JB18076"
"PLATELET_AMBIENT_QC","Platelet/ambient overlay","qc_only",0.0492619128880151,-0.0315819396393131,0.0868106515797395,0.0808438525273282,0.883720930232558,TRUE,"JB18085"
"ASC_UPR_IDENTITY_QC","ASC/UPR identity control","identity_qc_only",0.221420562475237,0.19187711050326,0.272701146811345,0.0512805843361079,1,FALSE,"JB17010"
"PAN_B_IDENTITY_QC","Pan-B identity control","identity_qc_only",-0.231624514783488,-0.304197364111431,-0.174972844739025,0.0725728493279424,1,FALSE,"JB18069"
