resolution,cluster,rank,gene_id,gene,n_cells,cluster_cpm,rest_cpm,log2_fold_change,cluster_detection_fraction,rest_detection_fraction,detection_difference,marker_score,technical_nuisance,eligible_samples,samples_with_at_least_5pct_detection,sample_support_fraction
0.4,2,14,ENSG00000127920,GNG11,1866,158.00306775131904,26.942153038799873,2.5085395058996602,0.2422293676312969,0.05247212796897722,0.1897572396623197,0.47601353222339887,False,136,124,0.9117647058823529
0.4,2,15,ENSG00000101856,PGRMC1,1866,108.16697469713955,12.566956427874953,3.0083674646119265,0.18060021436227225,0.026034092745193086,0.15456612161707917,0.46499169140407115,False,136,117,0.8602941176470589
0.4,2,16,ENSG00000101335,MYL9,1866,70.50674528687891,5.803262179165555,3.3937807460299827,0.10878885316184352,0.011700867129854043,0.09708798603198947,0.32949533766619377,False,136,86,0.6323529411764706
0.4,2,17,ENSG00000102804,TSC22D1,1866,86.93000322518807,12.760919907717684,2.6757786052632055,0.12540192926045016,0.02604082511983627,0.09936110414061389,0.26586831665478394,False,136,97,0.7132352941176471
0.4,2,18,ENSG00000124491,F13A1,1866,52.66768925043968,5.653096904448603,3.011955819576465,0.0932475884244373,0.011889373619863199,0.0813582148045741,0.24504734855098906,False,136,88,0.6470588235294118
0.4,2,19,ENSG00000108960,MMD,1866,85.51420512705796,23.810581372306764,1.8019814928136404,0.14790996784565916,0.04906554639952604,0.09884442144613312,0.17811581811380356,False,136,104,0.7647058823529411
0.4,2,20,ENSG00000233276,GPX1,1866,423.04047172127355,206.4052985416743,1.0317492157294212,0.492497320471597,0.320925566865945,0.17157175360565202,0.17701902222395297,False,136,132,0.9705882352941176
0.4,3,1,ENSG00000048462,TNFRSF17,1300,954.320876157452,8.671255421688938,6.6261384037267455,0.8515384615384616,0.017001784013628254,0.8345366775248333,5.52975552826582,False,91,91,1.0
0.4,3,2,ENSG00000170476,MZB1,1300,3931.871038403506,77.92364699813317,5.638981446472927,0.936923076923077,0.13673190165121862,0.8001911752718583,4.512263190989375,False,91,91,1.0
0.4,3,3,ENSG00000134285,FKBP11,1300,931.6564743969917,22.36338077768181,5.319024832307856,0.8392307692307692,0.04464728843342142,0.7945834807973478,4.2264092657027055,False,91,91,1.0
0.4,3,4,ENSG00000132465,JCHAIN,1300,28765.38259983698,336.79575788575323,6.412088791406808,0.933076923076923,0.30326890316695954,0.6298080199099635,4.038384945202793,False,91,91,1.0
0.4,3,5,ENSG00000155660,PDIA4,1300,699.7202614574592,24.595585143661143,4.774871719192906,0.83,0.04959692022910491,0.7804030797708951,3.7263245951690926,False,91,91,1.0
0.4,3,6,ENSG00000100219,XBP1,1300,954.6660193314692,35.991910567692365,4.691224801330486,0.8623076923076923,0.07062279513353274,0.7916848971741596,3.7139718244621927,False,91,91,1.0
0.4,3,7,ENSG00000166562,SEC11C,1300,1435.7956039113926,55.51892910256284,4.667976900496178,0.8969230769230769,0.1067725449692157,0.7901505319538612,3.6884044310753916,False,91,91,1.0
0.4,3,8,ENSG00000099958,DERL3,1300,592.8409252368114,18.42681524337638,4.933955206154967,0.7769230769230769,0.03704846346796153,0.7398746134551154,3.6505082009587606,False,91,91,1.0
0.4,3,9,ENSG00000128228,SDF2L1,1300,688.2154889902204,24.233090417561936,4.7715663081107,0.8023076923076923,0.048470174779681026,0.7538375175280112,3.596985700426467,False,91,91,1.0
0.4,3,10,ENSG00000145050,MANF,1300,665.8962304037773,21.848256693225043,4.8673062964265155,0.7784615384615384,0.04424487934434146,0.734216659117197,3.5736573678623738,False,91,91,1.0
0.4,3,11,ENSG00000074842,MYDGF,1300,994.70262751746,45.00022248908759,4.436002193032831,0.8461538461538461,0.0890195973226382,0.757134248831208,3.3586491882355034,False,91,91,1.0
0.4,3,12,ENSG00000166598,HSP90B1,1300,3373.084239669721,130.70160720685814,4.679151136782222,0.9230769230769231,0.21819962173545626,0.7048773013414669,3.2982274258639097,False,91,91,1.0
0.4,3,13,ENSG00000135916,ITM2C,1300,1014.3757884364381,49.29928274949223,4.335332126562876,0.8461538461538461,0.08870437686952556,0.7574494692843206,3.283795018436315,False,91,90,0.989010989010989
0.4,3,14,ENSG00000133328,PLAAT2,1300,191.09427068083517,0.6391354381222869,6.87273561418166,0.47307692307692306,0.0011200386312725517,0.47195688444565054,3.2436348880878407,False,91,90,0.989010989010989
0.4,3,15,ENSG00000004468,CD38,1300,450.64193754174073,16.03562196244126,4.728552929214851,0.6946153846153846,0.031683008946895415,0.6629323756684892,3.1347108268385946,False,91,88,0.967032967032967
