gene_index,gene_id,feature_name,n_cells,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg
ENSG00000132465,ENSG00000132465,JCHAIN,37021,True,1.8585164022522533,5.180465290881987,5.9843264,88,True,False,False,False,False,False,False,False
ENSG00000234184,ENSG00000234184,LINC01781,20203,True,0.9512366108402819,2.498432050329834,5.2982516,88,True,False,False,False,False,False,False,False
ENSG00000066923,ENSG00000066923,STAG3,9095,True,0.42714540581788896,2.221309042784706,4.8685684,88,True,False,False,False,False,False,False,False
ENSG00000117318,ENSG00000117318,ID3,7741,True,0.3462770651319343,2.2906719721013005,4.6352234,88,True,False,False,False,False,False,False,False
ENSG00000254709,ENSG00000254709,IGLL5,46987,True,2.485311764296362,5.659232937414367,3.9975142,88,True,False,False,False,False,False,False,False
ENSG00000100097,ENSG00000100097,LGALS1,28649,True,0.9880480315052597,2.226752413651891,3.1484137,88,True,False,False,False,False,False,False,False
ENSG00000273338,ENSG00000273338,ENSG00000273338,19047,True,0.7578560200613775,2.1244394463928553,3.0687919,88,True,False,False,False,False,False,False,False
ENSG00000257275,ENSG00000257275,ENSG00000257275,8003,True,0.36719217285550426,2.0810353813422835,2.9080873,88,True,False,False,False,False,False,False,False
ENSG00000137959,ENSG00000137959,IFI44L,23253,True,0.8698152852987383,2.169705037227435,2.8170488,88,True,False,False,False,False,False,False,True
ENSG00000237541,ENSG00000237541,HLA-DQA2,25367,True,0.9103919745829002,2.1246099009759614,2.704836,88,True,False,False,False,False,False,False,False
ENSG00000100721,ENSG00000100721,TCL1A,49396,True,1.7120983137543162,2.4486987223250325,2.6643467,88,True,False,False,False,False,False,False,False
ENSG00000077238,ENSG00000077238,IL4R,25065,True,0.91104156231848,2.12719518524632,2.5880663,88,True,False,False,False,False,False,False,False
ENSG00000184897,ENSG00000184897,H1-10,15099,True,0.5765802315758113,2.0031090472911592,2.5366974,88,True,False,False,False,False,False,False,False
ENSG00000060138,ENSG00000060138,YBX3,23604,True,0.8604695508287694,2.067303021219526,2.3587146,88,True,False,False,False,False,False,False,False
ENSG00000110848,ENSG00000110848,CD69,63212,True,1.9871917143689648,2.576828929136549,2.2247615,88,True,False,False,False,False,False,False,False
ENSG00000205542,ENSG00000205542,TMSB4X,120303,True,4.68886035152405,2.9502075560908625,1.9970821,88,True,False,False,False,False,False,False,False
ENSG00000170606,ENSG00000170606,HSPA4,15264,True,0.562462126942698,1.9432492058765478,1.9872435,88,True,False,False,False,False,False,False,False
ENSG00000163736,ENSG00000163736,PPBP,12189,True,0.47737282709451345,1.954200313022924,1.9686952,88,True,False,False,False,False,False,False,False
ENSG00000213231,ENSG00000213231,TCL1B,2158,True,0.11330922187907336,2.125274450716242,1.8809344,88,True,False,False,False,False,False,False,False
ENSG00000184226,ENSG00000184226,PCDH9,8831,True,0.3656787968894167,1.9597795462111207,1.8786237,88,True,False,False,False,False,False,False,False
ENSG00000141682,ENSG00000141682,PMAIP1,29887,True,0.9902380165350173,2.0292753468192575,1.828373,88,True,False,False,False,False,False,False,False
ENSG00000126353,ENSG00000126353,CCR7,17380,True,0.6207923278714553,1.9460955738843366,1.8028569,88,True,False,False,False,False,False,False,False
ENSG00000034510,ENSG00000034510,TMSB10,119841,True,4.018772662297774,2.5258299487539415,1.7791715,88,True,False,False,False,False,False,False,False
ENSG00000198502,ENSG00000198502,HLA-DRB5,54593,True,1.6176103064812077,2.1998350671001927,1.708301,88,True,False,False,False,False,False,False,False
ENSG00000187837,ENSG00000187837,H1-2,17665,True,0.6045248608494476,1.938526807930201,1.7016214,88,True,False,False,False,False,False,False,False
ENSG00000147535,ENSG00000147535,PLPP5,34465,True,1.1160493274966894,2.031455955765934,1.6927238,88,True,False,False,False,False,False,False,False
ENSG00000113387,ENSG00000113387,SUB1,57726,True,1.6151289986884683,2.236402713891407,1.6478468,88,True,False,False,False,False,False,False,False
ENSG00000172264,ENSG00000172264,MACROD2,9240,True,0.3694957768283658,1.9334528335306203,1.581774,88,True,False,False,False,False,False,False,False
ENSG00000112182,ENSG00000112182,BACH2,11909,True,0.4508254932096177,1.9007397275851048,1.5295519,88,True,False,False,False,False,False,False,False
ENSG00000080546,ENSG00000080546,SESN1,5780,True,0.23644928488998895,1.9480213951457666,1.4423513,88,True,False,False,False,False,False,False,False
ENSG00000128218,ENSG00000128218,VPREB3,49067,True,1.4773645501137667,2.093157383995852,1.4258792,88,True,False,False,False,False,False,False,False
ENSG00000010278,ENSG00000010278,CD9,4573,True,0.20801047031976133,1.9787640360908432,1.3256698,88,True,False,False,False,False,False,False,False
ENSG00000132530,ENSG00000132530,XAF1,16507,True,0.5838866240325836,1.9207835506843707,1.3193997,88,True,False,False,False,False,False,False,True
ENSG00000099958,ENSG00000099958,DERL3,5252,True,0.21903786128969963,1.9940788815256405,1.3145069,88,True,False,False,False,False,False,False,False
ENSG00000166710,ENSG00000166710,B2M,120307,True,4.730785045449047,2.7055124952305687,1.2472032,88,True,False,False,False,False,False,False,False
ENSG00000163958,ENSG00000163958,ZDHHC19,2272,True,0.10645743665878299,1.9655741835078713,1.2040794,88,True,False,False,False,False,False,False,False
ENSG00000174469,ENSG00000174469,CNTNAP2,4533,True,0.19670286463129083,1.95629974266517,1.1541688,88,True,False,False,False,False,False,False,False
ENSG00000204852,ENSG00000204852,TCTN1,4236,True,0.18784570333921902,1.9427020325516566,1.0931293,88,True,False,False,False,False,False,False,False
ENSG00000174944,ENSG00000174944,P2RY14,4463,True,0.19492115687751743,1.9166121739355584,1.0433756,88,True,False,False,False,False,False,False,False
ENSG00000109906,ENSG00000109906,ZBTB16,3939,True,0.1618543367266791,1.9072636597639792,1.0363016,88,True,False,False,False,False,False,False,False
ENSG00000187514,ENSG00000187514,PTMA,119678,True,3.8803743012466696,2.283872400780264,1.0312424,88,True,False,False,False,False,False,False,False
ENSG00000251562,ENSG00000251562,MALAT1,120319,True,6.575183401362124,4.046132277314245,1.0,88,True,False,False,False,False,False,False,False
ENSG00000197520,ENSG00000197520,FAM177B,4034,True,0.17871490851767183,1.9059373944459652,0.94784087,88,True,False,False,False,False,False,False,False
ENSG00000026559,ENSG00000026559,KCNG1,1819,True,0.08352095165275643,1.9048495544717519,0.93989486,88,True,False,False,False,False,False,False,False
ENSG00000091972,ENSG00000091972,CD200,5846,True,0.2505437200545088,1.8926417451198683,0.9364743,88,True,False,False,False,False,False,False,False
ENSG00000250850,ENSG00000250850,ENSG00000250850,6131,True,0.2556027334205333,1.886591287618416,0.9226104,88,True,False,False,False,False,False,False,False
ENSG00000164056,ENSG00000164056,SPRY1,1266,True,0.06041273018011078,1.8918224454397077,0.8714916,88,True,False,False,False,False,False,False,False
ENSG00000141293,ENSG00000141293,SKAP1,7469,True,0.2871101711137276,1.855541679474456,0.862923,88,True,False,False,False,False,False,False,False
ENSG00000188404,ENSG00000188404,SELL,50800,True,1.4408295014688823,1.9770929259984749,0.8101376,88,True,False,False,False,False,False,False,False
ENSG00000272501,ENSG00000272501,ENSG00000272501,7228,True,0.2795994670859383,1.8453255530703445,0.77701026,88,True,False,False,False,False,False,False,False
ENSG00000169762,ENSG00000169762,TAPT1,4384,True,0.17729224233991617,1.8528460450268633,0.7187683,88,True,False,False,False,False,False,False,False
ENSG00000136603,ENSG00000136603,SKIL,7160,True,0.2770012745627753,1.8346724056936408,0.70980096,88,True,False,False,False,False,False,False,False
ENSG00000005471,ENSG00000005471,ABCB4,5550,True,0.2312820682230587,1.8541294302830797,0.69934154,88,True,False,False,False,False,False,False,False
ENSG00000151687,ENSG00000151687,ANKAR,4543,True,0.17930820387331647,1.8349617039461383,0.61744314,88,True,False,False,False,False,False,False,False
ENSG00000185950,ENSG00000185950,IRS2,4289,True,0.17446676614583867,1.8252129966613622,0.5933733,88,True,False,False,False,False,False,False,False
ENSG00000170476,ENSG00000170476,MZB1,17181,True,0.7322908077843057,2.915020113314648,9.169858,87,False,False,False,False,False,False,False,False
ENSG00000106211,ENSG00000106211,HSPB1,13898,True,0.6335818161463393,2.7715513202093764,8.761201,87,False,False,False,False,False,False,False,False
ENSG00000116741,ENSG00000116741,RGS2,28645,True,1.079944245506695,2.407794723436104,3.8401904,87,False,False,False,False,False,False,False,False
ENSG00000187608,ENSG00000187608,ISG15,26273,True,0.935251899584765,2.300753727660626,3.5567744,87,False,False,False,False,False,False,False,True
