gene_index,gene_id,feature_name,n_cells,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg
ENSG00000106211,ENSG00000106211,HSPB1,13963,True,0.6361110176913671,2.756508862854538,8.481521,88,True,False,False,False,False,False,False,False
ENSG00000132465,ENSG00000132465,JCHAIN,37029,True,1.8629876237519303,5.208118792095455,5.9971466,88,True,False,False,False,False,False,False,False
ENSG00000234184,ENSG00000234184,LINC01781,20203,True,0.9509649639114528,2.4974939568462022,5.2722735,88,True,False,False,False,False,False,False,False
ENSG00000066923,ENSG00000066923,STAG3,9203,True,0.4301303399919838,2.226629681718946,4.9955072,88,True,False,False,False,False,False,False,False
ENSG00000117318,ENSG00000117318,ID3,7810,True,0.34888984541648776,2.303423824187009,4.627551,88,True,False,False,False,False,False,False,False
ENSG00000254709,ENSG00000254709,IGLL5,46890,True,2.4686728065485126,5.579271408024114,3.9504845,88,True,False,False,False,False,False,False,False
ENSG00000116741,ENSG00000116741,RGS2,28709,True,1.0824850334204625,2.403106074052239,3.8546884,88,True,False,False,False,False,False,False,False
ENSG00000100097,ENSG00000100097,LGALS1,28726,True,0.9906845574765121,2.2292227348226956,3.1100595,88,True,False,False,False,False,False,False,False
ENSG00000273338,ENSG00000273338,ENSG00000273338,19034,True,0.757487051295776,2.123847074084846,3.0806665,88,True,False,False,False,False,False,False,False
ENSG00000257275,ENSG00000257275,ENSG00000257275,7912,True,0.36444613295817996,2.078938306947179,2.8413494,88,True,False,False,False,False,False,False,False
ENSG00000137959,ENSG00000137959,IFI44L,23236,True,0.865434852683599,2.165854252644454,2.7883458,88,True,False,False,False,False,False,False,True
ENSG00000237541,ENSG00000237541,HLA-DQA2,25353,True,0.9107970629673623,2.1284891567514133,2.7154238,88,True,False,False,False,False,False,False,False
ENSG00000077238,ENSG00000077238,IL4R,24999,True,0.9094072296813001,2.1351033706276854,2.6461947,88,True,False,False,False,False,False,False,False
