var_name,gene_id,feature_name,highly_variable,highly_variable_nbatches,means,dispersions,dispersions_norm,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg,hvg_primary,hvg_isg_excluded,hvg_union
ENSG00000197756,ENSG00000197756,RPL37A,False,0,3.7665667070324584,1.8527933744739458,-0.6607854,False,True,False,False,False,False,False,False,False,False
ENSG00000115457,ENSG00000115457,IGFBP2,False,7,0.0008045994207133066,0.3224895100676671,-0.05774472,False,False,False,False,False,False,False,False,False,False
ENSG00000231672,ENSG00000231672,DIRC3,True,42,0.00516264872471456,1.2363337396844236,0.2419216,False,False,False,False,False,False,False,False,False,False
ENSG00000079308,ENSG00000079308,TNS1,False,15,0.001321156742710391,0.6032069644547854,-0.19217296,False,False,False,False,False,False,False,False,False,False
ENSG00000188282,ENSG00000188282,RUFY4,False,22,0.002284942210951699,0.8353769137567923,-0.1465022,False,False,False,False,False,False,False,False,False,False
ENSG00000180871,ENSG00000180871,CXCR2,False,16,0.001299623354101004,0.5067498113845201,-0.09435197,False,False,False,False,False,False,False,False,False,False
ENSG00000163466,ENSG00000163466,ARPC2,False,0,1.6814228038102188,1.7634975124785086,-0.5484961,False,False,False,False,False,False,False,False,False,False
ENSG00000179921,ENSG00000179921,GPBAR1,False,39,0.016870034149764988,1.60570941837735,0.009333674,False,False,False,False,False,False,False,False,False,False
ENSG00000127837,ENSG00000127837,AAMP,False,34,0.22931728369856483,1.7040891779432328,0.042260725,False,False,False,False,False,False,False,False,False,False
ENSG00000127838,ENSG00000127838,PNKD,False,13,0.5265733966100254,1.7155125349888094,-0.45115328,False,False,False,False,False,False,False,False,False,False
ENSG00000135926,ENSG00000135926,TMBIM1,True,49,0.1622708049270769,1.731272198921638,0.16615728,False,False,False,False,False,False,False,False,False,False
ENSG00000158428,ENSG00000158428,CATIP,False,9,0.0012610742264320613,0.4697605344075834,-0.27707857,False,False,False,False,False,False,False,False,False,False
ENSG00000018280,ENSG00000018280,SLC11A1,True,60,0.10291436258837883,1.7568877861458012,0.28680906,False,False,False,False,False,False,False,True,True,True
ENSG00000144579,ENSG00000144579,CTDSP1,True,57,0.2579910614896283,1.7391068987560658,0.1605537,False,False,False,False,False,False,False,False,False,False
ENSG00000273361,ENSG00000273361,ENSG00000273361,False,33,0.003465777927979478,1.0500489146198262,-0.095159166,False,False,False,False,False,False,False,False,False,False
ENSG00000127831,ENSG00000127831,VIL1,False,27,0.0034587803115633943,1.0468483133915936,-0.08008212,False,False,False,False,False,False,False,False,False,False
ENSG00000135913,ENSG00000135913,USP37,True,58,0.0563002565312779,1.7478659036633872,0.2387215,False,False,False,False,False,False,False,True,True,True
ENSG00000144580,ENSG00000144580,CNOT9,True,56,0.16158262745908256,1.7357990805053534,0.18130977,False,False,False,False,False,False,False,False,False,False
ENSG00000115556,ENSG00000115556,PLCD4,False,16,0.0014335625368410037,0.5783208687380926,0.0019558037,False,False,False,False,False,False,False,False,False,False
ENSG00000115568,ENSG00000115568,ZNF142,True,46,0.024591678344484367,1.6865033899561084,0.11993751,False,False,False,False,False,False,False,False,False,False
ENSG00000074582,ENSG00000074582,BCS1L,True,53,0.07906539504368654,1.730972591891461,0.1638189,False,False,False,False,False,False,False,False,False,False
ENSG00000163481,ENSG00000163481,RNF25,False,41,0.04223197189365817,1.7063081979731323,0.06466522,False,False,False,False,False,False,False,False,False,False
ENSG00000163482,ENSG00000163482,STK36,False,34,0.005454940525568773,1.2297618479719816,-0.16516906,False,False,False,False,False,False,False,False,False,False
ENSG00000135912,ENSG00000135912,TTLL4,False,39,0.01768996968299409,1.6293880475485465,-0.025859108,False,False,False,False,False,False,False,False,False,False
ENSG00000135929,ENSG00000135929,CYP27A1,False,32,0.00853413181131164,1.4245390220360725,-0.14994073,False,False,False,False,False,False,False,False,False,False
ENSG00000115596,ENSG00000115596,WNT6,False,9,0.0016181974502295115,0.6109403125860332,-0.6266646,False,False,False,False,False,False,False,False,False,False
ENSG00000135925,ENSG00000135925,WNT10A,True,68,0.059105195347701485,1.7609745473733263,0.4306662,False,False,False,False,False,False,False,True,True,True
ENSG00000187736,ENSG00000187736,NHEJ1,False,20,0.003948017931814148,0.9841271183515526,-0.18034172,False,False,False,False,False,False,False,False,False,False
ENSG00000213901,ENSG00000213901,SLC23A3,False,25,0.0036062205125859392,0.9273177121040553,-0.3846123,False,False,False,False,False,False,False,False,False,False
ENSG00000115649,ENSG00000115649,CNPPD1,True,47,0.2809465504307173,1.7239423930560556,0.094993606,False,False,False,False,False,False,False,False,False,False
ENSG00000144567,ENSG00000144567,RETREG2,True,52,0.16969295782224683,1.7314654083916887,0.16388185,False,False,False,False,False,False,False,False,False,False
ENSG00000158552,ENSG00000158552,ZFAND2B,True,58,0.24748409600266716,1.73880907725179,0.20324801,False,False,False,False,False,False,False,True,True,True
ENSG00000115657,ENSG00000115657,ABCB6,False,5,0.0004942334701289496,0.22405601894697533,-0.204914,False,False,False,False,False,False,False,False,False,False
ENSG00000198925,ENSG00000198925,ATG9A,True,55,0.055941661799251724,1.7269038593959791,0.15198977,False,False,False,False,False,False,False,False,False,False
ENSG00000163516,ENSG00000163516,ANKZF1,True,62,0.21287590924952385,1.7513062680885538,0.25174165,False,False,False,False,False,False,False,True,True,True
ENSG00000163521,ENSG00000163521,GLB1L,False,34,0.006012192439891293,1.3668971870239333,-0.18522619,False,False,False,False,False,False,False,False,False,False
ENSG00000115661,ENSG00000115661,STK16,True,48,0.1851292769791309,1.7231649203883566,0.13778295,False,False,False,False,False,False,False,False,False,False
ENSG00000127824,ENSG00000127824,TUBA4A,False,41,0.5314441722416171,1.7611363682975423,0.03761311,False,False,False,False,False,False,False,False,False,False
ENSG00000135924,ENSG00000135924,DNAJB2,True,50,0.15698445246253626,1.7287168495758949,0.1612486,False,False,False,False,False,False,False,False,False,False
ENSG00000054356,ENSG00000054356,PTPRN,False,12,0.0019989062032121415,0.6850114747065918,-0.31558007,False,False,False,False,False,False,False,False,False,False
ENSG00000123992,ENSG00000123992,DNPEP,False,41,0.24012452048240693,1.7219765319741134,0.097359486,False,False,False,False,False,False,False,False,False,False
ENSG00000072195,ENSG00000072195,SPEG,False,19,0.0026906296850811337,0.7927107034200677,-0.44117945,False,False,False,False,False,False,False,False,False,False
ENSG00000144591,ENSG00000144591,GMPPA,False,32,0.08206105656457884,1.70625837869581,0.061731685,False,False,False,False,False,False,False,False,False,False
ENSG00000123989,ENSG00000123989,CHPF,False,14,0.011539995995850498,1.2798782173864307,-1.6287147,False,False,False,False,False,False,False,False,False,False
ENSG00000144589,ENSG00000144589,STK11IP,True,47,0.02901743121352667,1.663516823702376,0.09429368,False,False,False,False,False,False,False,False,False,False
ENSG00000114923,ENSG00000114923,SLC4A3,False,12,0.0006324666638244281,0.2915887863929539,0.03325791,False,False,False,False,False,False,False,False,False,False
ENSG00000116106,ENSG00000116106,EPHA4,False,29,0.027882768083072565,1.6513521257823784,-0.040697068,False,False,False,False,False,False,False,False,False,False
ENSG00000272944,ENSG00000272944,ENSG00000272944,False,5,0.0009533727656061271,0.4515321417397919,-0.26229408,False,False,False,False,False,False,False,False,False,False
ENSG00000163082,ENSG00000163082,SGPP2,False,15,0.009340211401788173,1.3962795917374298,-0.47191924,False,False,False,False,False,False,False,False,False,False
ENSG00000116120,ENSG00000116120,FARSB,True,57,0.11008971791587423,1.7456936595456722,0.23290016,False,False,False,False,False,False,False,False,False,False
ENSG00000123983,ENSG00000123983,ACSL3,True,57,0.14669455596385306,1.7471075721597389,0.24193746,False,False,False,False,False,False,False,False,False,False
ENSG00000152056,ENSG00000152056,AP1S3,True,43,0.10341134886990844,1.7136751600569702,0.08988711,False,False,False,False,False,False,False,False,False,False
ENSG00000085449,ENSG00000085449,WDFY1,False,32,0.12266790802205339,1.7064630923871318,0.057061624,False,False,False,False,False,False,False,False,False,False
ENSG00000135900,ENSG00000135900,MRPL44,True,58,0.27191708439543133,1.745564966603206,0.2599388,False,False,False,False,False,False,False,True,True,True
ENSG00000135919,ENSG00000135919,SERPINE2,False,36,0.021452476555554732,1.6103309976579632,-0.07634068,False,False,False,False,False,False,False,False,False,False
ENSG00000124019,ENSG00000124019,FAM124B,False,6,0.0006408565410791272,0.28742216560020717,-0.46939257,False,False,False,False,False,False,False,False,False,False
ENSG00000036257,ENSG00000036257,CUL3,True,53,0.269332774210428,1.7395055871889624,0.113916464,False,False,False,False,False,False,False,False,False,False
ENSG00000135905,ENSG00000135905,DOCK10,False,40,0.23640702668267596,1.7080778704327626,-0.018579334,False,False,False,False,False,False,False,False,False,False
ENSG00000144460,ENSG00000144460,NYAP2,False,15,0.0024169123593374008,0.7813381253806405,-0.3192916,False,False,False,False,False,False,False,False,False,False
ENSG00000169047,ENSG00000169047,IRS1,True,64,0.01767849581107994,1.7207274397657222,0.36214972,False,False,False,False,False,False,False,True,True,True
ENSG00000144468,ENSG00000144468,RHBDD1,True,64,0.11209245338646227,1.7595045105920455,0.2945041,False,False,False,False,False,False,False,True,True,True
ENSG00000081052,ENSG00000081052,COL4A4,False,16,0.04386822366824213,1.584172740889555,-0.4681569,False,False,False,False,False,False,False,False,False,False
ENSG00000169031,ENSG00000169031,COL4A3,False,20,0.033168172561871316,1.5947578154001798,-0.4591061,False,False,False,False,False,False,False,False,False,False
ENSG00000236432,ENSG00000236432,MFF-DT,False,14,0.0014123286018073561,0.4886340464261236,-0.17920032,False,False,False,False,False,False,False,False,False,False
ENSG00000168958,ENSG00000168958,MFF,False,14,0.46719052324665006,1.7258416262577567,-0.32909468,False,False,False,False,False,False,False,False,False,False
ENSG00000173744,ENSG00000173744,AGFG1,True,57,0.07819624102912877,1.740071942074138,0.20261654,False,False,False,False,False,False,False,False,False,False
ENSG00000115009,ENSG00000115009,CCL20,False,15,0.001734440864066697,0.5194515481793993,-0.020352144,False,False,False,False,False,False,False,False,False,False
ENSG00000153823,ENSG00000153823,PID1,False,36,0.010366220497402118,1.409372848674417,-0.079848304,False,False,False,False,False,False,False,False,False,False
ENSG00000153827,ENSG00000153827,TRIP12,False,41,0.22904916212313509,1.724006152982188,0.044191245,False,False,False,False,False,False,False,False,False,False
ENSG00000153832,ENSG00000153832,FBXO36,False,30,0.006602066391962697,1.369610396906185,-0.35740358,False,False,False,False,False,False,False,False,False,False
ENSG00000163053,ENSG00000163053,SLC16A14,False,15,0.00428548193954642,1.0406818367080009,-0.64594805,False,False,False,False,False,False,False,False,False,False
ENSG00000225963,ENSG00000225963,ENSG00000225963,False,40,0.03052823821439933,1.6850333597627893,0.060312796,False,False,False,False,False,False,False,False,False,False
ENSG00000135899,ENSG00000135899,SP110,False,27,1.2263326073424023,1.810577172976384,-0.006079543,False,False,False,False,False,False,False,False,False,False
ENSG00000079263,ENSG00000079263,SP140,False,18,0.5824466570139779,1.7323622136833898,-0.33637434,False,False,False,False,False,False,False,False,False,False
ENSG00000185404,ENSG00000185404,SP140L,True,73,0.5433455798642289,1.811207081114275,0.5642565,False,False,False,False,False,False,False,True,True,True
ENSG00000067066,ENSG00000067066,SP100,False,32,1.2187149552707544,1.8136355474938517,0.038805544,False,False,False,False,False,False,False,False,False,False
ENSG00000135932,ENSG00000135932,CAB39,False,37,0.12460857456976909,1.710707441803743,0.08408436,False,False,False,False,False,False,False,False,False,False
ENSG00000135916,ENSG00000135916,ITM2C,True,77,0.4208040553093776,1.9789104102627026,2.410715,False,False,False,False,False,False,False,True,True,True
ENSG00000135898,ENSG00000135898,GPR55,False,11,0.0034779428119708234,0.8759541175332148,-0.68429095,False,False,False,False,False,False,False,False,False,False
ENSG00000173692,ENSG00000173692,PSMD1,False,42,0.13163240665677206,1.7147300577657199,0.10277068,False,False,False,False,False,False,False,False,False,False
ENSG00000135931,ENSG00000135931,ARMC9,False,20,0.0036922657968394015,1.0382986903109768,-0.59813607,False,False,False,False,False,False,False,False,False,False
ENSG00000156966,ENSG00000156966,B3GNT7,False,32,0.02956880148349954,1.6832726466970092,-0.019454325,False,False,False,False,False,False,False,False,False,False
ENSG00000115053,ENSG00000115053,NCL,False,19,1.4367628888312085,1.812299017549308,-0.06829891,False,False,False,False,False,False,False,False,False,False
ENSG00000171596,ENSG00000171596,NMUR1,False,38,0.023548218674771217,1.3775481042915365,-0.14096975,False,False,False,False,False,False,False,False,False,False
ENSG00000187514,ENSG00000187514,PTMA,True,87,3.880085858317949,2.282583141333978,1.0528017,False,False,False,False,False,False,False,True,True,True
ENSG00000156973,ENSG00000156973,PDE6D,False,38,0.1248578786380473,1.7024812045808801,0.048159268,False,False,False,False,False,False,False,False,False,False
ENSG00000144524,ENSG00000144524,COPS7B,True,50,0.12023218278595872,1.7234122005614716,0.13385248,False,False,False,False,False,False,False,False,False,False
ENSG00000144535,ENSG00000144535,DIS3L2,True,63,0.12347651062228125,1.749488456975542,0.24645174,False,False,False,False,False,False,False,True,True,True
ENSG00000221944,ENSG00000221944,TIGD1,True,63,0.0713752370909864,1.7525062059938592,0.25781992,False,False,False,False,False,False,False,True,True,True
ENSG00000135930,ENSG00000135930,EIF4E2,False,35,0.2263817256969376,1.7052629955381071,0.057312176,False,False,False,False,False,False,False,False,False,False
ENSG00000204120,ENSG00000204120,GIGYF2,True,55,0.15143551397128435,1.741388570091445,0.22355984,False,False,False,False,False,False,False,False,False,False
ENSG00000182600,ENSG00000182600,SNORC,False,6,0.0008430075788942945,0.31685682810845545,-0.24166848,False,False,False,False,False,False,False,False,False,False
ENSG00000168918,ENSG00000168918,INPP5D,True,53,0.25970518083889743,1.7343345208906056,0.109628856,False,False,False,False,False,False,False,False,False,False
ENSG00000085978,ENSG00000085978,ATG16L1,True,50,0.049809093818558255,1.7167336471904995,0.11542216,False,False,False,False,False,False,False,False,False,False
ENSG00000130561,ENSG00000130561,SAG,False,39,0.0076759550512074054,1.5294697570348215,0.13136517,False,False,False,False,False,False,False,False,False,False
ENSG00000259793,ENSG00000259793,ENSG00000259793,False,22,0.004618126019453877,0.9859479378080327,0.05611018,False,False,False,False,False,False,False,False,False,False
ENSG00000077044,ENSG00000077044,DGKD,True,74,0.3422713871348531,1.8006366660315494,0.4900812,False,False,False,False,False,False,False,True,True,True
ENSG00000085982,ENSG00000085982,USP40,True,50,0.032926553014359164,1.737054696214004,0.19885479,False,False,False,False,False,False,False,False,False,False
ENSG00000123485,ENSG00000123485,HJURP,False,6,0.0014388871635607576,0.32578330884087464,-3.2058282,False,False,False,False,False,False,False,False,False,False
ENSG00000231682,ENSG00000231682,LINC01891,False,9,0.0009042382044483095,0.3672248270975589,-0.15435608,False,False,False,False,False,False,False,False,False,False
ENSG00000188042,ENSG00000188042,ARL4C,True,72,0.2744175358789648,1.789362390093507,0.5243239,False,False,False,False,False,False,False,True,True,True
ENSG00000130147,ENSG00000130147,SH3BP4,False,19,0.002125409090161903,0.7770703304487742,-0.117929645,False,False,False,False,False,False,False,False,False,False
ENSG00000157985,ENSG00000157985,AGAP1,False,10,0.0009888321969381507,0.4671371180650424,-0.3019149,False,False,False,False,False,False,False,False,False,False
ENSG00000132321,ENSG00000132321,IQCA1,False,23,0.0020996790303900704,0.7725498739425781,-0.023687094,False,False,False,False,False,False,False,False,False,False
ENSG00000144476,ENSG00000144476,ACKR3,False,8,0.0008045026090864851,0.36349515365885066,-0.037974276,False,False,False,False,False,False,False,False,False,False
ENSG00000227252,ENSG00000227252,COPS8-DT,False,34,0.004037303535536662,1.1313032463550796,0.061448354,False,False,False,False,False,False,False,False,False,False
ENSG00000198612,ENSG00000198612,COPS8,False,41,0.20124785201472106,1.7074192519165663,0.069224015,False,False,False,False,False,False,False,False,False,False
ENSG00000163359,ENSG00000163359,COL6A3,False,24,0.004228009981910354,0.9060598831557126,-0.28690487,False,False,False,False,False,False,False,False,False,False
ENSG00000124831,ENSG00000124831,LRRFIP1,False,24,0.925599008910061,1.774892342964361,-0.10608341,False,False,False,False,False,False,False,False,False,False
ENSG00000177483,ENSG00000177483,RBM44,False,38,0.011924333315457124,1.5676690016548795,-0.14174637,False,False,False,False,False,False,False,False,False,False
ENSG00000132329,ENSG00000132329,RAMP1,False,24,0.00518597602818045,1.289657419265598,-0.29258013,False,False,False,False,False,False,False,False,False,False
ENSG00000184182,ENSG00000184182,UBE2F,True,51,0.1948025442146374,1.7255051926896563,0.14732487,False,False,False,False,False,False,False,False,False,False
ENSG00000132330,ENSG00000132330,SCLY,True,47,0.02040343295505076,1.6651264462735427,0.15282181,False,False,False,False,False,False,False,False,False,False
ENSG00000144488,ENSG00000144488,ESPNL,False,8,0.0014046592913878552,0.5913962451553358,-0.29386806,False,False,False,False,False,False,False,False,False,False
ENSG00000178752,ENSG00000178752,ERFE,False,20,0.002570212875975954,0.685684019045567,-0.046040047,False,False,False,False,False,False,False,False,False,False
ENSG00000132323,ENSG00000132323,ILKAP,True,61,0.2025510828585481,1.7361794657351517,0.18951245,False,False,False,False,False,False,False,True,True,True
ENSG00000186235,ENSG00000186235,LINC02610,False,37,0.009356779218593535,1.5397085196196627,0.017599382,False,False,False,False,False,False,False,False,False,False
ENSG00000144485,ENSG00000144485,HES6,False,29,0.017389797567163766,1.6211036657678761,-0.1770573,False,False,False,False,False,False,False,False,False,False
ENSG00000132326,ENSG00000132326,PER2,True,46,0.04033485023409616,1.735581417141035,0.18224469,False,False,False,False,False,False,False,False,False,False
ENSG00000204104,ENSG00000204104,TRAF3IP1,True,44,0.027890409693203364,1.674468937748567,0.10608817,False,False,False,False,False,False,False,False,False,False
ENSG00000065802,ENSG00000065802,ASB1,True,59,0.10505246589647892,1.7542592215637731,0.2723326,False,False,False,False,False,False,False,True,True,True
ENSG00000068024,ENSG00000068024,HDAC4,True,44,0.0245295649853741,1.6778158421215998,0.08740854,False,False,False,False,False,False,False,False,False,False
ENSG00000222020,ENSG00000222020,HDAC4-AS1,True,69,0.06846128631119709,1.7832707384469018,0.3824864,False,False,False,False,False,False,False,True,True,True
ENSG00000220256,ENSG00000220256,ENSG00000220256,False,6,0.0005883247753421449,0.23718788152553374,-0.05422074,False,False,False,False,False,False,False,False,False,False
ENSG00000130414,ENSG00000130414,NDUFA10,False,9,0.39742707636715247,1.71273186825528,-0.4757714,False,False,False,False,False,False,False,False,False,False
ENSG00000172428,ENSG00000172428,COPS9,False,1,0.6940285075265066,1.684946682132117,-0.78975713,False,False,False,False,False,False,False,False,False,False
ENSG00000063660,ENSG00000063660,GPC1,False,19,0.0017829405876446046,0.6764725010300073,-0.12498283,False,False,False,False,False,False,False,False,False,False
ENSG00000144504,ENSG00000144504,ANKMY1,True,47,0.058113781345535936,1.6966741395174993,0.15411554,False,False,False,False,False,False,False,False,False,False
ENSG00000188542,ENSG00000188542,DUSP28,True,56,0.0946552821721677,1.7329393434635534,0.17590827,False,False,False,False,False,False,False,False,False,False
ENSG00000142327,ENSG00000142327,RNPEPL1,False,38,0.13329416572104102,1.7126117165599388,0.094133615,False,False,False,False,False,False,False,False,False,False
ENSG00000260942,ENSG00000260942,CAPN10-DT,True,50,0.029113858426776103,1.6791075632496073,0.20222081,False,False,False,False,False,False,False,False,False,False
ENSG00000142330,ENSG00000142330,CAPN10,True,49,0.03811697723826963,1.71087091276083,0.20012926,False,False,False,False,False,False,False,False,False,False
ENSG00000178623,ENSG00000178623,GPR35,False,40,0.010988596044211167,1.640345413668441,-0.037637766,False,False,False,False,False,False,False,False,False,False
ENSG00000162804,ENSG00000162804,SNED1,False,23,0.012709343594855321,1.424113446348759,-0.4571757,False,False,False,False,False,False,False,False,False,False
ENSG00000122085,ENSG00000122085,MTERF4,True,48,0.31507079792849696,1.7436810815666106,0.09777352,False,False,False,False,False,False,False,False,False,False
ENSG00000115687,ENSG00000115687,PASK,False,35,0.05374627609017993,1.6949114709718032,-0.00019072751,False,False,False,False,False,False,False,False,False,False
ENSG00000115685,ENSG00000115685,PPP1R7,False,15,0.4308256786331553,1.723195078546508,-0.38756683,False,False,False,False,False,False,False,False,False,False
ENSG00000146205,ENSG00000146205,ANO7,False,0,0.0005864165699556581,0.2773417157615612,-0.30407885,False,False,False,False,False,False,False,False,False,False
ENSG00000115677,ENSG00000115677,HDLBP,False,39,0.13203984570878166,1.7071035461428616,0.074071914,False,False,False,False,False,False,False,False,False,False
ENSG00000168385,ENSG00000168385,SEPTIN2,False,31,0.38107500918267473,1.7321084191728024,-0.20666672,False,False,False,False,False,False,False,False,False,False
ENSG00000006607,ENSG00000006607,FARP2,True,56,0.08888706751995708,1.7365544600547687,0.19014998,False,False,False,False,False,False,False,False,False,False
ENSG00000115694,ENSG00000115694,STK25,False,37,0.14294876047309665,1.711140614309715,0.07070165,False,False,False,False,False,False,False,False,False,False
ENSG00000176720,ENSG00000176720,BOK,False,12,0.001376486588264085,0.5229321035710108,-0.5741978,False,False,False,False,False,False,False,False,False,False
ENSG00000176946,ENSG00000176946,THAP4,False,37,0.09681759471178203,1.7050261042828574,0.06741854,False,False,False,False,False,False,False,False,False,False
ENSG00000168397,ENSG00000168397,ATG4B,True,47,0.1844681697358315,1.722336853694428,0.12929614,False,False,False,False,False,False,False,False,False,False
ENSG00000168393,ENSG00000168393,DTYMK,False,33,0.13897427339607038,1.7004217283891079,0.039548364,False,False,False,False,False,False,False,False,False,False
ENSG00000168395,ENSG00000168395,ING5,True,65,0.13303205967421372,1.7713657683047368,0.34766224,False,False,False,False,False,False,False,True,True,True
ENSG00000180902,ENSG00000180902,D2HGDH,True,52,0.06029802498442789,1.7368814060881463,0.19661596,False,False,False,False,False,False,False,False,False,False
ENSG00000215692,ENSG00000215692,ENSG00000215692,False,7,0.0007029521024935663,0.27907335207503164,-0.0049407207,False,False,False,False,False,False,False,False,False,False
ENSG00000234793,ENSG00000234793,ENSG00000234793,False,9,0.0010090344678947325,0.42212953172963874,-0.2241452,False,False,False,False,False,False,False,False,False,False
ENSG00000204099,ENSG00000204099,NEU4,False,15,0.0018886326958829534,0.6378854946268911,-0.252556,False,False,False,False,False,False,False,False,False,False
ENSG00000188389,ENSG00000188389,PDCD1,False,15,0.0026510602971576837,0.8292502409220767,-0.37325653,False,False,False,False,False,False,False,False,False,False
ENSG00000188011,ENSG00000188011,RTP5,False,11,0.0012655178893192921,0.5451304127646603,-0.28085327,False,False,False,False,False,False,False,False,False,False
ENSG00000233806,ENSG00000233806,LINC01237,True,46,0.01096948785770217,1.5633253340590265,-0.05735638,False,False,False,False,False,False,False,False,False,False
ENSG00000261186,ENSG00000261186,LINC03100,False,19,0.0018050679982333194,0.6499674733927516,-0.080040336,False,False,False,False,False,False,False,False,False,False
ENSG00000134121,ENSG00000134121,CHL1,True,76,0.033089018987597724,1.8072646796116532,0.5153549,False,False,False,False,False,False,False,True,True,True
ENSG00000224957,ENSG00000224957,LINC01266,False,8,0.00069069340218953,0.3564416704176474,-0.057431195,False,False,False,False,False,False,False,False,False,False
ENSG00000091181,ENSG00000091181,IL5RA,False,4,0.005178324557557952,1.0814519605004944,-1.0149347,False,False,False,False,False,False,False,False,False,False
ENSG00000072756,ENSG00000072756,TRNT1,True,62,0.11317706116911146,1.7539867628474755,0.27319467,False,False,False,False,False,False,False,True,True,True
ENSG00000113851,ENSG00000113851,CRBN,False,33,0.4436506195919311,1.7545198017738841,-0.016877629,False,False,False,False,False,False,False,False,False,False
ENSG00000144455,ENSG00000144455,SUMF1,False,41,0.04834683373180389,1.6761430932061492,0.06693371,False,False,False,False,False,False,False,False,False,False
ENSG00000175928,ENSG00000175928,LRRN1,False,18,0.004390466000632755,0.9663990426928809,-0.5787343,False,False,False,False,False,False,False,False,False,False
ENSG00000170364,ENSG00000170364,SETMAR,True,50,0.01864556387971047,1.6872687399163147,0.21801959,False,False,False,False,False,False,False,False,False,False
ENSG00000231249,ENSG00000231249,ITPR1-DT,False,10,0.0008941932434993336,0.38735570851096673,-0.06250492,False,False,False,False,False,False,False,False,False,False
ENSG00000150995,ENSG00000150995,ITPR1,True,78,0.26476606886343856,1.7961962553825983,0.45159957,False,False,False,False,False,False,False,True,True,True
ENSG00000235947,ENSG00000235947,EGOT,False,7,0.0008698521653389711,0.3017583047653274,-0.030864894,False,False,False,False,False,False,False,False,False,False
ENSG00000235978,ENSG00000235978,ENSG00000235978,False,15,0.003978809016779563,1.0165729623536752,-0.57554585,False,False,False,False,False,False,False,False,False,False
ENSG00000235831,ENSG00000235831,BHLHE40-AS1,False,19,0.0029290803968645075,0.8736689032609526,-0.39605358,False,False,False,False,False,False,False,False,False,False
ENSG00000134107,ENSG00000134107,BHLHE40,False,25,0.052440979543727374,1.6637753857235535,-0.11855442,False,False,False,False,False,False,False,False,False,False
ENSG00000134108,ENSG00000134108,ARL8B,True,49,0.12056271639397396,1.7271967297886355,0.1511982,False,False,False,False,False,False,False,False,False,False
ENSG00000233912,ENSG00000233912,ENSG00000233912,True,44,0.010477536952238055,1.5278585037395103,-0.14702664,False,False,False,False,False,False,False,False,False,False
ENSG00000134109,ENSG00000134109,EDEM1,True,60,0.1538652207775349,1.7468410435736166,0.23776498,False,False,False,False,False,False,False,True,True,True
ENSG00000071282,ENSG00000071282,LMCD1,False,8,0.0026910124399890847,0.775719853068579,-1.051314,False,False,False,False,False,False,False,False,False,False
ENSG00000180914,ENSG00000180914,OXTR,False,14,0.0012757947860956571,0.538237234900794,-0.227991,False,False,False,False,False,False,False,False,False,False
ENSG00000070950,ENSG00000070950,RAD18,True,46,0.05828620016436994,1.738667365840312,0.21073031,False,False,False,False,False,False,False,False,False,False
ENSG00000196220,ENSG00000196220,SRGAP3,False,38,0.006262828511705132,1.287420250869589,-0.14656414,False,False,False,False,False,False,False,False,False,False
ENSG00000254485,ENSG00000254485,ENSG00000254485,False,12,0.001796562698353014,0.6428657142722779,-0.29760578,False,False,False,False,False,False,False,False,False,False
ENSG00000206573,ENSG00000206573,THUMPD3-AS1,True,68,0.638569635233889,1.8202749459436995,0.58136684,False,False,False,False,False,False,False,True,True,True
ENSG00000134077,ENSG00000134077,THUMPD3,True,58,0.11058485359092049,1.738820605427933,0.21916912,False,False,False,False,False,False,False,True,True,True
ENSG00000168137,ENSG00000168137,SETD5,True,68,0.27033956922086677,1.7643589764536636,0.28344983,False,False,False,False,False,False,False,True,True,True
ENSG00000163719,ENSG00000163719,MTMR14,False,30,0.2613818274686913,1.693793877480428,-0.034926575,False,False,False,False,False,False,False,False,False,False
ENSG00000156983,ENSG00000156983,BRPF1,False,41,0.032166489009809764,1.646960963356031,0.14051796,False,False,False,False,False,False,False,False,False,False
ENSG00000114026,ENSG00000114026,OGG1,True,52,0.08783031224726143,1.7252827469132483,0.14778334,False,False,False,False,False,False,False,False,False,False
ENSG00000134072,ENSG00000134072,CAMK1,True,57,0.024242030226710124,1.7315854558532628,0.18730639,False,False,False,False,False,False,False,False,False,False
ENSG00000171148,ENSG00000171148,TADA3,True,50,0.23592696832457333,1.7287129271933166,0.15771405,False,False,False,False,False,False,False,False,False,False
ENSG00000241553,ENSG00000241553,ARPC4,False,12,0.7581819629575616,1.7250606439797396,-0.3956236,False,False,False,False,False,False,False,False,False,False
ENSG00000250151,ENSG00000250151,ARPC4-TTLL3,False,7,0.0005866245426460089,0.29090082869895556,-0.08142949,False,False,False,False,False,False,False,False,False,False
ENSG00000214021,ENSG00000214021,TTLL3,False,37,0.04060127585504757,1.6909116914249382,0.016447583,False,False,False,False,False,False,False,False,False,False
ENSG00000269886,ENSG00000269886,ENSG00000269886,False,24,0.004486340249516451,1.119102652723309,-0.07505945,False,False,False,False,False,False,False,False,False,False
ENSG00000156990,ENSG00000156990,RPUSD3,True,51,0.16361228806513506,1.733617851508368,0.17607673,False,False,False,False,False,False,False,False,False,False
ENSG00000171135,ENSG00000171135,JAGN1,True,66,0.23637377436961282,1.7488994510612486,0.23491427,False,False,False,False,False,False,False,True,True,True
