resolution,cluster,gene,n_cells,mean_log_normalized_expression,fraction_detected
0.6,3,PF4,4161,0.7834026217460632,0.3886085075702956
0.6,3,GNG11,4161,0.4242744445800781,0.2266282143715453
0.6,3,RGS18,4161,0.507880687713623,0.25066089882239845
0.6,3,HBA1,4161,0.05055850371718407,0.02715693342946407
0.6,3,HBA2,4161,0.08617126941680908,0.04277817832251862
0.6,3,HBB,4161,0.16406922042369843,0.07810622446527277
0.6,4,CD79A,1366,2.114504814147949,0.8147877013177159
0.6,4,CD79B,1366,1.6131739616394043,0.6771595900439239
0.6,4,MS4A1,1366,1.7555522918701172,0.726207906295754
0.6,4,CD19,1366,0.2589205503463745,0.1383601756954612
0.6,4,CD22,1366,0.4955824017524719,0.2562225475841874
0.6,4,CD37,1366,2.4818201065063477,0.8857979502196194
0.6,4,CD74,1366,4.276449203491211,0.9992679355783309
0.6,4,TCL1A,1366,1.0926952362060547,0.46486090775988287
0.6,4,IL4R,1366,0.44563359022140503,0.21815519765739386
0.6,4,FCER2,1366,0.5640099048614502,0.28184480234260617
0.6,4,CCR7,1366,0.3480777442455292,0.1800878477306003
0.6,4,CD27,1366,0.08494500070810318,0.04758418740849195
0.6,4,AIM2,1366,0.04263661801815033,0.024890190336749635
0.6,4,GPR183,1366,0.33324113488197327,0.17130307467057102
0.6,4,TNFRSF13B,1366,0.1032622829079628,0.05929721815519766
0.6,4,BANK1,1366,0.9198030233383179,0.4465592972181552
0.6,4,FCRL3,1366,0.09307968616485596,0.04978038067349927
0.6,4,FCRL5,1366,0.15172208845615387,0.08199121522693997
0.6,4,ITGAX,1366,0.01511259377002716,0.00951683748169839
0.6,4,TBX21,1366,0.009085923433303833,0.005124450951683748
0.6,4,ZEB2,1366,0.18138714134693146,0.09882869692532943
0.6,4,MZB1,1366,0.23458145558834076,0.12664714494875548
0.6,4,JCHAIN,1366,0.677257239818573,0.29941434846266474
0.6,4,XBP1,1366,0.11404246836900711,0.06149341142020498
0.6,4,SDC1,1366,0.0,0.0
0.6,4,TNFRSF17,1366,0.02879868634045124,0.016105417276720352
0.6,4,DERL3,1366,0.058660924434661865,0.032210834553440704
0.6,4,IFI6,1366,0.21736611425876617,0.11493411420204978
0.6,4,IFIT1,1366,0.00857790932059288,0.004392386530014641
0.6,4,IFIT3,1366,0.016721583902835846,0.00951683748169839
0.6,4,ISG15,1366,0.3177443742752075,0.16544655929721816
0.6,4,MX1,1366,0.15761400759220123,0.08272327964860908
0.6,4,OAS1,1366,0.10854823142290115,0.05856515373352855
0.6,4,CD3D,1366,0.1578233242034912,0.08638360175695461
0.6,4,CD3E,1366,0.0857057273387909,0.05124450951683748
0.6,4,NKG7,1366,0.2919562757015228,0.1595900439238653
0.6,4,GNLY,1366,0.34286051988601685,0.17935578330893118
0.6,4,LYZ,1366,0.7395581007003784,0.37042459736456806
0.6,4,LST1,1366,0.39924874901771545,0.20937042459736457
0.6,4,TYROBP,1366,0.4243168532848358,0.22108345534407028
0.6,4,FCER1G,1366,0.23846358060836792,0.1273792093704246
0.6,4,S100A8,1366,1.0260214805603027,0.4868228404099561
0.6,4,PPBP,1366,0.20157280564308167,0.10102489019033675
0.6,4,PF4,1366,0.1341152787208557,0.07174231332357248
0.6,4,GNG11,1366,0.09912525117397308,0.05417276720351391
0.6,4,RGS18,1366,0.0509968064725399,0.02562225475841874
0.6,4,HBA1,1366,0.037249285727739334,0.01903367496339678
0.6,4,HBA2,1366,0.1207248792052269,0.06076134699853587
0.6,4,HBB,1366,0.19671393930912018,0.09297218155197658
0.6,5,CD79A,1307,2.0811619758605957,0.8890589135424637
0.6,5,CD79B,1307,0.9382092356681824,0.6579954093343535
0.6,5,MS4A1,1307,0.3639504015445709,0.22800306044376434
0.6,5,CD19,1307,0.22420921921730042,0.2249426166794185
0.6,5,CD22,1307,0.0810406282544136,0.06426931905126243
0.6,5,CD37,1307,1.0190259218215942,0.6740627390971691
0.6,5,CD74,1307,3.070369243621826,0.9885233358837031
0.6,5,TCL1A,1307,0.13044334948062897,0.08492731446059679
0.6,5,IL4R,1307,0.05923508480191231,0.0558530986993114
0.6,5,FCER2,1307,0.14587825536727905,0.12547819433817903
0.6,5,CCR7,1307,0.09260961413383484,0.08798775822494262
0.6,5,CD27,1307,1.5175774097442627,0.749043611323642
0.6,5,AIM2,1307,0.1939207762479782,0.1928079571537873
0.6,5,GPR183,1307,0.24868404865264893,0.22953328232593725
0.6,5,TNFRSF13B,1307,0.7322378754615784,0.5646518745218057
0.6,5,BANK1,1307,0.2385571002960205,0.19586840091813312
0.6,5,FCRL3,1307,0.020547185093164444,0.019892884468247895
0.6,5,FCRL5,1307,0.2987448275089264,0.27850038255547055
0.6,5,ITGAX,1307,0.02171105518937111,0.023718439173680182
0.6,5,TBX21,1307,0.03393743187189102,0.03902065799540933
0.6,5,ZEB2,1307,0.09991990029811859,0.09946442234123948
0.6,5,MZB1,1307,3.2598652839660645,0.9342004590665647
0.6,5,JCHAIN,1307,4.919549465179443,0.9296097934200459
0.6,5,XBP1,1307,1.9273861646652222,0.8607498087222647
0.6,5,SDC1,1307,0.09093352407217026,0.08722264728385616
0.6,5,TNFRSF17,1307,1.9551252126693726,0.8500382555470544
0.6,5,DERL3,1307,1.503078579902649,0.7735271614384086
0.6,5,IFI6,1307,0.9715871214866638,0.5753634276970161
0.6,5,IFIT1,1307,0.04600236192345619,0.047436878347360364
0.6,5,IFIT3,1307,0.027935193851590157,0.029839326702371844
0.6,5,ISG15,1307,1.319942831993103,0.6916602907421576
0.6,5,MX1,1307,0.4659314453601837,0.35807192042846214
0.6,5,OAS1,1307,0.5332094430923462,0.45141545524100996
0.6,5,CD3D,1307,0.29890555143356323,0.279265493496557
0.6,5,CD3E,1307,0.1972767561674118,0.1966335118592196
0.6,5,NKG7,1307,0.5800555348396301,0.46442234123947973
0.6,5,GNLY,1307,0.5770986080169678,0.4575363427697016
0.6,5,LYZ,1307,0.9640857577323914,0.6763580719204285
0.6,5,LST1,1307,0.4883219301700592,0.4269319051262433
0.6,5,TYROBP,1307,0.6665714979171753,0.5271614384085692
0.6,5,FCER1G,1307,0.4437694847583771,0.3894414690130069
0.6,5,S100A8,1307,1.4330840110778809,0.8163733741392502
0.6,5,PPBP,1307,0.1991046667098999,0.17980107115531752
0.6,5,PF4,1307,0.14800652861595154,0.13771996939556236
0.6,5,GNG11,1307,0.10925337672233582,0.10558530986993114
0.6,5,RGS18,1307,0.06652527302503586,0.061208875286916604
0.6,5,HBA1,1307,0.13741566240787506,0.1262433052792655
0.6,5,HBA2,1307,0.3053433895111084,0.24560061208875286
0.6,5,HBB,1307,0.42702633142471313,0.2991583779648049
0.8,0,CD79A,51962,2.0811715126037598,0.7924829683230052
0.8,0,CD79B,51962,1.5694843530654907,0.6515915476694507
0.8,0,MS4A1,51962,1.5650123357772827,0.6542473345906624
0.8,0,CD19,51962,0.2637193202972412,0.13519495015588315
0.8,0,CD22,51962,0.5559059381484985,0.27435433586082136
0.8,0,CD37,51962,2.4902102947235107,0.8717909241368692
0.8,0,CD74,51962,4.325603008270264,0.9982294753858589
0.8,0,TCL1A,51962,1.2332706451416016,0.527346907355375
0.8,0,IL4R,51962,0.7004886865615845,0.3294138023940572
0.8,0,FCER2,51962,0.7137607932090759,0.34205765751895617
0.8,0,CCR7,51962,0.3652228116989136,0.18247950425310805
0.8,0,CD27,51962,0.026805048808455467,0.0146068280666641
0.8,0,AIM2,51962,0.011708175763487816,0.006350794811593087
0.8,0,GPR183,51962,0.16942940652370453,0.08458103999076248
0.8,0,TNFRSF13B,51962,0.018607042729854584,0.009891844039875293
0.8,0,BANK1,51962,0.8630883693695068,0.4062391747815711
0.8,0,FCRL3,51962,0.1378088742494583,0.07016666025172241
0.8,0,FCRL5,51962,0.1754617542028427,0.08789115122589584
0.8,0,ITGAX,51962,0.01225210539996624,0.0066972018013163465
0.8,0,TBX21,51962,0.008744865655899048,0.004638004695739194
0.8,0,ZEB2,51962,0.16029790043830872,0.08257957738347253
0.8,0,MZB1,51962,0.15840579569339752,0.08105923559524268
0.8,0,JCHAIN,51962,0.4236501157283783,0.19040837535121818
0.8,0,XBP1,51962,0.09791678190231323,0.05097956198760633
0.8,0,SDC1,51962,3.66467320418451e-05,1.9244832762403294e-05
0.8,0,TNFRSF17,51962,0.024488750845193863,0.012624610292136561
0.8,0,DERL3,51962,0.05324288830161095,0.027847273007197568
0.8,0,IFI6,51962,0.16099892556667328,0.08111697009352989
0.8,0,IFIT1,51962,0.006949660833925009,0.003598783726569416
0.8,0,IFIT3,51962,0.017843419685959816,0.009276009391478388
0.8,0,ISG15,51962,0.2230394184589386,0.11138909202879027
0.8,0,MX1,51962,0.0988471731543541,0.050402217004734226
0.8,0,OAS1,51962,0.06638629734516144,0.0338709056618298
0.8,0,CD3D,51962,0.13118144869804382,0.0683191563065317
0.8,0,CD3E,51962,0.07744233310222626,0.041799776759939955
0.8,0,NKG7,51962,0.28695809841156006,0.14606828066664101
0.8,0,GNLY,51962,0.3232540190219879,0.16465878911512258
0.8,0,LYZ,51962,0.6572498083114624,0.31619260228628615
0.8,0,LST1,51962,0.3529791831970215,0.17664831992609983
0.8,0,TYROBP,51962,0.3615841567516327,0.18253723875139524
0.8,0,FCER1G,51962,0.24125142395496368,0.12283976752242023
0.8,0,S100A8,51962,0.9348548650741577,0.4281782841307109
0.8,0,PPBP,51962,0.15596121549606323,0.07680612755475155
0.8,0,PF4,51962,0.1059519350528717,0.05263461760517301
0.8,0,GNG11,51962,0.06436194479465485,0.03265848119779839
0.8,0,RGS18,51962,0.03849249333143234,0.01934105692621531
0.8,0,HBA1,51962,0.046587780117988586,0.022612678495823872
0.8,0,HBA2,51962,0.112350694835186,0.053308186751857126
0.8,0,HBB,51962,0.20008032023906708,0.08979638966937377
0.8,1,CD79A,40055,2.5402402877807617,0.9114717263762326
0.8,1,CD79B,40055,1.930875539779663,0.7818749219822744
0.8,1,MS4A1,40055,1.830798864364624,0.7637997753089502
0.8,1,CD19,40055,0.31636542081832886,0.17740606665834477
0.8,1,CD22,40055,0.6405285596847534,0.335688428410935
0.8,1,CD37,40055,2.726327419281006,0.9378105105479965
0.8,1,CD74,40055,4.379016399383545,0.9997004119335913
0.8,1,TCL1A,40055,1.691318154335022,0.7003370365747098
0.8,1,IL4R,40055,0.4688713550567627,0.24279116215204094
0.8,1,FCER2,40055,0.6455463767051697,0.33488952690051177
0.8,1,CCR7,40055,0.27306705713272095,0.14812133316689552
0.8,1,CD27,40055,0.029538309201598167,0.017875421295718386
0.8,1,AIM2,40055,0.010680098086595535,0.006715765821994757
0.8,1,GPR183,40055,0.35370174050331116,0.18619398327299963
0.8,1,TNFRSF13B,40055,0.03782378137111664,0.02344276619647984
0.8,1,BANK1,40055,0.8995660543441772,0.4537760579203595
0.8,1,FCRL3,40055,0.09704171121120453,0.05487454749719136
0.8,1,FCRL5,40055,0.2397749423980713,0.12909749094994383
0.8,1,ITGAX,40055,0.014306903816759586,0.00841343153164399
0.8,1,TBX21,40055,0.010252603329718113,0.006266383722381725
0.8,1,ZEB2,40055,0.24378006160259247,0.1355136687055299
0.8,1,MZB1,40055,0.39640697836875916,0.21345649731619024
0.8,1,JCHAIN,40055,0.69746333360672,0.33663712395456247
0.8,1,XBP1,40055,0.12976455688476562,0.07417301210835102
0.8,1,SDC1,40055,0.000112498426460661,4.993134440144801e-05
0.8,1,TNFRSF17,40055,0.026562875136733055,0.015328922731244539
0.8,1,DERL3,40055,0.07762502133846283,0.04413930845088004
0.8,1,IFI6,40055,0.49782612919807434,0.2514542504056922
0.8,1,IFIT1,40055,0.040076933801174164,0.02219448258644364
0.8,1,IFIT3,40055,0.10368804633617401,0.055199101235800775
0.8,1,ISG15,40055,0.6783212423324585,0.32555236549744104
0.8,1,MX1,40055,0.3565528690814972,0.18829109973786043
0.8,1,OAS1,40055,0.1694839596748352,0.09382099613032081
0.8,1,CD3D,40055,0.1390445977449417,0.07936587192610162
0.8,1,CD3E,40055,0.08384793251752853,0.04948196230183498
0.8,1,NKG7,40055,0.31327179074287415,0.17353638746723254
0.8,1,GNLY,40055,0.338083416223526,0.1858694295343902
0.8,1,LYZ,40055,0.7182144522666931,0.37041567844214207
0.8,1,LST1,40055,0.4078808128833771,0.2212208213706154
0.8,1,TYROBP,40055,0.3839471638202667,0.209586818125078
0.8,1,FCER1G,40055,0.2511448264122009,0.1405317688178754
0.8,1,S100A8,40055,0.9522607326507568,0.46950443140681564
0.8,1,PPBP,40055,0.18441924452781677,0.09789040069903882
0.8,1,PF4,40055,0.13317720592021942,0.07097740606665834
0.8,1,GNG11,40055,0.08190105855464935,0.045312695044314066
0.8,1,RGS18,40055,0.04964311420917511,0.026912994632380477
0.8,1,HBA1,40055,0.04663657769560814,0.025365122955935588
0.8,1,HBA2,40055,0.10867536067962646,0.05812008488328548
0.8,1,HBB,40055,0.1943385899066925,0.09719136187741854
0.8,2,CD79A,28606,2.3062949180603027,0.8753408375865203
0.8,2,CD79B,28606,1.5208252668380737,0.6863595049989513
0.8,2,MS4A1,28606,2.007183313369751,0.8204222890302734
0.8,2,CD19,28606,0.3485856056213379,0.2046773404180941
0.8,2,CD22,28606,0.4783210754394531,0.27501223519541357
0.8,2,CD37,28606,2.3138089179992676,0.8879256100118856
0.8,2,CD74,28606,4.228180408477783,0.9976927917220164
0.8,2,TCL1A,28606,0.17967763543128967,0.08711459134447319
0.8,2,IL4R,28606,0.06914346665143967,0.0423687338320632
0.8,2,FCER2,28606,0.17149676382541656,0.10113262951828288
0.8,2,CCR7,28606,0.1671542525291443,0.09983919457456478
0.8,2,CD27,28606,0.23908579349517822,0.14839544151576592
0.8,2,AIM2,28606,0.1588234156370163,0.09976927917220163
0.8,2,GPR183,28606,1.0050103664398193,0.507655736558764
0.8,2,TNFRSF13B,28606,0.3422127366065979,0.20698454869607774
0.8,2,BANK1,28606,1.139465570449829,0.5786897853597147
0.8,2,FCRL3,28606,0.21665537357330322,0.1288890442564497
0.8,2,FCRL5,28606,0.36252352595329285,0.19516884569670698
0.8,2,ITGAX,28606,0.05025646463036537,0.032370831294134095
0.8,2,TBX21,28606,0.02935558184981346,0.019261693351045234
0.8,2,ZEB2,28606,0.33784741163253784,0.19894427742431658
0.8,2,MZB1,28606,0.2364565134048462,0.14294204013144096
0.8,2,JCHAIN,28606,0.8386465311050415,0.3668810739005803
0.8,2,XBP1,28606,0.14336860179901123,0.08924701111654898
0.8,2,SDC1,28606,0.00016089313430711627,0.0001048731035447109
0.8,2,TNFRSF17,28606,0.018615825101733208,0.01181570299937076
0.8,2,DERL3,28606,0.0665796622633934,0.04086555268125568
0.8,2,IFI6,28606,0.24045759439468384,0.13979584702509962
0.8,2,IFIT1,28606,0.013687125407159328,0.008564636789484723
0.8,2,IFIT3,28606,0.04548662528395653,0.027092218415716983
0.8,2,ISG15,28606,0.4036674201488495,0.22299517583723694
0.8,2,MX1,28606,0.18597085773944855,0.11134027826330141
0.8,2,OAS1,28606,0.12120242416858673,0.07564846535691813
0.8,2,CD3D,28606,0.15098248422145844,0.09470041250087394
0.8,2,CD3E,28606,0.09160850197076797,0.060896315458295464
0.8,2,NKG7,28606,0.3436165750026703,0.2042228903027337
0.8,2,GNLY,28606,0.36941903829574585,0.22019855974271133
0.8,2,LYZ,28606,0.6913694739341736,0.38509403621617844
0.8,2,LST1,28606,0.3200213611125946,0.19153324477382366
0.8,2,TYROBP,28606,0.37830841541290283,0.22614136894357828
0.8,2,FCER1G,28606,0.2433656007051468,0.14752149898622666
0.8,2,S100A8,28606,0.963533341884613,0.5032860239110676
0.8,2,PPBP,28606,0.16970178484916687,0.09728728238831015
0.8,2,PF4,28606,0.11453165113925934,0.06680416695798085
0.8,2,GNG11,28606,0.1482192873954773,0.08693980283856534
0.8,2,RGS18,28606,0.045766681432724,0.026462979794448716
0.8,2,HBA1,28606,0.04773074761033058,0.027301964622806405
0.8,2,HBA2,28606,0.11512250453233719,0.0640425085646368
0.8,2,HBB,28606,0.20469778776168823,0.10560721526952388
0.8,3,CD79A,22160,2.002789258956909,0.8305505415162455
0.8,3,CD79B,22160,1.398529291152954,0.6697202166064982
0.8,3,MS4A1,22160,1.8221087455749512,0.7950812274368231
0.8,3,CD19,22160,0.22381508350372314,0.14359205776173284
0.8,3,CD22,22160,0.34936967492103577,0.21398916967509024
0.8,3,CD37,22160,2.2712857723236084,0.88235559566787
0.8,3,CD74,22160,4.177184581756592,0.9981949458483754
0.8,3,TCL1A,22160,0.048968009650707245,0.02635379061371841
0.8,3,IL4R,22160,0.12080952525138855,0.07337545126353791
0.8,3,FCER2,22160,0.22831912338733673,0.13867328519855596
0.8,3,CCR7,22160,0.15788093209266663,0.0990072202166065
0.8,3,CD27,22160,0.35304802656173706,0.21507220216606499
0.8,3,AIM2,22160,0.33266007900238037,0.20636281588447652
0.8,3,GPR183,22160,0.663887083530426,0.36520758122743685
0.8,3,TNFRSF13B,22160,0.36638814210891724,0.225
0.8,3,BANK1,22160,1.184336543083191,0.6069494584837545
0.8,3,FCRL3,22160,0.05793953314423561,0.03700361010830325
0.8,3,FCRL5,22160,0.11345383524894714,0.07080324909747292
0.8,3,ITGAX,22160,0.02871677465736866,0.02089350180505415
0.8,3,TBX21,22160,0.0173935703933239,0.011958483754512635
0.8,3,ZEB2,22160,0.13724805414676666,0.08777075812274368
0.8,3,MZB1,22160,0.19561900198459625,0.12572202166064983
0.8,3,JCHAIN,22160,1.0065827369689941,0.4366425992779783
0.8,3,XBP1,22160,0.13919486105442047,0.09007220216606499
0.8,3,SDC1,22160,0.0,0.0
0.8,3,TNFRSF17,22160,0.057742733508348465,0.038041516245487364
0.8,3,DERL3,22160,0.06485573947429657,0.04228339350180505
0.8,3,IFI6,22160,0.24649493396282196,0.1450812274368231
0.8,3,IFIT1,22160,0.024158982560038567,0.015613718411552346
0.8,3,IFIT3,22160,0.05812777951359749,0.03587545126353791
0.8,3,ISG15,22160,0.4519982635974884,0.24828519855595668
0.8,3,MX1,22160,0.22886085510253906,0.13772563176895306
0.8,3,OAS1,22160,0.11750513315200806,0.0763086642599278
0.8,3,CD3D,22160,0.1450374275445938,0.09444945848375451
0.8,3,CD3E,22160,0.0892733559012413,0.061191335740072204
0.8,3,NKG7,22160,0.3013067841529846,0.1884025270758123
0.8,3,GNLY,22160,0.3563269078731537,0.21931407942238268
0.8,3,LYZ,22160,0.6690986752510071,0.382942238267148
0.8,3,LST1,22160,0.3444761335849762,0.2108754512635379
0.8,3,TYROBP,22160,0.3777397572994232,0.23276173285198556
0.8,3,FCER1G,22160,0.23792746663093567,0.14909747292418774
0.8,3,S100A8,22160,0.9501457810401917,0.5078068592057762
0.8,3,PPBP,22160,0.17799687385559082,0.10469314079422383
0.8,3,PF4,22160,0.13206498324871063,0.07757220216606499
0.8,3,GNG11,22160,0.07441028207540512,0.04657039711191336
0.8,3,RGS18,22160,0.05035129934549332,0.030144404332129966
0.8,3,HBA1,22160,0.046988729387521744,0.02802346570397112
0.8,3,HBA2,22160,0.11224169284105301,0.06475631768953069
0.8,3,HBB,22160,0.2027793675661087,0.10672382671480145
0.8,4,CD79A,4759,2.2630791664123535,0.8457659172094978
0.8,4,CD79B,4759,1.6392725706100464,0.6837570918260139
0.8,4,MS4A1,4759,1.6571598052978516,0.7003572179029208
0.8,4,CD19,4759,0.2746258080005646,0.14687959655389787
0.8,4,CD22,4759,0.5577410459518433,0.2840932969111158
0.8,4,CD37,4759,2.5994601249694824,0.9109056524479933
0.8,4,CD74,4759,4.2697672843933105,0.9991594872872452
0.8,4,TCL1A,4759,1.1431465148925781,0.4959025005253204
0.8,4,IL4R,4759,0.5120866894721985,0.25110317293549067
0.8,4,FCER2,4759,0.6548991203308105,0.32401765076696787
0.8,4,CCR7,4759,0.29726800322532654,0.15654549275057786
0.8,4,CD27,4759,0.04890842363238335,0.02836730405547384
0.8,4,AIM2,4759,0.03008832223713398,0.01849127968060517
0.8,4,GPR183,4759,0.3394258916378021,0.17041395251103172
0.8,4,TNFRSF13B,4759,0.057714760303497314,0.03404076486656861
0.8,4,BANK1,4759,0.8908093571662903,0.43139314982139104
0.8,4,FCRL3,4759,0.10826358199119568,0.05757512082370246
0.8,4,FCRL5,4759,0.15678952634334564,0.08194998949359109
0.8,4,ITGAX,4759,0.012961923144757748,0.0073544862366043285
0.8,4,TBX21,4759,0.009216364473104477,0.0052532044547173775
0.8,4,ZEB2,4759,0.1925113946199417,0.1029628073124606
0.8,4,MZB1,4759,0.21667513251304626,0.1155704980037823
0.8,4,JCHAIN,4759,0.5512835383415222,0.253624711073755
0.8,4,XBP1,4759,0.10091102123260498,0.05505358268543812
0.8,4,SDC1,4759,0.0,0.0
0.8,4,TNFRSF17,4759,0.022214651107788086,0.011767177978566926
0.8,4,DERL3,4759,0.058976106345653534,0.03256986761924774
0.8,4,IFI6,4759,0.24371539056301117,0.1252363942004623
0.8,4,IFIT1,4759,0.0074518281035125256,0.004412691741962597
0.8,4,IFIT3,4759,0.026375237852334976,0.013868459760453877
0.8,4,ISG15,4759,0.342693567276001,0.17272536247110737
0.8,4,MX1,4759,0.163127601146698,0.08510191216642152
0.8,4,OAS1,4759,0.08384425193071365,0.045177558310569445
0.8,4,CD3D,4759,0.11990675330162048,0.06534986341668418
0.8,4,CD3E,4759,0.07084639370441437,0.04034461021222946
0.8,4,NKG7,4759,0.26887327432632446,0.14057575120823704
0.8,4,GNLY,4759,0.3023930788040161,0.16116831267072915
0.8,4,LYZ,4759,0.6699554324150085,0.3334734187854591
0.8,4,LST1,4759,0.33321818709373474,0.17440638789661694
0.8,4,TYROBP,4759,0.37643733620643616,0.19541920571548646
0.8,4,FCER1G,4759,0.2673387825489044,0.13784408489178399
0.8,4,S100A8,4759,0.9320191144943237,0.4400084051271275
0.8,4,PPBP,4759,0.8488510251045227,0.4028157175877285
0.8,4,PF4,4759,0.7268671989440918,0.3563773902080269
0.8,4,GNG11,4759,0.39850082993507385,0.20928766547594033
0.8,4,RGS18,4759,0.48109492659568787,0.23471317503677244
0.8,4,HBA1,4759,0.0519229881465435,0.02710653498634167
0.8,4,HBA2,4759,0.09119874238967896,0.04475730195419206
0.8,4,HBB,4759,0.163210928440094,0.07648665686068502
0.8,5,CD79A,1541,2.131442070007324,0.8208955223880597
0.8,5,CD79B,1541,1.6195210218429565,0.6787800129785854
0.8,5,MS4A1,1541,1.7556895017623901,0.7261518494484102
0.8,5,CD19,1541,0.2532670497894287,0.13562621674237507
0.8,5,CD22,1541,0.4970743656158447,0.25762491888384165
0.8,5,CD37,1541,2.4793643951416016,0.8857884490590525
0.8,5,CD74,1541,4.270341873168945,0.9993510707332901
0.8,5,TCL1A,1541,1.083724021911621,0.46138870863075926
0.8,5,IL4R,1541,0.454347163438797,0.22323166774821546
0.8,5,FCER2,1541,0.5531114339828491,0.27709279688513955
0.8,5,CCR7,1541,0.34616681933403015,0.17975340687865024
0.8,5,CD27,1541,0.08266077190637589,0.04672290720311486
0.8,5,AIM2,1541,0.04541293904185295,0.025957170668397145
0.8,5,GPR183,1541,0.3393319547176361,0.1752109020116807
0.8,5,TNFRSF13B,1541,0.09966373443603516,0.05710577547047372
0.8,5,BANK1,1541,0.9148261547088623,0.4445165476963011
0.8,5,FCRL3,1541,0.09091563522815704,0.04866969500324465
0.8,5,FCRL5,1541,0.1489323079586029,0.08046722907203115
0.8,5,ITGAX,1541,0.015446667559444904,0.00973393900064893
0.8,5,TBX21,1541,0.009998760186135769,0.005840363400389357
0.8,5,ZEB2,1541,0.18755900859832764,0.10188189487345879
0.8,5,MZB1,1541,0.23144032061100006,0.12524334847501623
0.8,5,JCHAIN,1541,0.6628047227859497,0.29396495781959764
0.8,5,XBP1,1541,0.11329714953899384,0.06099935107073329
0.8,5,SDC1,1541,0.0,0.0
0.8,5,TNFRSF17,1541,0.028426162898540497,0.015574302401038288
0.8,5,DERL3,1541,0.05459282919764519,0.029850746268656716
0.8,5,IFI6,1541,0.22284972667694092,0.11875405580791694
0.8,5,IFIT1,1541,0.008996554650366306,0.004542504866969501
0.8,5,IFIT3,1541,0.01872028224170208,0.011031797534068787
0.8,5,ISG15,1541,0.3148704767227173,0.16417910447761194
0.8,5,MX1,1541,0.15273191034793854,0.08046722907203115
0.8,5,OAS1,1541,0.1122862920165062,0.05970149253731343
0.8,5,CD3D,1541,0.15799878537654877,0.08695652173913043
0.8,5,CD3E,1541,0.08420955389738083,0.0499675535366645
0.8,5,NKG7,1541,0.2947184443473816,0.1609344581440623
0.8,5,GNLY,1541,0.34176138043403625,0.17975340687865024
0.8,5,LYZ,1541,0.7590987682342529,0.3783257624918884
0.8,5,LST1,1541,0.39451080560684204,0.20765736534717716
0.8,5,TYROBP,1541,0.428864449262619,0.2245295262816353
0.8,5,FCER1G,1541,0.2450224906206131,0.1317326411421155
0.8,5,S100A8,1541,1.0371638536453247,0.49059052563270605
0.8,5,PPBP,1541,0.19751892983913422,0.09928617780661908
0.8,5,PF4,1541,0.13058783113956451,0.07008436080467229
0.8,5,GNG11,1541,0.09563058614730835,0.05256327060350422
0.8,5,RGS18,1541,0.04758543148636818,0.024010382868267358
0.8,5,HBA1,1541,0.03758780285716057,0.01946787800129786
0.8,5,HBA2,1541,0.1221172884106636,0.06164828033744322
0.8,5,HBB,1541,0.19661688804626465,0.0927968851395198
0.8,6,CD79A,1319,2.079848289489746,0.8893100833965125
0.8,6,CD79B,1319,0.945455014705658,0.6595905989385898
0.8,6,MS4A1,1319,0.38187456130981445,0.2357846853677028
0.8,6,CD19,1319,0.22599384188652039,0.22517058377558757
0.8,6,CD22,1319,0.08515748381614685,0.0667172100075815
0.8,6,CD37,1319,1.034050464630127,0.6770280515542078
0.8,6,CD74,1319,3.080986499786377,0.9886277482941622
0.8,6,TCL1A,1319,0.12925660610198975,0.0841546626231994
0.8,6,IL4R,1319,0.06286731362342834,0.058377558756633814
0.8,6,FCER2,1319,0.14947688579559326,0.12736921910538287
0.8,6,CCR7,1319,0.09438914805650711,0.0887035633055345
0.8,6,CD27,1319,1.5053472518920898,0.7429871114480667
0.8,6,AIM2,1319,0.19529303908348083,0.19332827899924185
0.8,6,GPR183,1319,0.25117096304893494,0.2304776345716452
0.8,6,TNFRSF13B,1319,0.727663516998291,0.5610310841546626
0.8,6,BANK1,1319,0.250545471906662,0.20166793025018953
0.8,6,FCRL3,1319,0.023917531594634056,0.021986353297952996
0.8,6,FCRL5,1319,0.2991805970668793,0.27824109173616374
0.8,6,ITGAX,1319,0.021513530984520912,0.02350265352539803
0.8,6,TBX21,1319,0.0336286760866642,0.03866565579984837
0.8,6,ZEB2,1319,0.10287249088287354,0.10083396512509477
0.8,6,MZB1,1319,3.233074188232422,0.9287338893100834
0.8,6,JCHAIN,1319,4.881499290466309,0.9264594389689158
0.8,6,XBP1,1319,1.91124427318573,0.8536770280515542
0.8,6,SDC1,1319,0.09010623395442963,0.08642911296436695
0.8,6,TNFRSF17,1319,1.9342741966247559,0.8423047763457164
0.8,6,DERL3,1319,1.4896275997161865,0.7672479150871873
0.8,6,IFI6,1319,0.9616352915763855,0.5701288855193328
0.8,6,IFIT1,1319,0.04558384045958519,0.04700530705079606
0.8,6,IFIT3,1319,0.02768104523420334,0.029567854435178165
0.8,6,ISG15,1319,1.3084962368011475,0.686125852918878
0.8,6,MX1,1319,0.46292129158973694,0.3555724033358605
0.8,6,OAS1,1319,0.5283583998680115,0.4473085670962851
0.8,6,CD3D,1319,0.2988959550857544,0.27824109173616374
0.8,6,CD3E,1319,0.19797226786613464,0.19636087945413191
0.8,6,NKG7,1319,0.5809494256973267,0.46398786959818045
0.8,6,GNLY,1319,0.5796933174133301,0.4579226686884003
0.8,6,LYZ,1319,0.9635580778121948,0.6747536012130402
