gene_index,gene_id,feature_name,n_cells,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg
ENSG00000106211,ENSG00000106211,HSPB1,13934,True,0.6394033413012304,2.785259988309857,8.676911,88,True,False,False,False,False,False,False,False
ENSG00000132465,ENSG00000132465,JCHAIN,37131,True,1.8561404759116493,5.120373936185689,5.8329945,88,True,False,False,False,False,False,False,False
ENSG00000234184,ENSG00000234184,LINC01781,20180,True,0.9482409683764065,2.4911775703194894,5.2231526,88,True,False,False,False,False,False,False,False
ENSG00000066923,ENSG00000066923,STAG3,9164,True,0.4286424555042025,2.223871756231159,5.010907,88,True,False,False,False,False,False,False,False
ENSG00000254709,ENSG00000254709,IGLL5,46995,True,2.485989093854896,5.6252609553275645,3.9731953,88,True,False,False,False,False,False,False,False
ENSG00000116741,ENSG00000116741,RGS2,28744,True,1.0806607091977474,2.3991478519458482,3.753867,88,True,False,False,False,False,False,False,False
ENSG00000167641,ENSG00000167641,PPP1R14A,14129,True,0.5646772592996471,2.0801761874657263,3.3655715,88,True,False,False,False,False,False,False,False
ENSG00000100097,ENSG00000100097,LGALS1,28580,True,0.9874066177710649,2.2296204333737655,3.1199813,88,True,False,False,False,False,False,False,False
ENSG00000257275,ENSG00000257275,ENSG00000257275,8042,True,0.36846828888130667,2.084663715212252,3.080354,88,True,False,False,False,False,False,False,False
ENSG00000273338,ENSG00000273338,ENSG00000273338,18995,True,0.7571109277085202,2.1219219741401276,3.0596979,88,True,False,False,False,False,False,False,False
ENSG00000143443,ENSG00000143443,C1orf56,16261,True,0.6461541765727742,2.0401560300223314,2.686219,88,True,False,False,False,False,False,False,False
ENSG00000077238,ENSG00000077238,IL4R,24977,True,0.9074894721328378,2.132657001377236,2.6374164,88,True,False,False,False,False,False,False,False
ENSG00000184897,ENSG00000184897,H1-10,15063,True,0.5760037628817902,2.000700509523875,2.5206828,88,True,False,False,False,False,False,False,False
ENSG00000100721,ENSG00000100721,TCL1A,49351,True,1.7109012611962222,2.4475291537507555,2.4747114,88,True,False,False,False,False,False,False,False
ENSG00000060138,ENSG00000060138,YBX3,23513,True,0.8566722508968099,2.0681623592223137,2.324564,88,True,False,False,False,False,False,False,False
ENSG00000110848,ENSG00000110848,CD69,63268,True,1.9860764885558557,2.5813660880206406,2.2864838,88,True,False,False,False,False,False,False,False
ENSG00000205542,ENSG00000205542,TMSB4X,120303,True,4.688532126289997,2.9475860714882542,2.0292318,88,True,False,False,False,False,False,False,False
ENSG00000184226,ENSG00000184226,PCDH9,8797,True,0.36556784588235336,1.9656046482592289,1.9267466,88,True,False,False,False,False,False,False,False
ENSG00000170606,ENSG00000170606,HSPA4,15284,True,0.5615399509546349,1.9354991786952593,1.9116422,88,True,False,False,False,False,False,False,False
ENSG00000213231,ENSG00000213231,TCL1B,2199,True,0.11632283037046327,2.123818233763504,1.9059242,88,True,False,False,False,False,False,False,False
ENSG00000141682,ENSG00000141682,PMAIP1,29803,True,0.9882067075723079,2.0318896027053177,1.8718326,88,True,False,False,False,False,False,False,False
ENSG00000126353,ENSG00000126353,CCR7,17324,True,0.6195452650649277,1.948078426985262,1.8216206,88,True,False,False,False,False,False,False,False
ENSG00000034510,ENSG00000034510,TMSB10,119839,True,4.01875017732377,2.5265845188018794,1.8060542,88,True,False,False,False,False,False,False,False
ENSG00000187837,ENSG00000187837,H1-2,17610,True,0.604698430494391,1.9426749096999492,1.7395748,88,True,False,False,False,False,False,False,False
ENSG00000198502,ENSG00000198502,HLA-DRB5,54419,True,1.6177073931427595,2.2038383546397404,1.7176036,88,True,False,False,False,False,False,False,False
ENSG00000147535,ENSG00000147535,PLPP5,34514,True,1.1162819169567848,2.0273326633364914,1.6544052,88,True,False,False,False,False,False,False,False
ENSG00000051108,ENSG00000051108,HERPUD1,40376,True,1.2212421713163226,2.0426197637167776,1.556295,88,True,False,False,False,False,False,False,False
ENSG00000128218,ENSG00000128218,VPREB3,49157,True,1.4782983564664973,2.098960279245347,1.5122507,88,True,False,False,False,False,False,False,False
ENSG00000080546,ENSG00000080546,SESN1,5787,True,0.23696702732985428,1.951624089760721,1.4128435,88,True,False,False,False,False,False,False,False
ENSG00000132530,ENSG00000132530,XAF1,16523,True,0.5830796498536833,1.9172151632362913,1.3347881,88,True,False,False,False,False,False,False,True
ENSG00000010278,ENSG00000010278,CD9,4538,True,0.20551183194710781,1.9721132524410245,1.3311497,88,True,False,False,False,False,False,False,False
ENSG00000166710,ENSG00000166710,B2M,120308,True,4.730647695916867,2.698266935742788,1.262159,88,True,False,False,False,False,False,False,False
ENSG00000189057,ENSG00000189057,FAM111B,4055,True,0.17350563518062387,1.9559946616002322,1.1669927,88,True,False,False,False,False,False,False,False
ENSG00000174469,ENSG00000174469,CNTNAP2,4474,True,0.1936875034030607,1.9552467449110758,1.1579072,88,True,False,False,False,False,False,False,False
ENSG00000204852,ENSG00000204852,TCTN1,4204,True,0.18643112733778472,1.9432329646474147,1.0943701,88,True,False,False,False,False,False,False,False
ENSG00000187514,ENSG00000187514,PTMA,119683,True,3.880896919316235,2.2820581993159297,1.0555388,88,True,False,False,False,False,False,False,False
ENSG00000109906,ENSG00000109906,ZBTB16,3871,True,0.15897146748286775,1.9093628513229675,1.0269568,88,True,False,False,False,False,False,False,False
ENSG00000251562,ENSG00000251562,MALAT1,120319,True,6.574816530599718,4.047996016237449,1.0,88,True,False,False,False,False,False,False,False
ENSG00000250850,ENSG00000250850,ENSG00000250850,6117,True,0.2554277288572806,1.8925811940718242,0.9739745,88,True,False,False,False,False,False,False,False
ENSG00000091972,ENSG00000091972,CD200,5843,True,0.24896177633231262,1.8904201357832997,0.9296372,88,True,False,False,False,False,False,False,False
ENSG00000197520,ENSG00000197520,FAM177B,4079,True,0.179960572322604,1.8943787127991945,0.8953729,88,True,False,False,False,False,False,False,False
ENSG00000141293,ENSG00000141293,SKAP1,7462,True,0.28604202265473155,1.8593540780239743,0.86119264,88,True,False,False,False,False,False,False,False
