gene_index,gene_id,feature_name,n_cells,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection,is_mitochondrial,is_ribosomal,is_hemoglobin,is_stress,is_cell_cycle,is_immunoglobulin,is_strong_isg
ENSG00000170476,ENSG00000170476,MZB1,17346,True,0.736001292160622,2.8924180202661436,9.272595,88,True,False,False,False,False,False,False,False
ENSG00000106211,ENSG00000106211,HSPB1,13871,True,0.6327911999620884,2.777862896088466,8.913046,88,True,False,False,False,False,False,False,False
ENSG00000132465,ENSG00000132465,JCHAIN,37164,True,1.8616088352410427,5.122650550438082,5.9567757,88,True,False,False,False,False,False,False,False
ENSG00000234184,ENSG00000234184,LINC01781,20197,True,0.9504346509234282,2.4960126097004687,5.309302,88,True,False,False,False,False,False,False,False
ENSG00000066923,ENSG00000066923,STAG3,9098,True,0.428647142125591,2.2309632027152166,5.0220914,88,True,False,False,False,False,False,False,False
ENSG00000166598,ENSG00000166598,HSP90B1,27111,True,0.9104993456160937,2.5128353669972245,4.9194827,88,True,False,False,False,False,False,False,False
ENSG00000254709,ENSG00000254709,IGLL5,47072,True,2.4816612480387623,5.570066460956218,3.9567738,88,True,False,False,False,False,False,False,False
ENSG00000116741,ENSG00000116741,RGS2,28660,True,1.0798547624954757,2.402896165995991,3.802462,88,True,False,False,False,False,False,False,False
ENSG00000187608,ENSG00000187608,ISG15,26269,True,0.9351508154340493,2.313454445651944,3.5401733,88,True,False,False,False,False,False,False,True
ENSG00000100097,ENSG00000100097,LGALS1,28599,True,0.9898078203201505,2.236434470895196,3.2114367,88,True,False,False,False,False,False,False,False
ENSG00000273338,ENSG00000273338,ENSG00000273338,19019,True,0.7564175889935879,2.12441900700487,3.012465,88,True,False,False,False,False,False,False,False
ENSG00000257275,ENSG00000257275,ENSG00000257275,7972,True,0.3669131566315442,2.0833652379491294,2.9137115,88,True,False,False,False,False,False,False,False
ENSG00000100721,ENSG00000100721,TCL1A,49523,True,1.717145404970564,2.4506649111504193,2.70714,88,True,False,False,False,False,False,False,False
ENSG00000077238,ENSG00000077238,IL4R,25024,True,0.9129284563182463,2.1337523535890224,2.62241,88,True,False,False,False,False,False,False,False
ENSG00000137959,ENSG00000137959,IFI44L,23210,True,0.8644937928158339,2.1595707480299917,2.6082346,88,True,False,False,False,False,False,False,True
ENSG00000060138,ENSG00000060138,YBX3,23577,True,0.8610077610522547,2.071524721871901,2.4220593,88,True,False,False,False,False,False,False,False
ENSG00000110848,ENSG00000110848,CD69,63285,True,1.986148936600024,2.576650551065537,2.2519507,88,True,False,False,False,False,False,False,False
ENSG00000163736,ENSG00000163736,PPBP,12228,True,0.4787647772012616,1.9557387129263617,2.0434287,88,True,False,False,False,False,False,False,False
ENSG00000205542,ENSG00000205542,TMSB4X,120304,True,4.689057154833123,2.9549550629648196,1.9937965,88,True,False,False,False,False,False,False,False
ENSG00000184226,ENSG00000184226,PCDH9,8801,True,0.36417645478730604,1.9616397759213733,1.8806812,88,True,False,False,False,False,False,False,False
