library_uuid,n_counts_count,n_counts_min,n_counts_median,n_counts_mean,n_counts_max,n_counts_q01,n_counts_q05,n_counts_q95,n_counts_q99,n_genes_count,n_genes_min,n_genes_median,n_genes_mean,n_genes_max,n_genes_q01,n_genes_q05,n_genes_q95,n_genes_q99,pct_mito_count,pct_mito_min,pct_mito_median,pct_mito_mean,pct_mito_max,pct_mito_q01,pct_mito_q05,pct_mito_q95,pct_mito_q99,pct_ribo_count,pct_ribo_min,pct_ribo_median,pct_ribo_mean,pct_ribo_max,pct_ribo_q01,pct_ribo_q05,pct_ribo_q95,pct_ribo_q99,pct_hb_count,pct_hb_min,pct_hb_median,pct_hb_mean,pct_hb_max,pct_hb_q01,pct_hb_q05,pct_hb_q95,pct_hb_q99,pct_platelet_count,pct_platelet_min,pct_platelet_median,pct_platelet_mean,pct_platelet_max,pct_platelet_q01,pct_platelet_q05,pct_platelet_q95,pct_platelet_q99,pct_ig_count,pct_ig_min,pct_ig_median,pct_ig_mean,pct_ig_max,pct_ig_q01,pct_ig_q05,pct_ig_q95,pct_ig_q99,blineage_marker_counts_count,blineage_marker_counts_min,blineage_marker_counts_median,blineage_marker_counts_mean,blineage_marker_counts_max,blineage_marker_counts_q01,blineage_marker_counts_q05,blineage_marker_counts_q95,blineage_marker_counts_q99,n_blineage_markers_detected_count,n_blineage_markers_detected_min,n_blineage_markers_detected_median,n_blineage_markers_detected_mean,n_blineage_markers_detected_max,n_blineage_markers_detected_q01,n_blineage_markers_detected_q05,n_blineage_markers_detected_q95,n_blineage_markers_detected_q99
34585dab-86cd-40a1-9780-83204c304046,1701,554.0,1730.0,1944.1910640799529,15650.0,979.0,1206.0,3132.0,6058.0,1701,260,596.0,642.2768959435626,3355,409.0,461.0,932.0,1582.0,1701,0.48455481526347666,2.721563154221912,2.9848286159533437,29.201680672268907,0.9090909090909091,1.348314606741573,5.107327905255366,8.760330578512397,1701,4.1796875,44.63647199046484,43.98286995925952,60.6458481192335,22.18683651804671,32.47269116186693,52.681039248203426,56.37285986049461,1701,0.0,0.0,0.02340219104962866,0.2358490566037736,0.0,0.0,0.1006036217303823,0.16447368421052633,1701,0.0,0.0,0.013804663379229193,0.32765399737876805,0.0,0.0,0.0748502994011976,0.13236267372600927,1701,0.0,0.0,0.11788947366931683,57.6953125,0.0,0.0,0.4069767441860465,1.225114854517611,1701,0.0,40.0,43.925925925925924,173.0,14.0,23.0,79.0,124.0,1701,0,6.0,6.048206937095826,10,3.0,4.0,8.0,9.0
3639058a-5dc3-49ad-82ff-cec405483912,2433,1929.0,3033.0,3344.886148787505,25333.0,1970.96,2122.6,5388.400000000001,7501.199999999993,2433,577,941.0,1004.5556925606247,3952,668.0,731.6,1426.0,1977.6799999999998,2433,1.3745704467353952,4.416598192276089,4.877178174504767,29.967602591792655,2.3394073940849243,2.89447996018834,8.295286374260945,11.868079211596406,2433,17.467602591792655,44.96736516660941,44.64190256081744,58.83002207505519,32.823900922222975,36.937149319298854,51.38845487135511,54.15310921944885,2433,0.0,0.0,0.0003213213235469303,0.1928020565552699,0.0,0.0,0.0,0.0,2433,0.0,0.0,0.01161467454341189,0.4098360655737705,0.0,0.0,0.0626410365529057,0.12784671264884048,2433,0.0,0.0,0.06388557821659463,9.65933762286346,0.0,0.0,0.3358385472015836,0.7566468266323428,2433,6.0,45.0,49.36703658035347,311.0,21.0,27.0,86.0,129.35999999999967,2433,3,7.0,7.253596383066173,10,5.0,5.0,9.0,10.0
39093cbf-e0a9-480d-ab0b-e9e4cf95a9f8,1364,499.0,1771.0,1948.065982404692,9997.0,1037.04,1218.15,3147.5499999999997,4777.999999999967,1364,218,562.0,598.4024926686217,2178,383.89,429.0,879.8499999999999,1225.8799999999974,1364,1.18191161356629,3.8288630090697318,4.122298939119534,53.6319612590799,1.7466917383959457,2.3718975271466376,6.40331743717962,9.279834371016518,1364,6.295399515738499,47.833252173829194,47.06952806371179,61.62949476558944,28.657065922596345,37.718370369370795,54.820084656165434,56.72113635249226,1364,0.0,0.0,0.0061024993032967574,0.20554984583761562,0.0,0.0,0.05521811154058531,0.07847558537343931,1364,0.0,0.0,0.0130646353732902,0.29838022165387895,0.0,0.0,0.07104190435294605,0.15229283694973716,1364,0.0,0.0,0.10646312140050417,7.075265686417237,0.0,0.0,0.5818549642079053,1.164208853903367,1364,0.0,33.0,35.59530791788856,118.0,11.63,19.0,60.0,89.36999999999989,1364,0,6.0,6.233137829912024,10,3.630000000000001,4.0,8.0,9.0
39564abe-76f3-4a33-9f10-f574069834bc,1581,1345.0,2679.0,2917.4022770398483,15651.0,1452.4,1794.0,4728.0,6810.000000000001,1581,404,773.0,820.6192283364959,2754,518.6,585.0,1189.0,1642.6000000000008,1581,1.1019283746556474,3.720073664825046,4.189036283816358,31.59547738693467,1.6383984867591426,2.1805133866961084,7.583965330444204,11.454991157951303,1581,9.618104667609618,47.16139497161395,46.54905180130142,61.478873239436616,28.92474482177474,36.167590881084415,54.289655172413795,57.54789799334029,1581,0.0,0.0,0.0005390882845697105,0.08103727714748785,0.0,0.0,0.0,0.028219240008282975,1581,0.0,0.0,0.025260471318405378,0.4369197160021846,0.0,0.0,0.1225865767698437,0.19609883099061431,1581,0.0,0.02370229912301493,0.17947555455932757,50.0670883649607,0.0,0.0,0.5148741418764302,0.9548176379549014,1581,2.0,54.0,57.182163187855785,242.0,20.8,31.0,94.0,141.20000000000005,1581,1,7.0,7.04617330803289,10,4.0,5.0,9.0,10.0
3c722d55-1664-4996-8228-63504e862676,992,1806.0,2975.0,3268.171370967742,23558.0,1833.91,1971.55,5040.45,9579.120000000003,992,567,932.0,996.0564516129032,3946,635.55,700.0,1453.35,2489.3500000000004,992,0.6284916201117319,3.424429830953075,3.8229775587210364,26.253369272237197,1.3179475542107917,1.7316878957220396,7.222980709097028,12.00550859778774,992,10.080862533692722,43.499036102348406,42.570766153964684,55.20672120274154,24.569342043046532,31.576099211960738,50.389219300316455,52.45304130846435,992,0.0,0.0,0.008949778129770582,0.10645848119233499,0.0,0.0,0.04503707503311429,0.06783412275624202,992,0.0,0.0,0.004398873470390479,0.16490765171503957,0.0,0.0,0.03594354273527156,0.05163091258369715,992,0.0,0.0,0.07762475295583673,3.629155230253126,0.0,0.0,0.5185882844464916,1.1426370836104227,992,8.0,59.0,63.496975806451616,248.0,25.0,34.0,107.44999999999993,143.18000000000006,992,3,7.0,7.234879032258065,10,4.0,5.0,9.0,10.0
43b9b939-e389-4784-b4e0-ee9d12aa7ca1,1572,473.0,666.5,784.5680661577608,6260.0,478.71,496.0,1405.5999999999985,2847.829999999999,1572,185,288.5,322.90076335877865,1818,217.71,232.55,517.4499999999998,893.6399999999994,1572,0.5988023952095808,3.6973614532728574,3.974999774182006,29.473684210526315,1.2583039755366574,1.7926856490897367,6.868698113276313,9.60854560956274,1572,13.42512908777969,46.516251329233896,45.70910258415039,63.19514661274014,27.082609128796054,33.827526696149285,54.19051557761235,57.28223115632862,1572,0.0,0.0,0.028560181310610968,1.6518424396442186,0.0,0.0,0.17513134851138354,0.20546133630778848,1572,0.0,0.0,0.014771184941012377,0.48602673147023084,0.0,0.0,0.1445100631210226,0.25538144426486714,1572,0.0,0.0,0.14846186617994309,13.361805979255644,0.0,0.0,0.5902230144736574,1.6546551839914048,1572,0.0,10.0,10.90648854961832,54.0,2.0,4.0,21.0,33.289999999999964,1572,0,4.0,3.8587786259541983,9,1.0,2.0,6.0,7.0
4e57f7cc-1df2-467f-8bfe-cb19af5d7350,1650,1364.0,2609.0,2798.1884848484847,21796.0,1476.49,1729.45,4366.5,6095.319999999999,1650,464,867.5,902.4060606060606,3772,555.49,637.45,1256.55,1663.02,1650,0.6094464195022854,3.0453811266989708,3.570304743498772,31.948565776458953,1.1631674710527602,1.5886623875747852,7.339407183969959,11.29543851282204,1650,20.82758620689655,42.889068233062375,42.51766472846251,54.933163590070016,30.093435576870622,33.92990230456387,49.53919795562875,51.778926703778495,1650,0.0,0.0,0.019476184129141892,0.20909566126502874,0.0,0.0,0.07143815264280488,0.11228659634485114,1650,0.0,0.0,0.0030651439807118275,0.18878101402373246,0.0,0.0,0.03316749585406302,0.05701800149327134,1650,0.0,0.0,0.06680895026332155,8.304276013947513,0.0,0.0,0.37811042999039957,1.1195194089338494,1650,18.0,57.0,60.92060606060606,238.0,24.490000000000002,33.0,102.0,137.0,1650,3,7.0,7.197575757575757,10,5.0,5.0,9.0,10.0
54530f14-aadf-4c2a-8f92-9c22a69cc022,1684,1321.0,1937.5,2223.9364608076007,18920.0,1350.83,1415.3,3488.849999999998,7838.15000000008,1684,406,625.0,689.9423990498813,3622,470.0,500.0,1025.199999999999,2071.24000000002,1684,0.6876790830945558,3.5215796156793346,3.774182714977421,46.03825136612022,1.3066400341671842,1.8740379114021797,6.354896372203365,8.776623744326555,1684,11.33879781420765,47.93823709172889,47.19311766441236,62.94838145231846,28.85234443285711,36.44411969577168,54.8321320104095,57.17436986531046,1684,0.0,0.0,0.0027185989557956597,0.5965697240865027,0.0,0.0,0.0058469205323903595,0.05830309527736551,1684,0.0,0.0,0.012020809223826163,0.27416038382453733,0.0,0.0,0.07155747756129706,0.1446661432843508,1684,0.0,0.03167902159659593,0.20029689926566321,27.689580143444275,0.0,0.0,0.5478801169590641,1.5881521739130486,1684,2.0,35.0,38.413895486935864,167.0,15.0,21.0,65.0,110.34000000000015,1684,1,6.0,6.334323040380047,10,3.0,4.0,8.0,9.0
56b848af-d12b-4f9c-b605-947e296caa46,2312,1831.0,2898.0,3227.931660899654,23626.0,1882.22,2026.55,5168.249999999999,8675.769999999924,2312,539,903.0,969.7465397923876,3721,649.0,703.0,1419.249999999999,2036.6799999999985,2312,0.8530438154323381,4.384143675009785,4.910602679091348,48.148148148148145,2.4149023428747096,2.8426027230201267,8.604066168623264,12.891346406546598,2312,6.607744107744108,45.41952457190641,45.14952451230663,60.88007736943907,33.3080958457394,37.625142950191055,51.70489984419864,54.152941176470584,2312,0.0,0.0,0.00016552969174686048,0.11320754716981132,0.0,0.0,0.0,0.0,2312,0.0,0.0,0.010584420689625614,0.2978723404255319,0.0,0.0,0.0526986669438135,0.13851991357293578,2312,0.0,0.0,0.06688588272137175,25.1968170659443,0.0,0.0,0.3029083174300251,0.6972210141766785,2312,6.0,42.0,46.168685121107266,308.0,19.0,25.0,80.44999999999982,124.77999999999975,2312,3,7.0,7.134515570934256,10,4.0,5.0,9.0,10.0
585af22b-b80b-4a1d-8cc8-17d65b2639e1,2505,1315.0,2086.0,2270.229141716567,16573.0,1347.12,1474.2,3542.7999999999997,4845.72,2505,406,673.0,710.8818363273454,3524,469.04,520.0,999.7999999999997,1282.5600000000004,2505,0.3946719289590528,3.5435435435435436,4.011545915443858,19.259766963673748,1.2932011726930057,1.9011095003042273,7.81234323784182,11.39054931784517,2505,10.649161196207148,45.59216384683882,45.21897398813283,60.98998232174426,30.44638713127028,36.07823117976597,53.25744744873834,55.851739271073846,2505,0.0,0.0,0.003566097157757562,0.13937282229965156,0.0,0.0,0.03896509106625582,0.05813413910322129,2505,0.0,0.0,0.02100155705288045,0.398406374501992,0.0,0.0,0.11266336759294504,0.19519059311460657,2505,0.0,0.0,0.08989704031610259,1.9676293240241194,0.0,0.0,0.4515769365922735,1.1034368332699487,2505,4.0,44.0,47.03552894211577,252.0,17.0,23.0,79.0,118.96000000000004,2505,2,7.0,6.7149700598802395,10,4.0,5.0,9.0,9.0
60373b7d-7c45-428f-9622-aa4f854c4860,2216,513.0,1841.5,2067.017599277978,22860.0,1054.1000000000001,1295.75,3273.5,5487.749999999998,2216,210,600.5,642.1042418772563,3890,415.15,462.0,932.5,1339.499999999999,2216,0.7716965451739285,2.934376999740401,3.209335833162285,37.33243967828418,1.2861144055908384,1.7106949983786415,5.266974444700578,8.5379828882551,2216,7.125603864734299,45.76264566796149,45.049086707512856,60.52269601100413,27.011740733035683,34.065416768119476,53.685879924725306,56.53110705807423,2216,0.0,0.0,0.0039329490801749524,0.28109627547434995,0.0,0.0,0.04111420641082238,0.07270352289220212,2216,0.0,0.0,0.012793472455561162,0.2962962962962963,0.0,0.0,0.07304601899196493,0.1459140274929747,2216,0.0,0.0,0.20387652676897788,58.29337267920816,0.0,0.0,0.5800350871018558,1.248951211932877,2216,2.0,36.0,39.37003610108303,164.0,13.0,20.0,68.0,104.0,2216,1,6.0,6.130415162454874,10,3.0,4.0,8.0,9.0
64f6fec6-18a3-4563-b731-189faf6423f2,1342,545.0,1973.0,2166.1959761549924,18565.0,1166.56,1349.2,3454.9,4895.349999999995,1342,179,606.0,645.9046199701937,3215,422.82,470.05,939.95,1350.3099999999993,1342,1.21300339640951,3.695645233193523,3.9597366689920785,34.193548387096776,1.787247595175655,2.249455421529904,6.13842077272092,9.5991736148944,1342,3.9316239316239314,47.28866594126724,46.70046177745276,62.03703703703704,26.5340843293886,38.10661478599222,53.89587952575047,56.58307024426727,1342,0.0,0.0,0.003330600544041693,0.1381851681252879,0.0,0.0,0.036919420069023615,0.06526927162580165,1342,0.0,0.0,0.01643848843622515,0.2523977788995457,0.0,0.0,0.08159142444856733,0.1403586540398951,1342,0.0,0.0,0.0919647312583577,3.865050769734687,0.0,0.0,0.49735433004469193,1.2258018578032341,1342,1.0,36.0,38.99478390461997,156.0,14.0,21.0,65.0,99.0,1342,1,6.0,6.31371087928465,10,3.0,4.0,8.0,9.0
665a3535-8f40-4ae3-9260-cbce7060781f,1750,1571.0,2614.5,2880.4902857142856,19863.0,1647.49,1837.0,4530.15,7421.799999999999,1750,436,804.5,849.3211428571428,3338,566.49,618.45,1188.55,1830.7099999999998,1750,0.8726003490401396,3.175179573129669,3.474491733941818,50.705441980996255,1.2680191684698454,1.64863472878909,6.147089568052932,9.032688323220363,1750,10.633743597584283,43.414874796794265,43.11762315320933,59.85722130697419,28.38717395939447,33.64439968308614,51.575712504088976,54.35976868636991,1750,0.0,0.0,0.0013473967965891948,0.16899028305872413,0.0,0.0,0.0,0.04065970386039132,1750,0.0,0.0,0.025005259890001272,0.30594405594405594,0.0,0.0,0.11486166582809784,0.17562647000383522,1750,0.0,0.0,0.16902225713697863,52.610656677624036,0.0,0.0,0.5867196143096328,1.1975468735418575,1750,2.0,58.0,61.22857142857143,291.0,26.0,34.0,97.0,140.52999999999997,1750,1,7.0,7.153714285714286,10,4.0,5.0,9.0,10.0
683bd537-4ff4-4741-afe5-be328f499d4b,1926,1235.0,2110.0,2367.347352024922,12979.0,1320.25,1447.25,3884.25,7883.75,1926,429,677.0,739.6552440290758,2782,466.0,511.25,1108.0,1902.0,1926,0.6279434850863422,3.0456906098445793,3.324525599893177,42.64705882352941,1.0905399882193132,1.5462965914403501,5.881062951496388,8.490313917713927,1926,9.327651515151516,46.17314930991217,45.63100556902364,60.06600660066007,30.227628474012004,35.55567055242217,53.56684118416989,56.48086630788529,1926,0.0,0.0,0.004383343574518769,0.436046511627907,0.0,0.0,0.044692904440890274,0.06491417324324836,1926,0.0,0.0,0.03010938205550727,0.3883495145631068,0.0,0.0,0.1404987764123885,0.20626531903468148,1926,0.0,0.04377342438665471,0.1468699893502008,35.41535226077813,0.0,0.0,0.46322300407074557,1.164538536922811,1926,3.0,41.0,45.623572170301145,249.0,17.0,23.0,83.0,121.0,1926,2,7.0,6.747144340602285,10,4.0,5.0,9.0,9.0
68492085-4a2b-4551-9b12-75062c694069,1907,1346.0,1848.0,2079.554273728369,17122.0,1364.0,1396.3,3319.7999999999975,5769.380000000001,1907,395,632.0,690.6785527005768,3396,463.06,495.0,1053.6999999999998,1575.860000000001,1907,0.7649513212795549,3.1688546853779993,3.5336082441317553,35.32934131736527,1.1721514994082227,1.5709810908672912,6.557196901459196,10.163222463729785,1907,11.510263929618768,44.81912936848559,44.31009553378253,58.156711624919716,27.37172977904926,33.52334928581209,53.321618947853175,55.4008206367887,1907,0.0,0.0,0.0028791456260289132,0.11627906976744186,0.0,0.0,0.0273927590811565,0.06828928292628529,1907,0.0,0.0,0.02762406379774683,0.44356826022671264,0.0,0.0,0.13170029817627069,0.21929692884718674,1907,0.0,0.02795638803466592,0.12616638692707396,11.53366583541147,0.0,0.0,0.5346891827755343,1.2763747454175156,1907,1.0,37.0,41.16780283167279,248.0,16.0,21.0,73.0,112.88000000000011,1907,1,7.0,6.5894074462506556,10,4.0,5.0,9.0,9.0
6ab35eea-1bae-4ee8-8e5f-5f1505715ac3,1769,936.0,1604.0,1714.912379875636,12917.0,973.04,1082.2,2596.7999999999997,3418.119999999996,1769,349,561.0,586.295647258338,2750,389.68,428.0,813.5999999999999,1064.6399999999999,1769,1.0160880609652836,3.357314148681055,3.7517823211092893,23.24110671936759,1.5114448694624012,1.9555804455614594,6.8326067594806155,9.872976902785801,1769,13.647642679900745,45.27170077628793,44.8970107593741,59.38775510204081,31.157777019197944,36.57545559654242,52.10971089696071,54.92902568323681,1769,0.0,0.0,0.0032067525911711574,0.2918287937743191,0.0,0.0,0.006531678641409852,0.07639864024698695,1769,0.0,0.0,0.037341077576102125,0.4681647940074906,0.0,0.0,0.1577371280003714,0.23821245471454192,1769,0.0,0.0,0.12133225544300552,49.836708033964726,0.0,0.0,0.5369815923708132,1.073807251771677,1769,3.0,31.0,33.37139626907857,160.0,12.68,17.0,55.0,79.0,1769,2,6.0,6.085924250989259,10,3.0,4.0,8.0,9.0
6fd714df-b88d-43a6-8f75-3d300278329d,1451,517.0,1651.0,1920.264645072364,21803.0,995.0,1138.5,3228.5,7257.0,1451,189,537.0,594.5995864920744,3664,384.0,419.0,927.0,1853.5,1451,1.1984021304926764,3.8255547054322876,4.121973248940641,36.63003663003663,1.8145602954863191,2.3334558144582305,6.651623058199391,9.810681029168425,1451,4.860088365243004,47.40313272877164,46.63096641334024,59.550561797752806,26.79947772278922,36.187211034264344,54.69109680111413,56.94373597263707,1451,0.0,0.0,0.006685993211363214,0.2148997134670487,0.0,0.0,0.05982663697347011,0.08739369360080348,1451,0.0,0.0,0.013793568963255834,0.4078857919782461,0.0,0.0,0.07770125046487927,0.16661835640389355,1451,0.0,0.0,0.14643021441649848,42.73339749759384,0.0,0.0,0.5990266657695844,1.1299980469443556,1451,0.0,31.0,33.21157822191592,167.0,11.0,17.0,58.5,86.5,1451,0,6.0,6.089593383873191,10,3.0,4.0,8.0,9.0
70a004b7-4a17-4702-8910-4557aa0c4279,1564,509.0,1505.5,1700.66368286445,16728.0,770.04,1070.15,2789.7999999999993,4331.11,1564,257,509.0,547.3209718670076,3098,359.3,397.15,802.8499999999999,1167.9199999999983,1564,0.6598240469208211,2.9867622461170846,3.2231292111952077,46.81481481481482,1.0599888644395772,1.4953648953377878,5.403418124006358,7.934925643393051,1564,7.484076433121019,47.80042527186214,47.297388233812434,61.90909090909091,29.864778357235984,36.72778014774517,55.64092515419616,58.67949110613733,1564,0.0,0.0,0.006011801945138157,0.19860973187686196,0.0,0.0,0.0619365713927755,0.08908447762025447,1564,0.0,0.0,0.01196339855937821,0.31387319522912743,0.0,0.0,0.08050558165987176,0.17183950029823872,1564,0.0,0.0,0.06341082720990947,2.046783625730994,0.0,0.0,0.463904595893031,1.083301289620135,1564,2.0,28.0,30.61317135549872,136.0,9.63,15.0,54.0,83.0,1564,2,6.0,5.735294117647059,10,3.0,4.0,8.0,9.0
78c34b8c-196b-4a31-b700-08882bfaf4ab,2086,1282.0,2117.0,2318.873921380633,10804.0,1341.25,1471.25,3787.25,5394.450000000003,2086,428,651.0,694.1812080536913,2701,464.85,507.0,1011.25,1411.500000000001,2086,0.7994670219853431,3.6926508745195514,4.1776972720144485,25.757575757575758,1.643246009655832,2.0908976707243934,8.064060798435799,10.827639410958856,2086,14.874915483434753,47.83555746418229,47.26143706792369,62.2712146422629,31.861705143894383,37.41896285250759,55.16176470588235,57.70759888469788,2086,0.0,0.0,0.001148690503790835,0.10357327809425168,0.0,0.0,0.0,0.049670969218457366,2086,0.0,0.0,0.03034721757844119,0.3250975292587776,0.0,0.0,0.1372217044241668,0.20637175592692927,2086,0.0,0.0,0.08968418949043323,7.010966351110694,0.0,0.0,0.4969246000636135,0.9730491108523299,2086,9.0,40.0,43.54506232023011,227.0,18.0,23.0,75.0,120.30000000000018,2086,3,7.0,6.627996164908916,10,4.0,5.0,9.0,9.0
7a2abe44-abb7-4648-bb14-224625a6da0b,1569,1052.0,2204.0,2520.3588272785214,19611.0,1267.72,1524.0,4223.799999999999,8656.999999999987,1569,444,809.0,883.0337794773741,3527,544.68,608.4,1359.5999999999995,2326.159999999999,1569,0.26024723487312945,3.2511210762331837,3.566898642630375,40.06280843427546,1.3376409856768223,1.766797615378057,6.367346377067247,9.367298711374474,1569,4.262000897263347,39.90670059372349,39.485853361334364,54.903268845897266,24.461283134947102,29.16394456186099,47.96153288901767,50.506194523135036,1569,0.0,0.054318305268875614,0.06634155015207292,0.3925967470555244,0.0,0.0,0.17427676559491584,0.23679510538272927,1569,0.0,0.0,0.020492458201292942,0.34782608695652173,0.0,0.0,0.10306807880577233,0.1675305608820709,1569,0.0,0.0,0.090154366321316,19.208607414206313,0.0,0.0,0.461474677892588,1.0844060749434186,1569,5.0,42.0,47.8565965583174,332.0,17.68,23.400000000000006,95.0,140.63999999999987,1569,2,7.0,6.937539834289356,10,4.0,5.0,9.0,9.319999999999936
7c76a618-92ba-41fd-b0a7-306a1c1a6bf2,1645,949.0,2011.0,2256.0352583586628,14286.0,1030.52,1293.8,3684.2,7688.399999999995,1645,383,758.0,816.3446808510638,3079,483.08,542.0,1233.1999999999996,2106.3599999999983,1645,0.6430868167202572,3.227571115973742,3.5647097000355012,26.194144838212633,1.3004486462626574,1.7792134824759067,6.4315655266513065,9.799805636540322,1645,5.084745762711864,40.54794520547945,39.76808473420393,56.39849937473947,24.62343426506872,29.864014740371257,48.300874497138054,50.578607026189324,1645,0.0,0.04918839153959666,0.05544825100721559,0.40276179516685845,0.0,0.0,0.16407826621040622,0.2352995862966578,1645,0.0,0.0,0.0183784176616208,0.34808552958727,0.0,0.0,0.09070480081716033,0.15757299911867295,1645,0.0,0.0,0.1007930749034621,48.03678528588564,0.0,0.0,0.461376311510574,0.9671221055193686,1645,2.0,37.0,41.89969604863222,365.0,13.0,20.0,80.0,125.35999999999967,1645,2,7.0,6.761094224924012,10,4.0,5.0,9.0,9.0
8321fef1-a067-4a62-a461-37e1f1b4f868,1771,582.0,895.0,984.3794466403162,9749.0,603.7,637.0,1547.0,2389.499999999998,1771,236,383.0,406.9593450028233,2551,282.0,301.0,572.0,797.3,1771,0.6435006435006435,3.3857315598548974,3.7029089775514397,54.229607250755286,1.147706873396008,1.639344262295082,6.717437152219761,9.477759222711398,1771,5.287009063444109,43.93939393939394,43.57247890457898,56.86274509803921,29.39485914319053,34.22505924965344,51.72253414264037,54.49920573987596,1771,0.0,0.0,0.003935464137131509,0.2663115845539281,0.0,0.0,0.0,0.1340141545468959,1771,0.0,0.0,0.04542492874447435,0.6686478454680534,0.0,0.0,0.2021248128379386,0.3166394626153554,1771,0.0,0.0,0.16088867409812452,39.248826291079816,0.0,0.0,0.5559440424356453,1.0468528249779434,1771,1.0,18.0,18.642010163749294,71.0,6.0,9.0,31.0,43.0,1771,1,5.0,5.324675324675325,9,2.0,3.0,8.0,8.0
8627b3d4-c529-45b3-bf1e-0313791be91d,1659,624.0,1039.0,1115.9342977697409,4657.0,651.74,711.9,1743.5999999999995,2645.6400000000067,1659,275,432.0,454.66907775768533,1468,312.0,340.9,636.0,886.7800000000007,1659,0.6124234470691163,3.41047503045067,3.7384703101243315,40.30373831775701,1.1856648687640374,1.67447741372096,6.630616219223808,10.209100205923582,1659,10.397196261682243,43.04840370751802,42.62602481887046,57.906215921483096,29.101684200128414,33.70585187530584,50.25883989307369,53.89641930461862,1659,0.0,0.0,0.006471102941307896,0.3292181069958848,0.0,0.0,0.07899518573328587,0.12375307125307142,1659,0.0,0.0,0.04706934436941338,0.5249343832020997,0.0,0.0,0.19209129387554633,0.2864139898636661,1659,0.0,0.0,0.1314875342184471,10.307064633884474,0.0,0.0,0.6537170527705937,1.1280422494883189,1659,2.0,20.0,21.49728752260398,89.0,8.0,11.0,35.09999999999991,50.0,1659,2,6.0,5.5840867992766725,10,3.0,3.0,8.0,9.0
894c6ccb-cb7a-4ea1-b032-b1d93b25247d,1635,907.0,1199.0,1351.2819571865443,13668.0,917.34,939.0,2006.8999999999994,3752.7800000000025,1635,316,474.0,513.982874617737,3107,362.0,387.0,720.5999999999999,1268.3200000000002,1635,0.10416666666666667,2.9666254635352285,3.404350970268312,27.51054852320675,0.9704420047797054,1.323803118774894,6.776226041043055,10.792460646230353,1635,13.419563459983832,46.343692870201096,45.70576959385093,63.229166666666664,29.558351257007864,35.965973846620685,53.41346997964611,55.312650355385465,1635,0.0,0.0,0.017978787736930516,0.5067567567567568,0.0,0.0,0.09939388424455108,0.18093230081352532,1635,0.0,0.0,0.03637815688591127,0.415973377703827,0.0,0.0,0.16277641277641272,0.2751123857984849,1635,0.0,0.0,0.08427833174511036,10.759493670886076,0.0,0.0,0.41329077015240107,0.9540665049835658,1635,3.0,17.0,19.244036697247708,159.0,6.0,9.0,35.0,60.320000000000164,1635,2,6.0,5.519266055045872,9,3.0,3.0,8.0,8.0
8950207b-4940-4ef9-ad01-0ad0dace6f27,2508,1728.0,2912.5,3183.001993620415,21112.0,1798.28,1999.05,5163.700000000002,7545.93,2508,559,914.0,970.5833333333334,3684,641.07,699.0,1419.65,2013.0899999999979,2508,1.1757229107086113,4.332157803791263,4.888412498391587,34.84365028717294,2.3977702835687573,2.830613632500425,8.868783051167233,12.852303469177969,2508,13.305679642629228,44.755800343724076,44.433201480098134,59.83805668016194,32.76895094021633,36.77115152087954,51.16498353917713,53.547156551765994,2508,0.0,0.0,0.00011281463371444458,0.0675219446320054,0.0,0.0,0.0,0.0,2508,0.0,0.0,0.010666698721350662,0.28263103802672146,0.0,0.0,0.053643033318486244,0.13485056811430418,2508,0.0,0.0,0.06584247787529357,1.4429530201342282,0.0,0.0,0.3719889913849523,0.7524551915586428,2508,2.0,45.5,49.14792663476874,303.0,19.0,27.0,84.0,136.0,2508,1,7.0,7.169059011164275,10,4.0,5.0,9.0,10.0
90e60bb7-e776-4dff-a8ba-6390acefdbee,1540,403.0,667.0,751.3233766233766,5464.0,415.39,459.0,1211.05,2085.909999999997,1540,185,285.0,306.64155844155846,1434,202.0,221.0,445.0,728.0899999999931,1540,0.34965034965034963,3.505177243566722,3.679515198157874,17.009345794392523,1.3778817920167457,1.911332179930796,5.996555898526317,7.9967749560988715,1540,20.969066520667944,47.0664453761938,46.592275219836104,60.77694235588972,29.624610580891748,36.796106525584136,54.63268781627092,57.61635348717357,1540,0.0,0.0,0.035576707332725055,1.0458567980691875,0.0,0.0,0.18768819358980263,0.2853611862518488,1540,0.0,0.0,0.013977521542072711,0.9063444108761329,0.0,0.0,0.13774104683195593,0.20394736842105238,1540,0.0,0.0,0.10194151072178104,26.533996683250415,0.0,0.0,0.3721712581452213,0.9741879280304989,1540,1.0,11.0,11.625974025974026,55.0,3.0,5.0,21.0,31.0,1540,1,4.0,3.8402597402597403,8,1.0,2.0,6.0,7.0
