sample_uuid,n_cells,log10_counts_median,log10_counts_mad,log10_counts_low_candidate,log10_counts_high_candidate,log10_genes_median,log10_genes_mad,log10_genes_low_candidate,log10_genes_high_candidate,pct_mito_median,pct_mito_mad,pct_mito_high_candidate,pct_hb_high_candidate,pct_platelet_high_candidate,blineage_markers_low_candidate,candidate_flagged_cells,candidate_flagged_fraction
2261aca1-82ee-4276-9eaa-1d61688bd2f8,339,3.280805928393667,0.08524328140656845,2.9016608613535317,3.659950995433802,2.7558748556724915,0.05344431922696602,2.518165212614792,2.9935844987301907,3.5328046142754146,0.530597108756651,5.892794434603247,0.0,0.0,1.5522,92,0.2713864306784661
23373939-b15c-4982-bc28-48770bad82e2,297,3.2140486794119414,0.07828016484411915,2.8658741622182684,3.5622231966056144,2.7671558660821804,0.05282610633694729,2.532195910316706,3.0021158218476547,2.5921658986175116,0.599323463084616,5.2578367977252665,0.0,0.0,1.5522,146,0.49158249158249157
2512ead7-e6f3-4ceb-9894-46e1e71eb8df,408,3.194514341882467,0.07542352083061044,2.859045605932078,3.5299830778328563,2.73679457249069,0.05419390259812573,2.4957509325147464,2.977838212466634,4.057430822456166,0.7816543039503192,7.534072835566396,0.0,0.0,1.5522,169,0.41421568627450983
261c08e0-fa34-4086-950f-1d8425f2476b,235,2.8543060418010806,0.08125134843681803,2.4929162942238015,3.2156957893783598,2.531478917042255,0.06401730478331924,2.2467427488270078,2.816215085257502,2.407704654895666,0.7105767175588513,5.568207779253925,0.0,0.0,0.0,77,0.3276595744680851
2688f505-eb1a-4f9f-af54-e30b3da7dff3,1124,3.1048282696558633,0.17486869198193378,2.3270473014586184,3.8826092378531083,2.724275869600789,0.13994464523325822,2.1018300765323032,3.346721662669275,2.5587010455431507,0.7043785611973729,5.6916360100368255,0.0,0.0,0.5522,441,0.39234875444839856
27978e88-cfed-4b90-b622-fd572e5ea40d,925,3.5280163411892014,0.08272357176322975,3.160078438700708,3.8959542436776946,2.9921114877869495,0.059812428259157,2.726077769375871,3.258145206198028,3.7550744248985115,0.7118554862564741,6.921265256670057,0.0,0.0,2.5522,270,0.2918918918918919
279d06b2-a656-413d-8805-b07615ea48ee,514,3.2216749188351717,0.08806166723581299,2.829994235303723,3.6133556023666205,2.7307822756663893,0.05874142711435404,2.4695121561471653,2.9920523951856133,3.850722481124915,0.6861921001649136,6.902767704238418,0.0,0.0,1.5522,158,0.30739299610894943
27ae3b51-85d4-49fe-bcc3-89b0cbd59e23,911,3.2182728535714475,0.18364439694612722,2.401459304834463,4.0350864023084325,2.800717078282385,0.12585593754457358,2.2409350392716307,3.3604991172931395,4.488232074438971,0.8621697514927957,8.322990695128627,0.13120905587668594,0.0,1.5522,292,0.3205268935236004
27b03089-9abd-4025-b745-1a4d42f729a3,1717,3.2938043599193367,0.1732304287134867,2.523310059087491,4.064298660751183,2.863322860120456,0.12772396042227596,2.295232228954257,3.431413491286655,2.414486921529175,0.656339408664681,5.333753343387943,0.0,0.0,2.5522,815,0.47466511357018054
2899cc75-6bcb-4c24-9375-81a37c2a62f5,347,3.2935835134961167,0.08843352907875168,2.900248862859645,3.6869181641325883,2.790988475088816,0.055348637040989246,2.544808807257904,3.037168142919728,3.461875547765118,0.884555960136252,7.396203547259139,0.0,0.0,2.5522,133,0.38328530259365995
2c6239f0-efd3-469e-86aa-554f62dfb4f8,667,3.2931414834509307,0.19657904507679502,2.418797206758362,4.167485760143499,2.8444771757456815,0.14184660130508364,2.2135718624609306,3.4753824890304323,3.0303030303030303,0.721244415738199,6.238253942623391,0.0,0.0,1.5522,284,0.4257871064467766
2d3d3f42-1bf4-4177-9be3-0f70a79f9d49,585,3.254064452914338,0.08239528093419146,2.887586722375241,3.620542183453435,2.798650645445269,0.0527954502715402,2.5638270417275124,3.0334742491630258,3.68271954674221,0.7187110781465851,6.87940268012259,0.0,0.0,2.5522,268,0.4581196581196581
