sample_uuid,n_counts_count,n_counts_min,n_counts_median,n_counts_mean,n_counts_max,n_counts_q01,n_counts_q05,n_counts_q95,n_counts_q99,n_genes_count,n_genes_min,n_genes_median,n_genes_mean,n_genes_max,n_genes_q01,n_genes_q05,n_genes_q95,n_genes_q99,pct_mito_count,pct_mito_min,pct_mito_median,pct_mito_mean,pct_mito_max,pct_mito_q01,pct_mito_q05,pct_mito_q95,pct_mito_q99,pct_ribo_count,pct_ribo_min,pct_ribo_median,pct_ribo_mean,pct_ribo_max,pct_ribo_q01,pct_ribo_q05,pct_ribo_q95,pct_ribo_q99,pct_hb_count,pct_hb_min,pct_hb_median,pct_hb_mean,pct_hb_max,pct_hb_q01,pct_hb_q05,pct_hb_q95,pct_hb_q99,pct_platelet_count,pct_platelet_min,pct_platelet_median,pct_platelet_mean,pct_platelet_max,pct_platelet_q01,pct_platelet_q05,pct_platelet_q95,pct_platelet_q99,pct_ig_count,pct_ig_min,pct_ig_median,pct_ig_mean,pct_ig_max,pct_ig_q01,pct_ig_q05,pct_ig_q95,pct_ig_q99,blineage_marker_counts_count,blineage_marker_counts_min,blineage_marker_counts_median,blineage_marker_counts_mean,blineage_marker_counts_max,blineage_marker_counts_q01,blineage_marker_counts_q05,blineage_marker_counts_q95,blineage_marker_counts_q99,n_blineage_markers_detected_count,n_blineage_markers_detected_min,n_blineage_markers_detected_median,n_blineage_markers_detected_mean,n_blineage_markers_detected_max,n_blineage_markers_detected_q01,n_blineage_markers_detected_q05,n_blineage_markers_detected_q95,n_blineage_markers_detected_q99
00d8685c-548c-4e5f-b151-47d678b31cd6,539,522.0,1662.0,1888.5361781076067,14232.0,1124.26,1304.9,2980.899999999999,5746.260000000009,539,268,571.0,609.0816326530612,2662,416.14,476.6,821.5999999999998,1480.280000000001,539,1.2479201331114809,2.8785982478097623,3.0838102221581716,11.302681992337165,1.6053020668548446,1.870954161157363,4.871307413924301,7.008196335702245,539,21.0727969348659,46.680942184154176,46.28259868336065,59.05159558604235,33.18942491013066,38.11275285586856,52.82656234718826,56.03491833928734,539,0.0,0.0,0.004493375933951033,0.11627906976744186,0.0,0.0,0.053966540744738264,0.07051069703243618,539,0.0,0.0,0.012896949216063089,0.2588996763754045,0.0,0.0,0.07395932319712806,0.1454059606864432,539,0.0,0.0,0.13811517120392508,20.79815809669992,0.0,0.0,0.5691769232767218,1.1926638833464678,539,12.0,38.0,39.48423005565863,156.0,19.0,23.0,60.099999999999966,81.62,539,2,6.0,6.092764378478664,9,4.0,4.0,8.0,9.0
02404cf5-4210-43b8-b998-797422f7b1a8,462,912.0,1856.0,2032.8636363636363,9805.0,1022.05,1138.05,3396.3999999999996,6521.679999999995,462,338,538.0,597.0346320346321,2255,377.22,401.0,1009.75,1426.569999999998,462,1.3248847926267282,2.973260451615814,3.2079690842342,10.684725357411587,1.5394766397124888,1.9498014490821893,5.255822833142419,7.450021333586885,462,20.2835332606325,51.079061775961264,50.06956932050971,62.607944732297064,31.897645061326514,39.46366560309588,57.93805095087584,59.77409460821675,462,0.0,0.0,0.006174766292857285,0.41208791208791207,0.0,0.0,0.05508230229464392,0.08618382325546736,462,0.0,0.0,0.007975183067349293,0.1757469244288225,0.0,0.0,0.05912846964652301,0.11010181574697692,462,0.0,0.0,0.15319750794441875,29.989094874591057,0.0,0.0,0.44640904608452714,0.9222063583246954,462,7.0,27.0,30.015151515151516,118.0,9.0,14.0,59.0,86.94999999999993,462,2,6.0,5.586580086580087,9,3.0,4.0,8.0,8.389999999999986
025b6b04-0e79-4c4b-bbb5-15042ca0474e,451,1233.0,1674.0,1839.2372505543237,9190.0,1270.5,1333.0,2955.0,3890.0,451,403,609.0,648.7516629711752,2132,452.0,503.5,956.0,1239.5,451,1.7755681818181819,4.089219330855019,4.651891942306947,44.411590774689536,2.2498753690992066,2.6977322464900855,8.695027862896243,12.887743752074414,451,21.98697068403909,44.08958938199917,43.60143429803024,58.17307692307692,28.711559897711624,34.49288404980115,51.19647038019184,54.73221663328071,451,0.0,0.0,0.0023751537880425362,0.07547169811320754,0.0,0.0,0.0,0.0666951327453309,451,0.0,0.0,0.025807666443587656,0.598404255319149,0.0,0.0,0.13705371453758616,0.22190319934372438,451,0.0,0.0,0.09374380765777626,2.0542317173377156,0.0,0.0,0.6534730306558013,0.9534894291982363,451,10.0,33.0,35.28159645232816,161.0,14.5,19.0,59.5,103.5,451,4,7.0,6.549889135254989,9,4.0,5.0,9.0,9.0
0332dc59-e2c0-4b55-9921-3e0d0f565e5e,244,774.0,1242.0,1337.8032786885246,6050.0,821.88,895.3,2037.25,2661.96,244,335,475.0,497.44262295081967,1787,344.44,376.15,674.3,897.0999999999998,244,1.183431952662722,4.305666539276656,4.576965290023183,14.827586206896552,2.170840260833891,2.7335664335664336,7.042803309056765,9.002153818540787,244,26.24286878565607,47.25814808179314,46.63799899258024,57.60549558390579,32.420724355977654,38.04615075838669,53.38588217680964,55.46661645181551,244,0.0,0.0,0.015006240156639063,0.15785319652722968,0.0,0.0,0.09139159027848757,0.1256385740933419,244,0.0,0.0,0.03523198159179474,0.22796352583586627,0.0,0.0,0.12682327532239887,0.21056606299418817,244,0.0,0.0,0.07312761232485245,1.2032085561497325,0.0,0.0,0.5107249750581974,0.9245396810299726,244,6.0,17.0,18.016393442622952,83.0,8.0,9.0,30.0,38.139999999999986,244,2,5.0,5.430327868852459,9,3.0,3.0,7.849999999999994,8.0
037d2b66-6091-42f8-b0ff-07c9130dea62,486,443.0,697.0,784.9855967078189,7274.0,461.7,490.5,1288.75,2451.599999999996,486,207,290.5,314.41975308641975,1737,213.85,232.0,450.5,821.6499999999988,486,0.957592339261286,3.530815874021449,3.84560122762162,25.37018756169793,1.3296888027276363,1.8543046357615893,6.619720331292381,9.761904761904725,486,18.34733893557423,47.87983218459694,47.0817233850077,61.6652211621856,25.03524488943365,35.828232728296044,54.78846991625926,57.102857478636054,486,0.0,0.0,0.035281606099776826,0.43010752688172044,0.0,0.0,0.18921526586620926,0.2483097908397092,486,0.0,0.0,0.01513170740347211,0.43478260869565216,0.0,0.0,0.148646628771393,0.20392639814546493,486,0.0,0.0,0.12096319774003246,9.431245500359971,0.0,0.0,0.5288750131503221,1.3887061016247582,486,1.0,10.0,10.37037037037037,41.0,2.0,4.0,20.0,27.0,486,1,4.0,3.882716049382716,7,1.0,2.0,6.0,7.0
0426d045-1567-4897-8407-e7925395251c,343,1334.0,2528.0,2667.527696793003,21066.0,1361.1,1461.3,4001.8,5581.919999999979,343,399,710.0,743.6559766763849,3538,439.68,493.4,1029.9,1598.0999999999985,343,1.2743628185907045,3.5773026315789473,4.039369585899028,14.717076884039583,1.662657801031179,2.154089239783778,7.497825013789665,10.694071424496213,343,11.849784318700838,47.450110864745014,46.93742310967941,60.842911877394634,34.50685483864508,37.18985992837527,55.8824943065832,59.11245318352059,343,0.0,0.0,0.003518428446985797,0.1592356687898089,0.0,0.0,0.03336958762028199,0.05268674904021271,343,0.0,0.0,0.02562126436836586,0.2731174404994147,0.0,0.0,0.14328204741566428,0.1982039551714954,343,0.0,0.0,0.08169719037093696,2.3740108288213246,0.0,0.0,0.45175510340470065,1.0610912939050174,343,9.0,44.0,49.83381924198251,161.0,14.26,20.0,99.89999999999998,141.79999999999984,343,2,6.0,6.4723032069970845,10,4.0,4.100000000000001,8.0,9.0
09e143b6-bb61-40d5-99d8-bcf32ae0a20a,68,1318.0,2534.0,2756.1323529411766,10414.0,1372.27,1469.85,4775.249999999999,8580.209999999995,68,461,739.0,790.8088235294117,2206,479.76,521.85,1300.0999999999997,1897.1299999999992,68,3.7123876514263383,5.254093304445291,6.006151905652053,20.8731241473397,3.7207899307013506,3.863104988090293,10.992859426060598,16.278613367579062,68,17.257844474761256,44.77757376649856,43.70288904115437,58.57142857142857,23.682193014303103,34.26859766923377,51.363082411581395,54.3451903397462,68,0.0,0.0,0.0013479865455213965,0.036231884057971016,0.0,0.0,0.006241597849049344,0.03189699792960661,68,0.0,0.0,0.012480836270093679,0.21082220660576248,0.0,0.0,0.07020055722390046,0.16927370913228246,68,0.0,0.0,0.22219166835563303,8.115149146802136,0.0,0.0,0.8681188974521972,3.7395509756945495,68,3.0,39.5,42.10294117647059,139.0,9.7,17.4,66.25,112.86999999999993,68,3,6.0,5.985294117647059,9,3.0,4.0,8.649999999999999,9.0
09fc2399-2a9e-47ec-a0f4-f0c83ee59b98,403,624.0,1719.0,1931.6550868486352,9167.0,1153.14,1262.2,3126.499999999997,4749.62000000001,403,336,559.0,592.8213399503722,2231,403.06,433.0,829.6999999999999,1144.0600000000009,403,1.2915129151291513,2.926829268292683,3.1974717298454283,19.71153846153846,1.5851332403512575,1.8758497197997148,5.271662231576927,8.428382548227145,403,17.628205128205128,48.86363636363637,48.11247798439805,59.78334461746784,34.0924908631928,40.59724590406998,53.66743796872095,57.489942009850836,403,0.0,0.0,0.004371985795371671,0.28109627547434995,0.0,0.0,0.041255878423876444,0.07256369328157483,403,0.0,0.0,0.012001124202679018,0.18984337921214997,0.0,0.0,0.07172113360952291,0.1294843606585426,403,0.0,0.0,0.09324525456145145,1.3921113689095128,0.0,0.0,0.48557392358150214,0.9023726612099575,403,6.0,35.0,36.459057071960295,144.0,15.02,19.0,57.0,95.94000000000005,403,3,6.0,5.960297766749379,10,3.0,4.0,8.0,9.0
0a1148dc-356f-4dc4-9c32-bf0823257d93,579,591.0,1371.0,1490.2556131260794,5836.0,923.48,1030.7,2315.300000000001,3478.8800000000124,579,308,466.0,494.8151986183074,1558,346.34,375.9,706.2,1109.0200000000038,579,1.1516314779270633,3.2008830022075054,3.441085488816991,13.562559694364852,1.620449850939869,1.9845978765623278,5.590718898221404,7.761485574448681,579,14.613180515759312,48.90282131661442,48.27901249639681,60.51475204017577,32.12066262094357,39.32242869329773,55.30073965739101,57.46614722453528,579,0.0,0.0,0.006821336387702639,0.7092198581560284,0.0,0.0,0.06753869902901803,0.08949585148496966,579,0.0,0.0,0.01369988159336314,0.32076984763432237,0.0,0.0,0.08850341362471292,0.16125213515915937,579,0.0,0.0,0.11849896696435948,29.952021932830707,0.0,0.0,0.5286079033765669,1.1519414422142165,579,7.0,24.0,25.259067357512954,66.0,10.0,13.0,44.0,57.440000000000055,579,2,5.0,5.331606217616581,9,3.0,3.0,7.0,8.0
0a4bb8a3-0abf-46eb-a33c-c14a23d44387,368,1870.0,3154.0,3501.6195652173915,15504.0,1947.67,2076.0,5652.7,9405.629999999994,368,579,939.5,1010.7228260869565,2807,646.67,700.35,1489.6499999999996,2035.9399999999996,368,2.0985401459854014,4.184903353799801,4.752916791864106,34.84365028717294,2.5251725367623923,2.771236852525347,8.31125132911746,10.751398960621515,368,13.305679642629228,45.875138452603935,45.20632833522341,59.83805668016194,31.72799707894417,38.244531740304055,51.14065430389826,53.093994505740525,368,0.0,0.0,0.00013459095118117017,0.04952947003467063,0.0,0.0,0.0,0.0,368,0.0,0.0,0.011274502354944678,0.18018018018018017,0.0,0.0,0.0580736077545617,0.1342853065883886,368,0.0,0.0,0.14324625317182055,30.78952327115131,0.0,0.0,0.3602793389603227,0.7474914949101826,368,2.0,46.0,49.77717391304348,223.0,18.34,24.35,88.89999999999986,141.63999999999987,368,1,7.0,7.1603260869565215,10,5.0,5.0,9.0,9.0
