panel,analysis_name,program_id,program_label,analysis_family,publication_role,positive_available,positive_total,negative_available,negative_total,availability_pass,effect,se_hc3,ci_low,ci_high,statistic,df,p_value,q_value_primary4,order,label,color,dataset,ensembl_id,gse174188_symbol,gse174188_logFC,gse135779_symbol,gse135779_logFC,gene_symbol,is_frozen_ifn_gene,full_effect,loo_min_effect,loo_max_effect,loo_max_absolute_delta,loo_sign_concordance,loo_any_sign_flip,most_influential_sample_id,omitted_source_label,minimum_cells_after_omission
a,childhood_min50,IFN_ISG,Type I interferon response,primary_confirmatory,continuous B_CONV program,12.0,12.0,0.0,0.0,True,1.04175695248946,0.178551149710383,0.681165590329929,1.40234831464899,5.83450150939509,41.0,7.43877837032842e-07,2.97551134813137e-06,0.0,"Childhood >=50 (11 HC, 32 SLE)",#009E73,,,,,,,,,,,,,,,,,
a,combined_min50,IFN_ISG,Type I interferon response,primary_confirmatory,continuous B_CONV program,12.0,12.0,0.0,0.0,True,0.995973904274024,0.169672446389999,0.655342254631679,1.33660555391637,5.86998022050521,51.0,3.27622516019859e-07,1.31049006407944e-06,1.0,"Combined >=50 (16 HC, 38 SLE)",#009E73,,,,,,,,,,,,,,,,,
a,adult_min50,IFN_ISG,Type I interferon response,primary_confirmatory,continuous B_CONV program,12.0,12.0,0.0,0.0,True,0.96841601569709,0.482663022921714,-0.1234435988231,2.06027563021728,2.00640191957312,9.0,0.0757665587260885,0.291356482237977,2.0,"Adult >=50 (5 HC, 6 SLE)",#8A8A8A,,,,,,,,,,,,,,,,,
a,combined_min20,IFN_ISG,Type I interferon response,primary_confirmatory,continuous B_CONV program,12.0,12.0,0.0,0.0,True,0.964929848289311,0.16030955174562,0.643389606864332,1.28647008971429,6.01916628037529,53.0,1.68774439506739e-07,6.75097758026958e-07,3.0,"Combined >=20 (16 HC, 40 SLE)",#009E73,,,,,,,,,,,,,,,,,
a,combined_min100,IFN_ISG,Type I interferon response,primary_confirmatory,continuous B_CONV program,12.0,12.0,0.0,0.0,True,0.938705775628283,0.167606211400798,0.601710901392124,1.27570064986444,5.60066221760451,48.0,1.0152669732571e-06,4.06106789302838e-06,4.0,"Combined >=100 (16 HC, 35 SLE)",#009E73,,,,,,,,,,,,,,,,,
b,primary_base,,,,,,,,,,0.836556476435973,,0.525430264711135,1.14768268816081,,,7.44251044920975e-07,2.9770041796839e-06,0.0,GSE174188 discovery,#2C6EAD,GSE174188,,,,,,,,,,,,,,,,
b,validation_full,,,,,,,,,,0.856126196501275,,0.354232758050295,1.35801963495225,,,0.0011537934351061,0.0046151737404247,1.0,GSE174188 internal,#2C6EAD,GSE174188,,,,,,,,,,,,,,,,
b,validation_nonoverlap,,,,,,,,,,1.08624050109214,,0.573468545179428,1.59901245700485,,,9.01319089523746e-05,0.0003605276358094,2.0,GSE174188 nonoverlap,#2C6EAD,GSE174188,,,,,,,,,,,,,,,,
b,childhood_min50,,,,,,,,,,1.04175695248946,,0.681165590329929,1.40234831464899,,,7.43877837032842e-07,2.97551134813137e-06,3.0,GSE135779 childhood,#009E73,GSE135779,,,,,,,,,,,,,,,,
b,combined_min50,,,,,,,,,,0.995973904274024,,0.655342254631679,1.33660555391637,,,3.27622516019859e-07,1.31049006407944e-06,4.0,GSE135779 combined,#009E73,GSE135779,,,,,,,,,,,,,,,,
b,adult_min50,,,,,,,,,,0.96841601569709,,-0.1234435988231,2.06027563021728,,,0.0757665587260885,0.291356482237977,5.0,GSE135779 adult,#8A8A8A,GSE135779,,,,,,,,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000188976,NOC2L,0.0954748634793787,NOC2L,-0.113124690641176,NOC2L,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000187608,ISG15,0.999563757409052,ISG15,2.09186588825726,ISG15,True,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000078808,SDF4,-0.0824990921345151,SDF4,0.091233833522935,SDF4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000160087,UBE2J2,-0.0177218795772696,UBE2J2,-0.100690636083787,UBE2J2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000127054,INTS11,0.0506433215279639,CPSF3L,-0.0615159377100744,INTS11,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000175756,AURKAIP1,0.0271163388939424,AURKAIP1,-0.0802641136058447,AURKAIP1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000221978,CCNL2,-0.0982356790039513,CCNL2,0.344573783937834,CCNL2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000242485,MRPL20,0.106263047436918,MRPL20,-0.0374933735113975,MRPL20,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000160075,SSU72,-0.0614227510405028,SSU72,0.108697296686426,SSU72,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000197530,MIB2,-0.0187418498112002,MIB2,-0.272109894259755,MIB2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000008128,CDK11A,-0.0710724213274131,CDK11A,0.028224760177044,CDK11A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000078369,GNB1,0.0934545689115116,GNB1,-0.0450393830472012,GNB1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000162585,FAAP20,-0.134391759452792,C1ORF86,-0.0596843774030575,FAAP20,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000157916,RER1,-0.0370333260797037,RER1,-0.0598143169166109,RER1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000272449,ENSG00000272449,0.104854078436703,RP3-395M20.12,-0.285700883953267,ENSG00000272449,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000157873,TNFRSF14,0.0550167018733019,TNFRSF14,0.00579052583427818,TNFRSF14,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116251,RPL22,-0.108166833543592,RPL22,-0.202407193205076,RPL22,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000171735,CAMTA1,-0.19821300712173,CAMTA1,-0.153566151607367,CAMTA1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116288,PARK7,0.117308083988293,PARK7,-0.0437904108112088,PARK7,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000142599,RERE,-0.0394847851859948,RERE,0.119877398470433,RERE,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000074800,ENO1,0.12044773057506,ENO1,-0.0811915049683797,ENO1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000162441,LZIC,0.00653774112589133,LZIC,0.040348311762967,LZIC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000120948,TARDBP,-0.0442488097777407,TARDBP,0.187991376722299,TARDBP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116649,SRM,0.0339801153890201,SRM,-0.056326948507571,SRM,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116670,MAD2L2,-0.125224750234538,MAD2L2,-0.143138316171632,MAD2L2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000177674,AGTRAP,0.0973536319861179,AGTRAP,0.212832842828728,AGTRAP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116691,MIIP,-0.0237245361146839,MIIP,0.145795178836459,MIIP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000028137,TNFRSF1B,0.111312693585643,TNFRSF1B,0.725170140919379,TNFRSF1B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116731,PRDM2,-0.263141853938279,PRDM2,0.0403174129071926,PRDM2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000142634,EFHD2,0.102904071455233,EFHD2,0.118004384251287,EFHD2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000179743,SPEN-AS1,-0.0571994511089782,RP11-169K16.9,-0.114764512036323,SPEN-AS1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000065526,SPEN,-0.130117013764755,SPEN,-0.161862098549939,SPEN,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000055070,SZRD1,-0.0872823764955847,SZRD1,0.0606299322729503,SZRD1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000157191,NECAP2,0.0199360417361423,NECAP2,-0.0403122397196998,NECAP2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000238142,ENSG00000238142,0.191050366685212,RP11-108M9.4,-0.147514683845295,ENSG00000238142,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117118,SDHB,0.0266798344912653,SDHB,-0.062912732174477,SDHB,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000053371,AKR7A2,-0.136620950700488,AKR7A2,-0.438616763389301,AKR7A2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000077549,CAPZB,0.0804539454932325,CAPZB,-0.0129620752777987,CAPZB,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000173436,MICOS10,0.111937192103819,MINOS1,-0.190537650739516,MICOS10,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000244038,DDOST,-0.0325284322865452,DDOST,-0.0654657141750452,DDOST,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000127483,HP1BP3,-0.0768029206666494,HP1BP3,-0.129509119301873,HP1BP3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000090686,USP48,-0.0461149617345697,USP48,-0.059831577893102,USP48,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000070831,CDC42,-0.0920355801066592,CDC42,0.0506724786697868,CDC42,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000125944,HNRNPR,0.0256647755474448,HNRNPR,0.0456919496935613,HNRNPR,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117318,ID3,-0.362667518531249,ID3,-0.0222343309617381,ID3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000142676,RPL11,-0.121034062742368,RPL11,-0.157173241228814,RPL11,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000011007,ELOA,-0.250684790142644,TCEB3,0.0822434301355501,ELOA,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000057757,PITHD1,0.0606814009298454,PITHD1,-0.105601286633659,PITHD1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000011009,LYPLA2,0.24475189632155,LYPLA2,0.133612851061608,LYPLA2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000188822,CNR2,0.0693280561132958,CNR2,-0.0341752613782674,CNR2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000189266,PNRC2,-0.197858617364367,PNRC2,0.565227617424932,PNRC2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000188529,SRSF10,-0.205174357633001,SRSF10,0.275193915184104,SRSF10,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117602,RCAN3,-0.150690063486107,RCAN3,-0.434606003615491,RCAN3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000133226,SRRM1,-0.0269394301363242,SRRM1,-0.0176974823744747,SRRM1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000169504,CLIC4,0.145725124588977,CLIC4,-0.211267610716035,CLIC4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000020633,RUNX3,-0.177051681904512,RUNX3,0.0519256443333766,RUNX3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117614,SYF2,-0.17426810354953,SYF2,-0.0444370000995157,SYF2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117616,RSRP1,0.170347601407295,C1ORF63,0.140576585259621,RSRP1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000183726,TMEM50A,-0.0390127246498587,TMEM50A,-0.0989806176070783,TMEM50A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117632,STMN1,0.113106472149276,STMN1,-0.381160086762023,STMN1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000142684,ZNF593,-0.279443674954646,ZNF593,0.377808748099365,ZNF593,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000142669,SH3BGRL3,-0.096836096724618,SH3BGRL3,0.0964047032882726,SH3BGRL3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000158062,UBXN11,-0.25521389202234,UBXN11,0.208999466228213,UBXN11,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000169442,CD52,0.00261386115522756,CD52,-0.0903245228422595,CD52,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000198830,HMGN2,-0.000520948116515653,HMGN2,-0.0731994861191032,HMGN2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117676,RPS6KA1,-0.022549489868705,RPS6KA1,-0.18404713382951,RPS6KA1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117713,ARID1A,0.169193867215482,ARID1A,-0.0524014167624833,ARID1A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000090273,NUDC,0.165493982897765,NUDC,0.0221108219685379,NUDC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000186501,TMEM222,0.140722634227346,TMEM222,0.0171775254255935,TMEM222,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000142765,SYTL1,0.169927760195371,SYTL1,-0.0802575168627296,SYTL1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000158195,WASF2,-0.189597864397116,WASF2,-0.0654388293278445,WASF2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000000938,FGR,0.305289875578981,FGR,0.579799946283345,FGR,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000126709,IFI6,1.16001511788063,IFI6,2.60622346354817,IFI6,True,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000009780,FAM76A,-0.161877424021763,FAM76A,0.16381961287707,FAM76A,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117758,STX12,0.0112336101947858,STX12,0.165649419667091,STX12,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000130775,THEMIS2,-0.103061700476986,THEMIS2,1.22207255686891,THEMIS2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117748,RPA2,0.197314494595781,RPA2,-0.0495190033729524,RPA2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000126698,DNAJC8,0.104120438464716,DNAJC8,-0.0998224953557103,DNAJC8,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000130770,ATP5IF1,0.0416552506221893,ATPIF1,-0.0437305185581303,ATP5IF1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000204138,PHACTR4,-0.253911409121296,PHACTR4,-0.111573630940833,PHACTR4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000180098,TRNAU1AP,0.117168908098112,TRNAU1AP,-0.0194522061142453,TRNAU1AP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000120656,TAF12,0.120387001211407,TAF12,-0.16035981074478,TAF12,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000198492,YTHDF2,-0.259304346230202,YTHDF2,0.0295364728365353,YTHDF2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000159023,EPB41,-0.157312024298846,EPB41,-0.140706358199373,EPB41,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116350,SRSF4,-0.0307638052689535,SRSF4,-0.180890011062215,SRSF4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000162511,LAPTM5,-0.0155104219445867,LAPTM5,0.0648634365526147,LAPTM5,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000134644,PUM1,0.128319462891948,PUM1,0.021053999419307,PUM1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000060688,SNRNP40,0.0523845701317053,SNRNP40,-0.0298647589913175,SNRNP40,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000121766,ZCCHC17,0.140832878767067,ZCCHC17,-0.0497728840021775,ZCCHC17,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000162517,PEF1,0.136375847479055,PEF1,-0.0172988560046722,PEF1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000184007,PTP4A2,-0.00917510588110317,PTP4A2,-0.0892357308212598,PTP4A2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000121774,KHDRBS1,-0.163359979050365,KHDRBS1,-0.0433689610167412,KHDRBS1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000025800,KPNA6,0.0588409429599087,KPNA6,-0.0681775815086295,KPNA6,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000084623,EIF3I,0.0039842173069048,EIF3I,-0.175366200504214,EIF3I,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000182866,LCK,0.00690879323823794,LCK,-0.465693297153279,LCK,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116478,HDAC1,-0.0963589646286345,HDAC1,-0.401915341181448,HDAC1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000175130,MARCKSL1,-0.178746066577237,MARCKSL1,-0.453448016211585,MARCKSL1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000160058,BSDC1,-0.210970326866237,BSDC1,-0.117042813562201,BSDC1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000176261,ZBTB8OS,0.0897468793139752,ZBTB8OS,0.0888844373319616,ZBTB8OS,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000162521,RBBP4,0.122142534409875,RBBP4,-0.0431934109713293,RBBP4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000162520,SYNC,-0.110674469390356,SYNC,0.073787572509346,SYNC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000004455,AK2,0.132949688441957,AK2,0.0819470697177909,AK2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163866,SMIM12,0.123830394343803,SMIM12,-0.129853410410267,SMIM12,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116560,SFPQ,-0.160021605504031,SFPQ,-0.0588058150153515,SFPQ,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000126067,PSMB2,0.124869095655129,PSMB2,-0.0365004304215796,PSMB2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000126070,AGO3,0.102733706797098,AGO3,-0.0982677465719612,AGO3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000054116,TRAPPC3,0.0765544315736799,TRAPPC3,-0.136888282016082,TRAPPC3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000054118,THRAP3,-0.0497497175404611,THRAP3,-0.282184380049832,THRAP3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000181817,LSM10,0.266315112283493,LSM10,-0.369231639401747,LSM10,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116898,MRPS15,0.0355362059489496,MRPS15,-0.18882221462,MRPS15,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000163875,MEAF6,0.0118259304973661,MEAF6,-0.00526566733987378,MEAF6,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000134697,GNL2,0.0519320116842257,GNL2,-0.0731733949737125,GNL2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000196449,YRDC,-0.183072262721814,YRDC,-0.0654787610785445,YRDC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000197982,C1ORF122,-0.00935711434363108,C1ORF122,-0.0388682305916511,C1ORF122,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000183431,SF3A3,-0.0281366520027539,SF3A3,-0.0645435599362571,SF3A3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000116954,RRAGC,0.0780207642428771,RRAGC,-0.156955722167442,RRAGC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000174574,AKIRIN1,-0.102551262810133,AKIRIN1,0.104636489407573,AKIRIN1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000168653,NDUFS5,-0.094628685461462,NDUFS5,0.046557512623062,NDUFS5,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000127603,MACF1,0.342763825309586,MACF1,-0.030346186695039,MACF1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000090621,PABPC4,-0.142035664932435,PABPC4,0.0213562714045502,PABPC4,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000084072,PPIE,0.00820059780477657,PPIE,0.121689775971085,PPIE,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000131236,CAP1,0.130118897846597,CAP1,-0.218876346180853,CAP1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000131238,PPT1,0.0737454049216736,PPT1,-0.0267274675420735,PPT1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000084070,SMAP2,-0.0300912515308206,SMAP2,0.0482665456613509,SMAP2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000066136,NFYC,0.201645391851647,NFYC,-0.109706954273078,NFYC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000127125,PPCS,0.0456897363167499,PPCS,-0.030594345419357,PPCS,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000171960,PPIH,0.0971854991888941,PPIH,-0.172284188710102,PPIH,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000065978,YBX1,-0.10021056784314,YBX1,-0.163002179514288,YBX1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000177868,SVBP,0.0177608240529311,CCDC23,-0.402714320445437,SVBP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117394,SLC2A1,-0.486411063597886,SLC2A1,-0.119626341917148,SLC2A1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117395,EBNA1BP2,0.271010931861725,EBNA1BP2,-0.23326750428491,EBNA1BP2,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000066322,ELOVL1,0.179230034887475,ELOVL1,0.118029170752218,ELOVL1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117410,ATP6V0B,0.051929759642111,ATP6V0B,0.0774871561610713,ATP6V0B,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000178028,DMAP1,0.216725436029725,DMAP1,0.00496404442437735,DMAP1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117419,ERI3,-0.0679290378028928,ERI3,-0.0910570571100981,ERI3,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000187147,RNF220,-0.00264565350715529,RNF220,-0.113296524346553,RNF220,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000198520,ARMH1,0.270656387828703,C1ORF228,-0.384766984772893,ARMH1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000142937,RPS8,-0.196814072883013,RPS8,-0.304029093411041,RPS8,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000126088,UROD,0.152529720183219,UROD,0.0393347151476005,UROD,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117450,PRDX1,0.245026337023623,PRDX1,-0.0662155212983865,PRDX1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117448,AKR1A1,0.063227287462113,AKR1A1,-0.0584922967692562,AKR1A1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000132780,NASP,0.272709406717217,NASP,-0.195858956896043,NASP,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000159592,GPBP1L1,-0.177532482291441,GPBP1L1,0.130694551565679,GPBP1L1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000173660,UQCRH,-0.0760558863069779,UQCRH,-0.0362061284435968,UQCRH,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000123472,ATPAF1,0.060214772543333,ATPAF1,-0.0215622150811491,ATPAF1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000159658,EFCAB14,-0.0672710529513638,EFCAB14,-0.0987698441855122,EFCAB14,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000162368,CMPK1,-0.307701207434665,CMPK1,0.0148216464458889,CMPK1,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000162373,BEND5,0.362454187887328,BEND5,-0.0894406289716428,BEND5,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000085832,EPS15,-0.0219908736733264,EPS15,0.197697692505534,EPS15,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117859,OSBPL9,-0.0800057005467804,OSBPL9,-0.0725633211145943,OSBPL9,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000078618,NRDC,0.154833053317101,NRD1,0.202321210855452,NRDC,False,,,,,,,,,
c,,,,,,,,,,,,,,,,,,,,,,,ENSG00000117862,TXNDC12,0.145538952679447,TXNDC12,0.0357962646940784,TXNDC12,False,,,,,,,,,
